Tweet ID, Tweet Text, Information Source, Information Type, Informativeness,cleaned_text,informativeness_encoded,information_type_encoded
324712861278556160,"@countmystars What the fuck is WITH this week. Between this, Boston, the explosion tonight in Waco...",Outsiders,Other Useful Information,Related - but not informative,countmystars fuck week boston explosion tonight waco,0,0
324713054245904385,RT @AhmedMedien: Multiple injuries reported at #Texas #fertilizer plant explosion - http://t.co/Vyx44Pgka4,Outsiders,Affected individuals,Related and informative,rt ahmedmedien multiple injuries reported texas fertilizer plant explosion http co vyx44pgka4,1,3
324713159090921472,"RT @RealTonyRocha: #TopStories Breaking news: Explosion, injuries reported at fertilizer plant near Waco in … http://t.co/SZMi3LLOfT #To ...",Media,Affected individuals,Related and informative,rt realtonyrocha topstories breaking news explosion injuries reported fertilizer plant near waco http co szmi3lloft,1,3
324713222009651200,Prayers #Waco #Texas #tx,Outsiders,Sympathy and support,Related - but not informative,prayers waco texas tx,0,1
324713381376434176,RT @posh_jeterson: So many bad things happening this week. #boston #collinsvillewhitesboro #west,Outsiders,Sympathy and support,Related - but not informative,rt posh_jeterson many bad things happening week boston collinsvillewhitesboro west,0,1
324713712730660864,"LIVE VIDEO of situation in West, Texas from @CBSDFW - http://t.co/SIRFvkbChG",Media,Other Useful Information,Related and informative,live video situation west texas cbsdfw http co sirfvkbchg,1,0
324713976980189185,RT @SafeFamiliesDFW: Please join us in praying for those injured &amp; effected by the fertilizer plant explosion in Waco #prayforwaco,Outsiders,Sympathy and support,Related - but not informative,rt safefamiliesdfw please join us praying injured amp effected fertilizer plant explosion waco prayforwaco,0,1
324715289801531393,Official: Several injured in Texas plant explosion http://t.co/c9PTjgIvQ4,Government,Affected individuals,Related and informative,official several injured texas plant explosion http co c9ptjgivq4,1,3
324715566625611776,Sending hope and prayers to the people in Waco Texas.,Outsiders,Sympathy and support,Related - but not informative,sending hope prayers people waco texas,0,1
324716342550880258,RT @la_la_laura15: Live for today cause tomorrow isn't promised. #PrayForBoston #PrayForWest #PrayForTheWorld,Outsiders,Sympathy and support,Related - but not informative,rt la_la_laura15 live today cause tomorrow promised prayforboston prayforwest prayfortheworld,0,1
324716539712532481,Another explosion in Waco TX omg whyyy,Outsiders,Sympathy and support,Related - but not informative,another explosion waco tx omg whyyy,0,1
324716732637921280,RT @AC360: #Breaking: reports of an explosion at #Texas fertilizer plant #AC360,Media,Other Useful Information,Related and informative,rt ac360 breaking reports explosion texas fertilizer plant ac360,1,0
324716795531505664,"Explosion in Waco, Texas... things are getting real!",Media,Other Useful Information,Related and informative,explosion waco texas things getting real,1,0
324716816523993088,Explosion In Waco :o Thats About 2 Hours From Here/.\,Outsiders,Other Useful Information,Related - but not informative,explosion waco thats 2 hours,0,0
324716921369022465,"RT @garytx: Anhydrous ammonia tank now on fire at West, TX fertilizer plant. That's bad stuff. #txfire",Outsiders,Infrastructure and utilities,Related and informative,rt garytx anhydrous ammonia tank fire west tx fertilizer plant bad stuff txfire,1,2
324717336600915969,"RT @CNN: Explosion hits fertilizer plant north of Waco, Texas. Dozens hurt. http://t.co/2p7iMgqRET",Media,Affected individuals,Related and informative,rt cnn explosion hits fertilizer plant north waco texas dozens hurt http co 2p7imgqret,1,3
324717542151159810,"RT @rosemaryCNN: Aeiral shots on #CNN right now of aftermath of massive explsion at Texas fertilizer plant, north of Waco. About 100ppl  ...",Media,Affected individuals,Related and informative,rt rosemarycnn aeiral shots cnn right aftermath massive explsion texas fertilizer plant north waco 100ppl,1,3
324717571477737472,Texas is in HiGh Alert there was a Waco explosion I'm sooo scared pray people this is soo freighting omg I'm scared,Outsiders,Sympathy and support,Related - but not informative,texas high alert waco explosion sooo scared pray people soo freighting omg scared,0,1
324717705716457472,Another explosion in Texas?? What's going on ? 😱😱,Outsiders,Sympathy and support,Related - but not informative,another explosion texas going,0,1
324717915423248384,"RT @BreakingNews: Large explosion reported at fertilizer plant near Waco, Texas - @CBSDFW http://t.co/xOIyCyuxFD",Media,Other Useful Information,Related and informative,rt breakingnews large explosion reported fertilizer plant near waco texas cbsdfw http co xoiycyuxfd,1,0
324717944795979776,#instacollage #prayforwest #prayforboston #sad http://t.co/DpYgyhiY6o,Outsiders,Sympathy and support,Related - but not informative,instacollage prayforwest prayforboston sad http co dpygyhiy6o,0,1
324717982532132864,RT @AC360: #Breaking: explosion at #Texas fertilizer plant. Stay with us for the latest details. #AC360,Media,Other Useful Information,Related and informative,rt ac360 breaking explosion texas fertilizer plant stay us latest details ac360,1,0
324718158701285377,I heard storms might be moving through Texas tonight? I hope they skip over Waco. Storms won't do the situation any good.,Not labeled,Not labeled,Not related,heard storms might moving texas tonight hope skip waco storms situation good,3,4
324718515204521984,"RT @MiguelAJ: Sending thoughts and prayers to the people of West, TX. #westexplosion damn. :(",Outsiders,Sympathy and support,Related - but not informative,rt miguelaj sending thoughts prayers people west tx westexplosion damn,0,1
324718703948214272,RT @911BUFF: TEXAS EXPLOSION: ANOTHER CHEMICAL TANK ON FIRE AT FERTILIZER PLANT. POLICE URGING EVERYONE IN 30 MILE RADIUS TO EVACUATE NO ...,Media,Caution and advice,Related and informative,rt 911buff texas explosion another chemical tank fire fertilizer plant police urging everyone 30 mile radius evacuate,1,6
324718867530268672,"Holy shit... ANOTHER EXPLOSION in Waco, TX?!?!  Come on @BarackObama - can't you just make explosions illegal?",Outsiders,Other Useful Information,Related - but not informative,holy shit another explosion waco tx come barackobama make explosions illegal,0,0
324719039484133377,RT @ovo_xo: Crazy.. #Waco #Texas http://t.co/7hkDeCckq7,Outsiders,Other Useful Information,Related - but not informative,rt ovo_xo crazy waco texas http co 7hkdecckq7,0,0
324719106622365696,RT @h3yvawn: what the fuck is happening in texas? what explosion? the world is getting crazier and crazier by the day man 😔,Outsiders,Infrastructure and utilities,Related - but not informative,rt h3yvawn fuck happening texas explosion world getting crazier crazier day man,0,2
324719601529270273,RT @NewsBreaker: BREAKING: CBS 11: Entire town of West Texas under evacuation; toxic fumes may be spreading south,Media,Affected individuals,Related and informative,rt newsbreaker breaking cbs 11 entire town west texas evacuation toxic fumes may spreading south,1,3
324720117424472064,Cientos de personas heridas en explosion de planta de fertilizantes en Texas,Not labeled,Not labeled,Not applicable,cientos de personas heridas en explosion de planta de fertilizantes en texas,2,4
324720142586089472,Here's our web story for the latest #WestExplosion http://t.co/9iRMHnrmXH,Media,Affected individuals,Related and informative,web story latest westexplosion http co 9irmhnrmxh,1,3
324720461349023745,RT @NewsBreaker: BREAKING: CBS 11: Entire town of West Texas under evacuation; toxic fumes may be spreading south,Media,Caution and advice,Related and informative,rt newsbreaker breaking cbs 11 entire town west texas evacuation toxic fumes may spreading south,1,6
324720583004786689,RT @PoliceClips: Getting report out of Waco Texas of an explosion at a fertilizer plant with multiple injuries.1st responders injured2 h ...,Media,Affected individuals,Related and informative,rt policeclips getting report waco texas explosion fertilizer plant multiple injuries 1st responders injured2 h,1,3
324720616546631680,RT @911BUFF: BREAKING NEWS - TEXAS EXPLOSION U/D - ENTIRE TOWN OF WEST TEXAS UNDER EVACUATION. TOXIC FUMES SPREADING. EMS COMMAND POST E ...,Media,Infrastructure and utilities,Related and informative,rt 911buff breaking news texas explosion u entire town west texas evacuation toxic fumes spreading ems command post e,1,2
324721056952750080,Fertilizer plant explosion near Waco caught on camera http://t.co/wg5tRbmTL9,Media,Other Useful Information,Related and informative,fertilizer plant explosion near waco caught camera http co wg5trbmtl9,1,0
324721283440971776,RT @reyna6467: @MariaESalinas //WACO Texas explotion!!! http://t.co/V687GKwB6Q,Outsiders,Other Useful Information,Related - but not informative,rt reyna6467 mariaesalinas waco texas explotion http co v687gkwb6q,0,0
324721463804444672,"Praying for TX friends in West (15 min. N. of my hometown, Waco) as they fight to survive and recover from explosions at fertilizer plant",Outsiders,Sympathy and support,Related - but not informative,praying tx friends west 15 min n hometown waco fight survive recover explosions fertilizer plant,0,1
324721769984425985,UPDATE: Explosion at West plant injures firefighters http://t.co/AgU1Kp2GfL vía @wacotrib,Media,Affected individuals,Related and informative,update explosion west plant injures firefighters http co agu1kp2gfl vía wacotrib,1,3
324721916776693760,"Correction: explosion occurred in #West, #TX, 18 miles north of #Waco. #westexplosion",Outsiders,Infrastructure and utilities,Related and informative,correction explosion occurred west tx 18 miles north waco westexplosion,1,2
324723137319149568,RT @YourAnonNews: Incredible still image taken from video capturing West Texas fertizlier plant explosion - (FOX 44) | http://t.co/PAAIz ...,Media,Other Useful Information,Related and informative,rt youranonnews incredible still image taken video capturing west texas fertizlier plant explosion fox 44 http co paaiz,1,0
324724093628870657,@CauseIM_OB West Texas fertilizer plant exploded destroying every building for a mile,Outsiders,Infrastructure and utilities,Related and informative,causeim_ob west texas fertilizer plant exploded destroying every building mile,1,2
324724198494855168,RT @foxaustin: An explosion at a fertilizer plant near Waco caused numerous injuries and sent flames into the sky http://t.co/2DZpZlsRi4,Media,Other Useful Information,Related and informative,rt foxaustin explosion fertilizer plant near waco caused numerous injuries sent flames sky http co 2dzpzlsri4,1,0
324724462736011267,"RT @NewsBreaker: DEVELOPING: Scanner: Another chemical tank now on fire at the fertilizer explosion, fire dispatch … advising crews to p ...",Media,Infrastructure and utilities,Related and informative,rt newsbreaker developing scanner another chemical tank fire fertilizer explosion fire dispatch advising crews p,1,2
324724676637106176,"Ok universe, jokes over now. 2 ricin letters, Boston bombing, and fertilizer explosion now?!?",Outsiders,Sympathy and support,Related - but not informative,ok universe jokes 2 ricin letters boston bombing fertilizer explosion,0,1
324724680839806976,"Getting live updates from @911BUFF on this Waco, Texas explosion #crazy",Media,Affected individuals,Related and informative,getting live updates 911buff waco texas explosion crazy,1,3
324725008008093697,RT @911BUFF: TEXAS EXPLOSION: HALF OF THE TOWN LEVELED! FERTILIZER THAT EXPLODED MOST DANGEROUS ONE IN THE PLANT. AT LEAST 5 DEAD! #911BUFF,Media,Affected individuals,Related and informative,rt 911buff texas explosion half town leveled fertilizer exploded dangerous one plant least 5 dead 911buff,1,3
324725096054931457,"“@BreakingNews: Texas authorities advise West, Texas, residences to leave town immediately following explosion. My god what's happening",Media,Affected individuals,Related and informative,breakingnews texas authorities advise west texas residences leave town immediately following explosion god happening,1,3
324725280621084672,@Viridiana_bm todas las casas de al menos 4 manzanas resultaro averiada por explosion en texas,Not labeled,Not labeled,Not applicable,viridiana_bm todas las casas de al menos 4 manzanas resultaro averiada por explosion en texas,2,4
324725712626008064,"RT @junkgypsy: texas, our texas. 4 west, 4 emergency workers, 4 loved ones...let us pray. #westexplosion",Eyewitness,Sympathy and support,Related - but not informative,rt junkgypsy texas texas 4 west 4 emergency workers 4 loved ones let us pray westexplosion,0,1
324726010421592065,What's going on with the world right now? #prayfortexas,Outsiders,Sympathy and support,Related - but not informative,going world right prayfortexas,0,1
324726035583209472,Omg #prayfortexas .. OMG  @wanknoskians UM HELLO WHERE WHAT IS THIS WHERE R U DORA !,Outsiders,Sympathy and support,Related - but not informative,omg prayfortexas omg wanknoskians um hello r u dora,0,1
324726190785060866,RT @yonkersoem40: RT @WestISD: Law enforcement is advising residents to leave town immediately  #WestExplosion #txfire #Waco #TX,Government,Caution and advice,Related and informative,rt yonkersoem40 rt westisd law enforcement advising residents leave town immediately westexplosion txfire waco tx,1,6
324726211764961280,"RT @NewsBreaker: BREAKING: KXXV-TV reporting five firefighters, one police officer dead due to explosion at fertilizer plant in West, TX ...",Media,Affected individuals,Related and informative,rt newsbreaker breaking kxxv tv reporting five firefighters one police officer dead due explosion fertilizer plant west tx,1,3
324726610211270657,"RT @YourAnonNews: Blair's Cove Apartments are offering housing, they have +25 units available. Their number is 254-447-0810 #WestExplosion",Media,Donations and volunteering,Related and informative,rt youranonnews blair cove apartments offering housing 25 units available number 254 447 0810 westexplosion,1,5
324726660547104770,"RT @cnnbrk: People in West, Texas, being evacuated over fear that fertilizer tank may explode, after major blast at same plant. http://t ...",Media,Affected individuals,Related and informative,rt cnnbrk people west texas evacuated fear fertilizer tank may explode major blast plant http,1,3
324726975132495874,@cass_lc that was an explosion a few hours ago in the town of West near Waco. Hundreds injured. At least 60 dead http://t.co/FVkmwnvnNV,Outsiders,Affected individuals,Related and informative,cass_lc explosion hours ago town west near waco hundreds injured least 60 dead http co fvkmwnvnnv,1,3
324726996099817472,RT @wacotrib: News from Hillcrest hospital CEO on West explosion: 61 patients treated so far. No deaths at this time.,Media,Affected individuals,Related and informative,rt wacotrib news hillcrest hospital ceo west explosion 61 patients treated far deaths time,1,3
324727176446500864,"RT @YourAnonNews: KWTV reporting 5 dead so far in #West, #Texas as a result of a fertilizer factory explosion. Over 60 injuries. #Waco # ...",Media,Affected individuals,Related and informative,rt youranonnews kwtv reporting 5 dead far west texas result fertilizer factory explosion 60 injuries waco,1,3
324727180661764096,RT @pushingyayo: #prayforboston #prayfortexas #prayforhumanity,Outsiders,Sympathy and support,Related - but not informative,rt pushingyayo prayforboston prayfortexas prayforhumanity,0,1
324727314850144256,RT @CNN: Explosion at a Texas fertilizer plant may have injured more than 100. Details and video live on @CNN TV.,Media,Affected individuals,Related and informative,rt cnn explosion texas fertilizer plant may injured 100 details video live cnn tv,1,3
324727587509239809,"RT @jessicadpeters: After seeing news on West explosion, @SusanPeters85 calls her closest friends &amp; goes 2 the hospital. So thankful ...",Outsiders,Affected individuals,Related - but not informative,rt jessicadpeters seeing news west explosion susanpeters85 calls closest friends amp goes 2 hospital thankful,0,3
324727742681731073,"RT @KshaClark: A fertilizer plant exploded.... believing to have injured or killed hundreds. That's what I read, #PrayForTexas",Outsiders,Affected individuals,Related and informative,rt kshaclark fertilizer plant exploded believing injured killed hundreds read prayfortexas,1,3
324728061440446464,"60-70 reported dead in tonight's fertilizer plant explosion, hundreds more injured",Outsiders,Affected individuals,Related and informative,60 70 reported dead tonight fertilizer plant explosion hundreds injured,1,3
324728061444636672,@BuzzFeedAndrew: EMS Director Says 60 To 70 Dead In West Explosion: http://t.co/aHKA41bBeP ll CNN confirming?,Media,Affected individuals,Related and informative,buzzfeedandrew ems director says 60 70 dead west explosion http co ahka41bbep cnn confirming,1,3
324728086618849280,RT @911BUFF: BREAKING NEWS! TEXAS EXPLOSION: FIVE FIREFIGHTERS AND ONE POLICE OFFICER DEAD IN EXPLOSION AT FERTILIZER PLANT. FOX. 'PRAY  ...,Media,Affected individuals,Related and informative,rt 911buff breaking news texas explosion five firefighters one police officer dead explosion fertilizer plant fox pray,1,3
324728166306435073,RT @CNN: Explosion at a Texas fertilizer plant may have injured more than 100. Details and video live on @CNN TV.,Media,Affected individuals,Related and informative,rt cnn explosion texas fertilizer plant may injured 100 details video live cnn tv,1,3
324728258589491200,"Se produjo una explosión en una planta de fertilizantes en Waco, Texas http://t.co/1MDwsdroIB",Not applicable,Not applicable,Related and informative,se produjo una explosión en una planta de fertilizantes en waco texas http co 1mdwsdroib,1,7
324728384414437376,"Damn RT @NewsBreaker: BREAKING: KXXV-TV reporting five firefighters, one police officer dead due to explosion at fertilizer plant in West,TX",Media,Affected individuals,Related and informative,damn rt newsbreaker breaking kxxv tv reporting five firefighters one police officer dead due explosion fertilizer plant west tx,1,3
324728531206680576,RT @MissAndrist: #PrayForWest It was a fire -&gt; ammonium nitrate explosion. Vol. firefighter who told mgr was his employee. Now cannot ...,Outsiders,Sympathy and support,Related and informative,rt missandrist prayforwest fire gt ammonium nitrate explosion vol firefighter told mgr employee,1,1
324728619303849984,"Just heard about the explosion in #West. Totally shocked, Nick's grandparents live there. So sad. http://t.co/M31qUKWmRg",Eyewitness,Affected individuals,Related - but not informative,heard explosion west totally shocked nick grandparents live sad http co m31qukwmrg,0,3
324728657052594176,"RT @prsarahevans: Able to offer housing to victims of #waco #westtexas explosion? Tweet, DM or email info and I'll compile a list: prsar ...",NGOs,Donations and volunteering,Related and informative,rt prsarahevans able offer housing victims waco westtexas explosion tweet dm email info compile list prsar,1,5
324728740934451200,Just heard about the explosion in #Waco that is spreading. I pray The Lord heals and keeps all safe! #prayfortexas,Outsiders,Sympathy and support,Related - but not informative,heard explosion waco spreading pray lord heals keeps safe prayfortexas,0,1
324729151967870976,"RT @CBS11JasonAllen: Had to back off our location in #West. Fire, tank explosions too close. Working our way to a new location.",Media,Other Useful Information,Related and informative,rt cbs11jasonallen back location west fire tank explosions close working way new location,1,0
324729281999691777,"RT @GaltsGirl: If you have family in #West, Texas the emergency number for information is 254-202-1100",Outsiders,Caution and advice,Related and informative,rt galtsgirl family west texas emergency number information 254 202 1100,1,6
324729525265121281,"RT @KHOU: #khou  BREAKING:  West EMS Director tells KWTX-TV as many as 60 or 70 people dead, hundreds injured in fertilizer plant explosion.",Media,Affected individuals,Related and informative,rt khou khou breaking west ems director tells kwtx tv many 60 70 people dead hundreds injured fertilizer plant explosion,1,3
324729802080808960,RT @BreakingNews: Multiple injuries reported at Texas fertilizer plant explosion - @AP http://t.co/GwkDfSkqXR,Media,Affected individuals,Related and informative,rt breakingnews multiple injuries reported texas fertilizer plant explosion ap http co gwkdfskqxr,1,3
324729999221469184,"RT @eyewitnessnyc: Fertilizer plant explodes in Texas, at least 200 injured, 40 critical condition http://t.co/Y58i9ctAp8",Media,Affected individuals,Related and informative,rt eyewitnessnyc fertilizer plant explodes texas least 200 injured 40 critical condition http co y58i9ctap8,1,3
324730372514512896,"Increible! primero Boston, y ahora Texas!! #PrayForTexas..",Not labeled,Not labeled,Not applicable,increible primero boston ahora texas prayfortexas,2,4
324730695471755264,RT @DayoOkeniyi: Another Explosion in Texas??? America WTF??? This country is imploding,Outsiders,Other Useful Information,Related - but not informative,rt dayookeniyi another explosion texas america wtf country imploding,0,0
324730737398009857,RT @ShannonPoe: Previous RT via @kwtx is hotline for #TX families to obtain information on family members https://t.co/4uZQundp2M #WestTX,Media,Affected individuals,Related and informative,rt shannonpoe previous rt via kwtx hotline tx families obtain information family members https co 4uzqundp2m westtx,1,3
324730766787485696,What happened in west Texas?,Outsiders,Other Useful Information,Related - but not informative,happened west texas,0,0
324730800329355264,RT @BMIDDY14: Prayers for Texas. Another big explosion...,Outsiders,Sympathy and support,Related - but not informative,rt bmiddy14 prayers texas another big explosion,0,1
324730800346124291,"RT @KHOU: If you're wondering about a loved one in the West, Texas area, a hotline has been set up. Call 254-202-1100. http://t.co/boJzh ...",Media,Caution and advice,Related and informative,rt khou wondering loved one west texas area hotline set call 254 202 1100 http co bojzh,1,6
324730871640887296,@DrueSchnelle explosion at a fertilizer plant near Waco http://t.co/igDgyh8iKt,Outsiders,Infrastructure and utilities,Related and informative,drueschnelle explosion fertilizer plant near waco http co igdgyh8ikt,1,2
324730880016916480,"RT @wxbrad: Full amateur footage. CAUGHT ON CAMERA: Fertilizer Plant Explosion Near Waco, Texas: http://t.co/6cGCbPba9j  #westfire #west ...",Eyewitness,Other Useful Information,Related and informative,rt wxbrad full amateur footage caught camera fertilizer plant explosion near waco texas http co 6cgcbpba9j westfire west,1,0
324730921951588354,"Prayers for the WACO,TX Fam!!! Explosion hits fertilizer plant north of Waco, Texas http://t.co/vXzpD8g6td",Outsiders,Sympathy and support,Related and informative,prayers waco tx fam explosion hits fertilizer plant north waco texas http co vxzpd8g6td,1,1
324731010052931585,"RT @LifeAsBros: Thoughts and prayers go out to those who were involved in the fertilizer plant explosion in West, TX.",Outsiders,Sympathy and support,Related - but not informative,rt lifeasbros thoughts prayers go involved fertilizer plant explosion west tx,0,1
324731165217009665,RT @BaddieKayla: R.I.P. to all of the victims of the fertilizer plant explosion in Texas. #PrayForTexas,Outsiders,Sympathy and support,Related - but not informative,rt baddiekayla r p victims fertilizer plant explosion texas prayfortexas,0,1
