Tweet ID, Tweet Text, Information Source, Information Type, Informativeness,cleaned_text,informativeness_encoded,information_type_encoded,timestamp
360139949380616192,RT @Bucaner0: Renfe acaba de confirmar al menos 24 muertos en el accidente de descarrilamiento de tren en #España http://t.co/9Oj01AiM07,Outsiders,Affected individuals,Related and informative,rt bucaner0 renfe acaba de confirmar al menos 24 muertos en el accidente de descarrilamiento de tren en españa http co 9oj01aim07,1,2,2023-01-03 13:00:00
360140553356185603,"RT @ELPAISGalicia: Con 24 víctimas confirmadas por fuentes oficiales, se trata del accidente de tren más grave en 40 años en España. http:/…",Media,Affected individuals,Related and informative,rt elpaisgalicia con 24 víctimas confirmadas por fuentes oficiales se trata del accidente de tren más grave en 40 años en españa http,1,2,2023-01-03 14:00:00
360140788237213698,Que malisima noticia la del descarrilamiento de ese tren en Santiago de Compostela. #muchoanimoalosafectados,Outsiders,Sympathy and support,Related - but not informative,que malisima noticia la del descarrilamiento de ese tren en santiago de compostela muchoanimoalosafectados,2,3,2023-01-03 15:00:00
360140880486744065,RT @EmiliadeCarinho: Teléfono de atención a los familiares de víctimas del accidente de descarrilamiento de tren en Santiago de Compostela …,Outsiders,Infrastructure and utilities,Related and informative,rt emiliadecarinho teléfono de atención los familiares de víctimas del accidente de descarrilamiento de tren en santiago de compostela,1,6,2023-01-03 16:00:00
360140880503902208,"RT @ELPAISGalicia: Con 24 víctimas confirmadas por fuentes oficiales, se trata del accidente de tren más grave en 40 años en España. http:/…",Media,Affected individuals,Related and informative,rt elpaisgalicia con 24 víctimas confirmadas por fuentes oficiales se trata del accidente de tren más grave en 40 años en españa http,1,2,2023-01-03 17:00:00
360140901466652673,Descarrila tren de pasajeros en España; al menos 10 muertos http://t.co/ONtmaip3y9 http://t.co/GchAMZZ81t,Media,Affected individuals,Related and informative,descarrila tren de pasajeros en españa al menos 10 muertos http co ontmaip3y9 http co gchamzz81t,1,2,2023-01-03 18:00:00
360141136343482368,"Trágico accidente ferroviario cerca de Santiago de Compostela, al producirse el descarrilamiento de un tren Alvia con dirección a Ferrol",Media,Other Useful Information,Related and informative,trágico accidente ferroviario cerca de santiago de compostela al producirse el descarrilamiento de un tren alvia con dirección ferrol,1,1,2023-01-03 19:00:00
360141442552823809,#UltimaHora: '24 muertos y decenas de heridos al descarrilar un tren cerca de Santiago de Compostela' A mi estas cosas;(...,Media,Affected individuals,Related and informative,ultimahora 24 muertos decenas de heridos al descarrilar un tren cerca de santiago de compostela mi estas cosas,1,2,2023-01-03 20:00:00
360141627089625088,RT @A3Noticias: El accidente de tren en Santiago de Compostela EN IMÁGENES http://t.co/Dp4LTfKkNj http://t.co/xkmMGIrsm7,Media,Other Useful Information,Related and informative,rt a3noticias el accidente de tren en santiago de compostela en imágenes http co dp4ltfkknj http co xkmmgirsm7,1,1,2023-01-03 21:00:00
360141719376887808,RT @BBCBreaking: Casualties reported as train derails close to #Santiago de Compostela in #Galicia region of north-west Spain,Media,Other Useful Information,Related and informative,rt bbcbreaking casualties reported train derails close santiago de compostela galicia region north west spain,1,1,2023-01-03 22:00:00
360141832606318592,RT @josu714: @juanmacastano RT Teléfono para atención de familiares afectados por el descarrilamiento de 1 tren en Santiago de Compostela: …,Outsiders,Infrastructure and utilities,Related and informative,rt josu714 juanmacastano rt teléfono para atención de familiares afectados por el descarrilamiento de 1 tren en santiago de compostela,1,6,2023-01-03 23:00:00
360142147174924289,RT @A3Noticias: Asciende a 30 el número de muertos en el accidente de tren en Santiago de Compostela. Sigue aquí el suceso al minuto http:/…,Media,Affected individuals,Related and informative,rt a3noticias asciende 30 el número de muertos en el accidente de tren en santiago de compostela sigue aquí el suceso al minuto http,1,2,2023-01-04 00:00:00
360143128663031809,"Fatal train crash in Spain, 1st story on the news, the name of the royal baby...",Outsiders,Other Useful Information,Related - but not informative,fatal train crash spain 1st story news name royal baby,2,1,2023-01-04 01:00:00
360143728410771459,Vaya imágenes más escalofriantes del accidente de tren en Santiago de Compostela. #24h,Outsiders,Other Useful Information,Related - but not informative,vaya imágenes más escalofriantes del accidente de tren en santiago de compostela 24h,2,1,2023-01-04 02:00:00
360144030413238272,Pena muy grande por el terrible accidente  del tren descarrilado en Santiago de Compostela.,Outsiders,Sympathy and support,Related - but not informative,pena muy grande por el terrible accidente del tren descarrilado en santiago de compostela,2,3,2023-01-04 03:00:00
360144072381444096,RT @Rubiu5: Arrr... Que mal pinta el accidente de tren de Santiago de Compostela :( Animo a los familiares y afectados.,Outsiders,Sympathy and support,Related - but not informative,rt rubiu5 arrr que mal pinta el accidente de tren de santiago de compostela animo los familiares afectados,2,3,2023-01-04 04:00:00
360144135295991808,RT @GooglePics: Lets pray for the people who died in a train crash in Spain today. http://t.co/0zciIrI0b3,Media,Sympathy and support,Related - but not informative,rt googlepics lets pray people died train crash spain today http co 0zciiri0b3,2,3,2023-01-04 05:00:00
360144848310910976,"RT @JesusSanchez__: Con 24 víctimas confirmadas por fuentes oficiales, se trata del accidente de tren más grave en 40 años en España. http:…",Outsiders,Affected individuals,Related and informative,rt jesussanchez__ con 24 víctimas confirmadas por fuentes oficiales se trata del accidente de tren más grave en 40 años en españa http,1,2,2023-01-04 06:00:00
360144848323477505,RT @allan05: #TragediaSantiago: 30 personas fallecidas y más heridas al descarrilarse un tren en España. ¡Mucha fuerza! http://t.co/sHi0N1x…,Outsiders,Affected individuals,Related and informative,rt allan05 tragediasantiago 30 personas fallecidas más heridas al descarrilarse un tren en españa mucha fuerza http co shi0n1x,1,2,2023-01-04 07:00:00
360145104167645187,RT @ACBCOM: Consternados por el accidente de tren en Santiago de Compostela. Nuestras condolencias a las familias y amigos de las víctimas.…,Media,Sympathy and support,Related - but not informative,rt acbcom consternados por el accidente de tren en santiago de compostela nuestras condolencias las familias amigos de las víctimas,2,3,2023-01-04 08:00:00
360145372590514178,RT @GooglePics: Lets pray for the people who died in a train crash in Spain today. http://t.co/0zciIrI0b3,Business,Sympathy and support,Related and informative,rt googlepics lets pray people died train crash spain today http co 0zciiri0b3,1,3,2023-01-04 09:00:00
360145452286869504,RT @suplycio73: RETUIT RETUIT TELEFONO PARA FAMILIARES SOBRE EL ACCIDENTE DE TREN DE SANTIAGO DE COMPOSTELA 981551100 NECESITAN SANGRE R E …,Outsiders,Caution and advice,Related and informative,rt suplycio73 retuit retuit telefono para familiares sobre el accidente de tren de santiago de compostela 981551100 necesitan sangre r e,1,5,2023-01-04 10:00:00
360145511006732288,"RT @ChuliAcade: @ElFalsoLanata Choco un tren españa, culpa dela yegua!!, boludo.",Outsiders,Sympathy and support,Related - but not informative,rt chuliacade elfalsolanata choco un tren españa culpa dela yegua boludo,2,3,2023-01-04 11:00:00
360146081427894273,"Spain train accident!  Be careful!   Canada , France. Russia, Spain . http://t.co/X1hcFtLG6P",Outsiders,Caution and advice,Related - but not informative,spain train accident careful canada france russia spain http co x1hcftlg6p,2,5,2023-01-04 12:00:00
360146639295479810,"Tragedia el descarrilamiento del tren en Santiago de Compostela en la víspera de Santiago Apóstol, triste recuerdo para la historia",Outsiders,Other Useful Information,Related - but not informative,tragedia el descarrilamiento del tren en santiago de compostela en la víspera de santiago apóstol triste recuerdo para la historia,2,1,2023-01-04 13:00:00
360146664452931586,RT @A3Noticias: Asciende a 30 el número de muertos en el accidente de tren en Santiago de Compostela. Sigue aquí el suceso al minuto http:/…,Media,Affected individuals,Related and informative,rt a3noticias asciende 30 el número de muertos en el accidente de tren en santiago de compostela sigue aquí el suceso al minuto http,1,2,2023-01-04 14:00:00
360146689601978368,..Todo nuestro ánimo y energía a los familiares y amigos de los afectados en el accidente de tren en Santiago de Compostela!..,Outsiders,Sympathy and support,Related - but not informative,todo nuestro ánimo energía los familiares amigos de los afectados en el accidente de tren en santiago de compostela,2,3,2023-01-04 15:00:00
360146811257753600,"RT @XosDe: LAMENTABLE lo de los medios de comunicación en España que no informan de nada del accidente de tren en Santiago, al menos 30 m…",Outsiders,Sympathy and support,Related and informative,rt xosde lamentable lo de los medios de comunicación en españa que informan de nada del accidente de tren en santiago al menos 30,1,3,2023-01-04 16:00:00
360146832208310272,RT @cnneireport: Al menos 20 muertos al descarrilar un tren en España http://t.co/Q5iqDhwyEy Si estás allí y tomaste fotos envíalas a irepo…,Media,Affected individuals,Related and informative,rt cnneireport al menos 20 muertos al descarrilar un tren en españa http co q5iqdhwyey si estás allí tomaste fotos envíalas irepo,1,2,2023-01-04 17:00:00
360147306168852480,RT @marca_ilici: #RTAyuda[#ExtraDptvo] Accidente de tren en Santigo de Compostela;SE NECESITAN DONANTES DE SANGRE;ir a donar al Hospital Cl…,Media,Donations and volunteering,Related and informative,rt marca_ilici rtayuda extradptvo accidente de tren en santigo de compostela se necesitan donantes de sangre ir donar al hospital cl,1,4,2023-01-04 18:00:00
360147394236653568,"RT @BBCBreaking: At least 35 dead &amp; 200 injured as train derails in #Galicia, north-west Spain, official says http://t.co/siQK1VCKeF &amp; http…",Media,Affected individuals,Related and informative,rt bbcbreaking least 35 dead amp 200 injured train derails galicia north west spain official says http co siqk1vckef amp http,1,2,2023-01-04 19:00:00
360147566198915072,"RT @rosiya3: Joder, al ver lo q a pasado en Santiago de Compostela , da un poco de miedo volver a montar en tren, mucho animo a esos famili…",Outsiders,Sympathy and support,Related - but not informative,rt rosiya3 joder al ver lo q pasado en santiago de compostela da un poco de miedo volver montar en tren mucho animo esos famili,2,3,2023-01-04 20:00:00
360147713028919298,"RT @Raul_Reguera: URGENTE: ayuda para el accidente de tren en Santiago d Compostela: llevar mantas e ir a donar sangre. OJO con los coches,…",Outsiders,Donations and volunteering,Related and informative,rt raul_reguera urgente ayuda para el accidente de tren en santiago compostela llevar mantas e ir donar sangre ojo con los coches,1,4,2023-01-04 21:00:00
