Tweet ID, Tweet Text, Information Source, Information Type, Informativeness,cleaned_text,informativeness_encoded,information_type_encoded,timestamp
407134701355556865,RT @AP: BREAKING: Police say a Metro-North passenger train has derailed in New York City; some cars in water.,Media,Other Useful Information,Related and informative,rt ap breaking police say metro north passenger train derailed new york city cars water,0,0,2023-01-01 10:00:00
407135812883841024,"RT @BBCBreaking: A Metro-North passenger train has derailed in New York City, and a number of injuries are reported http://t.co/fISiSFeTm7",Media,Affected individuals,Related and informative,rt bbcbreaking metro north passenger train derailed new york city number injuries reported http co fisisfetm7,0,2,2023-01-01 11:00:00
407136064525316096,RT @BreakingNews: Unknown number of injuries in New York City train derailment near Metro-North Spuyten Duyvil station in the Bronx - @CBSN…,Media,Affected individuals,Related and informative,rt breakingnews unknown number injuries new york city train derailment near metro north spuyten duyvil station bronx cbsn,0,2,2023-01-01 12:00:00
407136341332611072,RT @ecthompsonmd: RT @AP: MORE: A woman at the scene of an NYC train derailment says some train cars are in the water: http://t.co/GWhgXC3j…,Media,Other Useful Information,Related and informative,rt ecthompsonmd rt ap woman scene nyc train derailment says train cars water http co gwhgxc3j,0,0,2023-01-01 13:00:00
407136425222864896,"RT @BBCBreaking: A Metro-North passenger train has derailed in New York City, and a number of injuries are reported http://t.co/fISiSFeTm7",Media,Affected individuals,Related and informative,rt bbcbreaking metro north passenger train derailed new york city number injuries reported http co fisisfetm7,0,2,2023-01-01 14:00:00
407136676902084608,THERE HAS BEEN ONE FATALITY SO FAR AT THE METRO NORTH DERAILMENT IN BRONX NYC #BREAKING,Outsiders,Affected individuals,Related and informative,one fatality far metro north derailment bronx nyc breaking,0,2,2023-01-01 15:00:00
407136739816660992,Train derailed in New York! Hope everyone's ok👏,Outsiders,Sympathy and support,Related - but not informative,train derailed new york hope everyone ok,1,3,2023-01-01 16:00:00
407136748192690176,"RT @BreakingNews: Numerous emergency vehicles responding to New York City train derailment, some trains submerged in water, eyewitness clai…",Media,Other Useful Information,Related and informative,rt breakingnews numerous emergency vehicles responding new york city train derailment trains submerged water eyewitness clai,0,0,2023-01-01 17:00:00
407136999850926080,"Train crash in New York, helicopter crash in Glasgow, Paul Walker has died...this really is an awful week!",Outsiders,Other Useful Information,Related - but not informative,train crash new york helicopter crash glasgow paul walker died really awful week,1,0,2023-01-01 18:00:00
407137196966445056,RT @AP: BREAKING: Police say a Metro-North passenger train has derailed in New York City; some cars in water.,Media,Infrastructure and utilities,Related and informative,rt ap breaking police say metro north passenger train derailed new york city cars water,0,1,2023-01-01 19:00:00
407137947767414784,RT @BreakingNews: Police say a Metro-North passenger train has derailed in New York City; some cars in water - @AP,Media,Other Useful Information,Related and informative,rt breakingnews police say metro north passenger train derailed new york city cars water ap,0,0,2023-01-01 20:00:00
407138836947296258,Train na naman!!--&gt;“@ANCALERTS: Police say a Metro-North passenger train has derailed in New York City; some cars in water | via @AP”,Outsiders,Infrastructure and utilities,Related and informative,train na naman gt ancalerts police say metro north passenger train derailed new york city cars water via ap,0,1,2023-01-01 21:00:00
407138862117691392,"RT @BreakingNews: Train involved in derailment was the 05:54 a.m. train from Poughkeepsie, New York, due at Grand Central at 07:43 a.m. - @…",Media,Infrastructure and utilities,Related and informative,rt breakingnews train involved derailment 05 54 train poughkeepsie new york due grand central 07 43,0,1,2023-01-01 22:00:00
407138941825871872,"RT @BreakingNews: Train involved in derailment was the 05:54 a.m. train from Poughkeepsie, New York, due at Grand Central at 07:43 a.m. - @…",Media,Other Useful Information,Related and informative,rt breakingnews train involved derailment 05 54 train poughkeepsie new york due grand central 07 43,0,0,2023-01-01 23:00:00
407139025720713216,RT @nycjim: Wow. “@NJerzyFireAlert: AERIAL PICTURE METRO NORTH TRAIN DERAILMENT IN BRONX NYC. @PzFeed http://t.co/yU2ZxnFY9r”,Outsiders,Other Useful Information,Related and informative,rt nycjim wow njerzyfirealert aerial picture metro north train derailment bronx nyc pzfeed http co yu2zxnfy9r,0,0,2023-01-02 00:00:00
407139105412489216,"Now a train has derailed in New York...what is happening to this world?!,",Outsiders,Sympathy and support,Related - but not informative,train derailed new york happening world,1,3,2023-01-02 01:00:00
407139168306089984,RT @PzFeed: TRAIN DERAILMENT IN NEW YORK CITY: -5 TRAINS DERAILED -TRAIN IN THE WATER -3 DEAD -MULTIPLE INJURED http://t.co/TG6cAxsxyS,Media,Affected individuals,Related and informative,rt pzfeed train derailment new york city 5 trains derailed train water 3 dead multiple injured http co tg6caxsxys,0,2,2023-01-02 02:00:00
407139432534650880,"RT @roddymansfield: Developing: Passenger train derailed in New York, carriage in the water: http://t.co/uePyUzZqVF",Media,Other Useful Information,Related and informative,rt roddymansfield developing passenger train derailed new york carriage water http co uepyuzzqvf,0,0,2023-01-02 03:00:00
407139520627605504,RT @BreakingNews: Photo: Carriages in New York City train derailment - via Instagram user squintysabre http://t.co/gVtVcivKUV,Media,Other Useful Information,Related and informative,rt breakingnews photo carriages new york city train derailment via instagram user squintysabre http co gvtvcivkuv,0,0,2023-01-02 04:00:00
407139575145193473,"RT @digtriad: RT: @AP Police say a Metro-North passenger train has derailed in NYC, some cars in water",Media,Infrastructure and utilities,Related and informative,rt digtriad rt ap police say metro north passenger train derailed nyc cars water,0,1,2023-01-02 05:00:00
407139654861733888,RT @YourAnonNews: Metro-North passenger train has derailed in New York City; some cars in water: AP,Media,Infrastructure and utilities,Related and informative,rt youranonnews metro north passenger train derailed new york city cars water ap,0,1,2023-01-02 06:00:00
407139751326515200,RT @MichaelSkolnik: aerial photo of the train derailment (via @SheldonDutes4NY) #MetroNorth http://t.co/POLVgPKADG,Media,Other Useful Information,Related and informative,rt michaelskolnik aerial photo train derailment via sheldondutes4ny metronorth http co polvgpkadg,0,0,2023-01-02 07:00:00
407140619556229120,"Officials confirm major train derailment in Bronx, NY. Metro north train, multiple injuries reported. Stay with @WFSBnews for updates.",Media,Affected individuals,Related and informative,officials confirm major train derailment bronx ny metro north train multiple injuries reported stay wfsbnews updates,0,2,2023-01-02 08:00:00
407140808299536384,Waking up to news of a train derailment in NYC. Praying for all affected.,Outsiders,Sympathy and support,Related - but not informative,waking news train derailment nyc praying affected,1,3,2023-01-02 09:00:00
407140921512165376,RT @YourAnonNews: Metro-North passenger train has derailed in New York City; some cars in water: AP,Media,Other Useful Information,Related and informative,rt youranonnews metro north passenger train derailed new york city cars water ap,0,0,2023-01-02 10:00:00
407141286412845056,"@roddymansfield: Developing: Passenger train derailed in New York, carriage in the water: http://t.co/slVUVsBUzi Fucking Trevor. #GTA",Outsiders,Infrastructure and utilities,Related and informative,roddymansfield developing passenger train derailed new york carriage water http co slvuvsbuzi fucking trevor gta,0,1,2023-01-02 11:00:00
407141382881824768,"RT @AP: UPDATE: A photo of a NYC train derailment taken by a witness shows 8 cars derailed, with none in the water: http://t.co/L1hv7S0MeM …",Media,Affected individuals,Related and informative,rt ap update photo nyc train derailment taken witness shows 8 cars derailed none water http co l1hv7s0mem,0,2,2023-01-02 12:00:00
407141638751154176,RT @PzFeed: TRAIN DERAILMENT IN NEW YORK CITY: -5 TRAINS DERAILED -3 DEAD LIVE - http://t.co/ozqVgRtko7 @JoeMaggio http://t.co/Fs4nfXxq2f,Media,Affected individuals,Related and informative,rt pzfeed train derailment new york city 5 trains derailed 3 dead live http co ozqvgrtko7 joemaggio http co fs4nfxxq2f,0,2,2023-01-02 13:00:00
407141684875505665,RT @Jamesbedell: On the Metro north derailment reports that cars were in the water are FALSE.,Outsiders,Other Useful Information,Related and informative,rt jamesbedell metro north derailment reports cars water false,0,0,2023-01-02 14:00:00
407142125290393600,RT @MichaelSkolnik: aerial photo of the train derailment (via @SheldonDutes4NY) #MetroNorth http://t.co/POLVgPKADG,Outsiders,Other Useful Information,Related and informative,rt michaelskolnik aerial photo train derailment via sheldondutes4ny metronorth http co polvgpkadg,0,0,2023-01-02 15:00:00
407142192386289665,"Train derailment in the Bronx, New York. Looks like some carriages are in the river. Video by @SheldonDutes4NY  https://t.co/bwMXFDgQgN",Media,Other Useful Information,Related and informative,train derailment bronx new york looks like carriages river video sheldondutes4ny https co bwmxfdgqgn,0,0,2023-01-02 16:00:00
407142494410117120,RT @thesundaytimes: Latest: A passenger train has derailed in New York. Multiple injuries reported. (Photo: @KellyWBZ) http://t.co/S0DPo0V3…,Media,Affected individuals,Related and informative,rt thesundaytimes latest passenger train derailed new york multiple injuries reported photo kellywbz http co s0dpo0v3,0,2,2023-01-02 17:00:00
407143140299407360,RT @BuzzFeedNews: A Metro-North Passenger Train Has Derailed In New York City http://t.co/KBrauBoILn,Media,Other Useful Information,Related and informative,rt buzzfeednews metro north passenger train derailed new york city http co kbrauboiln,0,0,2023-01-02 18:00:00
407143157084585985,"RT @BBCWorld: New York City train derailment: Witness quoted by @AP says some carriages in water, but unclear from pictures http://t.co/axb…",Media,Other Useful Information,Related and informative,rt bbcworld new york city train derailment witness quoted ap says carriages water unclear pictures http co axb,0,0,2023-01-02 19:00:00
407143698146000896,"RT @samsteinhp: RT @cnnbrk: At least 2 people have died in train derailment in Bronx, a New York City police source tells CNN. http://t.co/…",Media,Affected individuals,Related and informative,rt samsteinhp rt cnnbrk least 2 people died train derailment bronx new york city police source tells cnn http co,0,2,2023-01-02 20:00:00
407143979176984576,"RT @cnnbrk: At least 2 people have died in train derailment in Bronx, a New York City police source tells CNN. http://t.co/P3w6ttpXFP",Media,Affected individuals,Related and informative,rt cnnbrk least 2 people died train derailment bronx new york city police source tells cnn http co p3w6ttpxfp,0,2,2023-01-02 21:00:00
407144608335155200,RT @ByGinaJewellery: Thought are with those involved in the New York metro derailment. Too much tragedy this weekend!,Outsiders,Sympathy and support,Related - but not informative,rt byginajewellery thought involved new york metro derailment much tragedy weekend,1,3,2023-01-02 22:00:00
407144625090985985,Holy shit RT @TexasHedger: Pictures of Metro North Train Derailment: http://t.co/O6nE4MRGiu  http://t.co/p5y5hUu6rE  http://t.co/s3GnJtXBPo,Outsiders,Other Useful Information,Related and informative,holy shit rt texashedger pictures metro north train derailment http co o6ne4mrgiu http co p5y5huu6re http co s3gnjtxbpo,0,0,2023-01-02 23:00:00
407144625112354816,RT @MichaelSkolnik: at least 2 have died in train derailment in the Bronx. #MetroNorth (via @CNN),Media,Affected individuals,Related and informative,rt michaelskolnik least 2 died train derailment bronx metronorth via cnn,0,2,2023-01-03 00:00:00
407144998376075264,@gregcohen @BreakingNews: Unknown number of injuries in New York City train derailment near Metro-North Spuyten Duyvil station in the Bronx,Media,Affected individuals,Related and informative,gregcohen breakingnews unknown number injuries new york city train derailment near metro north spuyten duyvil station bronx,0,2,2023-01-03 01:00:00
407145052931387392,#mta #metronorth #derailment http://t.co/H7gp5fDBI0,Outsiders,Other Useful Information,Related - but not informative,mta metronorth derailment http co h7gp5fdbi0,1,0,2023-01-03 02:00:00
407146365739741185,Metro-North passenger train derails in NYC: Police and witnesses say a Metro-North passenger train has derailed... http://t.co/OzHjZ28ulV,Media,Other Useful Information,Related and informative,metro north passenger train derails nyc police witnesses say metro north passenger train derailed http co ozhjz28ulv,0,0,2023-01-03 03:00:00
407146390889168896,RT @SkyNewsBreak: Ap: Police say a Metro-North passenger train has derailed in New York City,Media,Infrastructure and utilities,Related and informative,rt skynewsbreak ap police say metro north passenger train derailed new york city,0,1,2023-01-03 04:00:00
407146516735090688,RT @etu_009freshkid: Train Derails in New York City: Police confirm that a Metro-North passenger train has derailed in the Bronx to... http…,Outsiders,Other Useful Information,Related and informative,rt etu_009freshkid train derails new york city police confirm metro north passenger train derailed bronx http,0,0,2023-01-03 05:00:00
407146697089753089,"RT @KeatonFoxNBC5: NEW YORK (AP) -- Fire department: `Multiple injuries' in NYC passenger train derailment, severity unclear.",Media,Affected individuals,Related and informative,rt keatonfoxnbc5 new york ap fire department multiple injuries nyc passenger train derailment severity unclear,0,2,2023-01-03 06:00:00
407146986492928000,"RT @AP: BREAKING: Fire department: Multiple injuries in NYC passenger train derailment, severity unclear: http://t.co/rfy4zzrXQa -MM",Media,Affected individuals,Related and informative,rt ap breaking fire department multiple injuries nyc passenger train derailment severity unclear http co rfy4zzrxqa mm,0,2,2023-01-03 07:00:00
407146994868948992,"everyone enjoy your sunday roasts and have a lovely sunday,my prayers goes out to those hurt or killed in the train derailment in new york.",Outsiders,Sympathy and support,Related - but not informative,everyone enjoy sunday roasts lovely sunday prayers goes hurt killed train derailment new york,1,3,2023-01-03 08:00:00
407147171042304000,"RT @Christie_x: sooo much horrible stuff happening right now, a passenger train has just derailed in New York, hope everyone affected is ok…",Outsiders,Sympathy and support,Related - but not informative,rt christie_x sooo much horrible stuff happening right passenger train derailed new york hope everyone affected ok,1,3,2023-01-03 09:00:00
407147368170020865,"Train derails in New York: A Metro-North train derailed Sunday morning at Spuyten Duyvil station in the Bronx,... http://t.co/xAGZIZFKMa",Media,Other Useful Information,Related and informative,train derails new york metro north train derailed sunday morning spuyten duyvil station bronx http co xagzizfkma,0,0,2023-01-03 10:00:00
407147548542263296,Praying everyone on the metro north derailment is ok.,Outsiders,Sympathy and support,Related - but not informative,praying everyone metro north derailment ok,1,3,2023-01-03 11:00:00
407147988935798785,RT @JamieShupak: Metro North train derailment in the Bronx was the 5:54am Poughkeepsie to Grand Central. photo via @danielcohen: http://t.c…,Media,Other Useful Information,Related and informative,rt jamieshupak metro north train derailment bronx 5 54am poughkeepsie grand central photo via danielcohen http c,0,0,2023-01-03 12:00:00
407148219622514689,RT @nycjim: Metro North car at water’s edge after derailment. via @JonMaggio http://t.co/Psac4nLIq8 http://t.co/NLo3vsbwVr,Media,Other Useful Information,Related and informative,rt nycjim metro north car water edge derailment via jonmaggio http co psac4nliq8 http co nlo3vsbwvr,0,0,2023-01-03 13:00:00
407148261578121216,RT @MichaelSkolnik: aerial photo of the train derailment (via @SheldonDutes4NY) #MetroNorth http://t.co/POLVgPKADG,Outsiders,Other Useful Information,Related and informative,rt michaelskolnik aerial photo train derailment via sheldondutes4ny metronorth http co polvgpkadg,0,0,2023-01-03 14:00:00
407148278342770689,RT @nycjim: Wow. “@NJerzyFireAlert: AERIAL PICTURE METRO NORTH TRAIN DERAILMENT IN BRONX NYC. @PzFeed http://t.co/yU2ZxnFY9r”,Outsiders,Other Useful Information,Related and informative,rt nycjim wow njerzyfirealert aerial picture metro north train derailment bronx nyc pzfeed http co yu2zxnfy9r,0,0,2023-01-03 15:00:00
407148446110330881,"RT @BBCBreaking: A Metro-North passenger train has derailed in New York City, and a number of injuries are reported http://t.co/fISiSFeTm7",Media,Affected individuals,Related and informative,rt bbcbreaking metro north passenger train derailed new york city number injuries reported http co fisisfetm7,0,2,2023-01-03 16:00:00
407148450305028098,"RT @AP: BREAKING: Fire department: Multiple injuries in NYC passenger train derailment, severity unclear: http://t.co/rfy4zzrXQa -MM",Media,Affected individuals,Related and informative,rt ap breaking fire department multiple injuries nyc passenger train derailment severity unclear http co rfy4zzrxqa mm,0,2,2023-01-03 17:00:00
407148618085568513,RT @WSJ: Breaking: A Metro-North passenger train has derailed in New York City.  http://t.co/fl6ywO6Uvj,Media,Infrastructure and utilities,Related and informative,rt wsj breaking metro north passenger train derailed new york city http co fl6ywo6uvj,0,1,2023-01-03 18:00:00
407148882314149888,"RT @AFP: #UPDATE: New York train derailment occurred near Spuyten Duyvil station, next to the Hudson River, Fire Dept says http://t.co/0zFw…",Media,Other Useful Information,Related and informative,rt afp update new york train derailment occurred near spuyten duyvil station next hudson river fire dept says http co 0zfw,0,0,2023-01-03 19:00:00
407149108814954496,RT @AP: BREAKING: Police say a Metro-North passenger train has derailed in New York City; some cars in water.,Media,Infrastructure and utilities,Related and informative,rt ap breaking police say metro north passenger train derailed new york city cars water,0,1,2023-01-03 20:00:00
407149238837993473,RT @WSJ: Breaking: A Metro-North passenger train has derailed in New York City.  http://t.co/fl6ywO6Uvj,Media,Infrastructure and utilities,Related and informative,rt wsj breaking metro north passenger train derailed new york city http co fl6ywo6uvj,0,1,2023-01-03 21:00:00
407149578572795904,"RT @YourAnonNews: At least 3 killed, many injured in NYC train derailment - local media http://t.co/U9geQSnKJr",Media,Affected individuals,Related and informative,rt youranonnews least 3 killed many injured nyc train derailment local media http co u9geqsnkjr,0,2,2023-01-03 22:00:00
407149670851284994,BBC News - New York train crash: Metro-North derailment in Bronx http://t.co/k8jGgzRokO,Media,Other Useful Information,Related and informative,bbc news new york train crash metro north derailment bronx http co k8jggzroko,0,0,2023-01-03 23:00:00
407149834433732608,RT @jdavidgoodman: MTA is saying possible fatalities in the Metro North derailment. No confirmation yet on number,Outsiders,Affected individuals,Related and informative,rt jdavidgoodman mta saying possible fatalities metro north derailment confirmation yet number,0,2,2023-01-04 00:00:00
407149997986414592,"RT @BBCBreaking: A Metro-North passenger train has derailed in New York City, and a number of injuries are reported http://t.co/fISiSFeTm7",Media,Affected individuals,Related and informative,rt bbcbreaking metro north passenger train derailed new york city number injuries reported http co fisisfetm7,0,2,2023-01-04 01:00:00
407150237057175553,"RT @YourAnonNews: At least 3 killed, many injured in NYC train derailment - local media http://t.co/U9geQSnKJr",Media,Affected individuals,Related and informative,rt youranonnews least 3 killed many injured nyc train derailment local media http co u9geqsnkjr,0,2,2023-01-04 02:00:00
407150895583883264,RT @SkyNewsBreak: Ap: Police say a Metro-North passenger train has derailed in New York City,Media,Other Useful Information,Related and informative,rt skynewsbreak ap police say metro north passenger train derailed new york city,0,0,2023-01-04 03:00:00
407151503753760768,Praying for those caught in the Metro North derailment in the Bronx this morning... Smh.󾍛 #Lawsuit!!,Outsiders,Sympathy and support,Related - but not informative,praying caught metro north derailment bronx morning smh lawsuit,1,3,2023-01-04 04:00:00
407151696704708608,RT @jdavidgoodman: MTA is saying possible fatalities in the Metro North derailment. No confirmation yet on number,Outsiders,Affected individuals,Related and informative,rt jdavidgoodman mta saying possible fatalities metro north derailment confirmation yet number,0,2,2023-01-04 05:00:00
407151986090733568,RT @WSJ: Breaking: A Metro-North passenger train has derailed in New York City.  http://t.co/fl6ywO6Uvj,Media,Other Useful Information,Related and informative,rt wsj breaking metro north passenger train derailed new york city http co fl6ywo6uvj,0,0,2023-01-04 06:00:00
407152124519526400,"RT @BBCBreaking: At least 4 people dead and dozens hurt in New York City train derailment, say US media http://t.co/pQkBRmZAL4",Media,Affected individuals,Related and informative,rt bbcbreaking least 4 people dead dozens hurt new york city train derailment say us media http co pqkbrmzal4,0,2,2023-01-04 07:00:00
407152137081073664,"RT @BBCBreaking: At least 4 people dead and dozens hurt in New York City train derailment, say US media http://t.co/pQkBRmZAL4",Media,Affected individuals,Related and informative,rt bbcbreaking least 4 people dead dozens hurt new york city train derailment say us media http co pqkbrmzal4,0,2,2023-01-04 08:00:00
407152149664374784,"RT @samsteinhp: RT @cnnbrk: At least 2 people have died in train derailment in Bronx, a New York City police source tells CNN. http://t.co/…",Media,Affected individuals,Related and informative,rt samsteinhp rt cnnbrk least 2 people died train derailment bronx new york city police source tells cnn http co,0,2,2023-01-04 09:00:00
407152187416903681,This Metro-North derailment is horrible. That train must have been going awfully fast for cars to be that far off the tracks.,Outsiders,Other Useful Information,Related - but not informative,metro north derailment horrible train must going awfully fast cars far tracks,1,0,2023-01-04 10:00:00
407152225170247680,"RT @NYDailyNews: UPDATE: Four dead, two were ejected from train in @MetroNorth NYC derailment. http://t.co/5849VaOByA Many others injured.",Media,Affected individuals,Related and informative,rt nydailynews update four dead two ejected train metronorth nyc derailment http co 5849vaobya many others injured,0,2,2023-01-04 11:00:00
407152241934860288,"RT @cnnbrk: At least 2 people have died in train derailment in Bronx, a New York City police source tells CNN. http://t.co/P3w6ttpXFP",Media,Affected individuals,Related and informative,rt cnnbrk least 2 people died train derailment bronx new york city police source tells cnn http co p3w6ttpxfp,0,2,2023-01-04 12:00:00
407152363569295360,"RT @BBCBreaking: At least 4 people dead and dozens hurt in New York City train derailment, say US media http://t.co/pQkBRmZAL4",Media,Affected individuals,Related and informative,rt bbcbreaking least 4 people dead dozens hurt new york city train derailment say us media http co pqkbrmzal4,0,2,2023-01-04 13:00:00
407152627835629568,WABC-TV: FDNY confirms that there are fatalities in Metro North derailment. Other news outlets reporting 4 deaths.,Media,Affected individuals,Related and informative,wabc tv fdny confirms fatalities metro north derailment news outlets reporting 4 deaths,0,2,2023-01-04 14:00:00
407152669791248384,RT @BreakingNews: Live video: Local news coverage of New York City Metro-North train derailment - @NBCNewYork http://t.co/2pclfJpjjF,Media,Other Useful Information,Related and informative,rt breakingnews live video local news coverage new york city metro north train derailment nbcnewyork http co 2pclfjpjjf,0,0,2023-01-04 15:00:00
407152892060385280,RT @SkyNewsBreak: AP: Fire Department of New York says there are multiple injuries in Metro-North passenger train derailment,Media,Affected individuals,Related and informative,rt skynewsbreak ap fire department new york says multiple injuries metro north passenger train derailment,0,2,2023-01-04 16:00:00
407152896262692864,"RT @Journalisti: CNN producer Jon Auerbach at scene: At least 4 killed, 40 injured in Bronx train derailment. #metronorth",Media,Affected individuals,Related and informative,rt journalisti cnn producer jon auerbach scene least 4 killed 40 injured bronx train derailment metronorth,0,2,2023-01-04 17:00:00
407152955000127489,"RT @BBCBreaking: At least 4 people dead and dozens hurt in New York City train derailment, say US media http://t.co/pQkBRmZAL4",Media,Affected individuals,Related and informative,rt bbcbreaking least 4 people dead dozens hurt new york city train derailment say us media http co pqkbrmzal4,0,2,2023-01-04 18:00:00
407153156297342976,"RT @AFP: #UPDATE: New York train derailment occurred near Spuyten Duyvil station, next to the Hudson River, Fire Dept says http://t.co/0zFw…",Media,Other Useful Information,Related and informative,rt afp update new york train derailment occurred near spuyten duyvil station next hudson river fire dept says http co 0zfw,0,0,2023-01-04 19:00:00
407153177268858880,"RT @BBCBreaking: At least 4 people dead and dozens hurt in New York City train derailment, say US media http://t.co/pQkBRmZAL4",Media,Affected individuals,Related and informative,rt bbcbreaking least 4 people dead dozens hurt new york city train derailment say us media http co pqkbrmzal4,0,2,2023-01-04 20:00:00
407153181462777857,"Multiple injuries in NYC passenger train derailment, severity unclear, fire department confirms - @AP http://t.co/oioxEYFeE9 #sp4zee",Media,Affected individuals,Related and informative,multiple injuries nyc passenger train derailment severity unclear fire department confirms ap http co oioxeyfee9 sp4zee,0,2,2023-01-04 21:00:00
407153579942612993,"RT @BreakingNews: Numerous serious injuries at the Metro-North train derailment, FDNY spokesman says - @NBCNews; More: http://t.co/bnIJsXYu…",Media,Affected individuals,Related and informative,rt breakingnews numerous serious injuries metro north train derailment fdny spokesman says nbcnews http co bnijsxyu,0,2,2023-01-04 22:00:00
407153852559802369,"RT @ABC7NY: #BreakingNews update:  FDNY confirms at least 2 dead, 30 injured in Metro-North derailment http://t.co/dAwfbQncwW",Media,Affected individuals,Related and informative,rt abc7ny breakingnews update fdny confirms least 2 dead 30 injured metro north derailment http co dawfbqncww,0,2,2023-01-04 23:00:00
407154104205451265,Feel terrible re Metro North derailment. Rode same line in Sept. Safety record in the past year is thought-provoking. Usually great service.,Outsiders,Sympathy and support,Related - but not informative,feel terrible metro north derailment rode line sept safety record past year thought provoking usually great service,1,3,2023-01-05 00:00:00
407154162963869696,"Going ro sleep with a heavy heart, and waking up the same way with the added news from the train derailment in nyc :-(:-(:-(",Outsiders,Sympathy and support,Related - but not informative,going ro sleep heavy heart waking way added news train derailment nyc,1,3,2023-01-05 01:00:00
407154414613319680,"RT @abc15: Update: 4 dead, 40 injured in New York Metro-North train derailment, reports @cnnbrk.",Media,Affected individuals,Related and informative,rt abc15 update 4 dead 40 injured new york metro north train derailment reports cnnbrk,0,2,2023-01-05 02:00:00
407154620125831169,"FDNY: 'Multiple injuries' in Pok-to-NYC train derailment, alternate route provided http://t.co/ohurIKZBOE",Government,Affected individuals,Related and informative,fdny multiple injuries pok nyc train derailment alternate route provided http co ohurikzboe,0,2,2023-01-05 03:00:00
407154934694834176,Amtrak: Service between Boston/Washington is not affected by Metro-North derailment; service held between NYC and Albany.,Government,Infrastructure and utilities,Related and informative,amtrak service boston washington affected metro north derailment service held nyc albany,0,1,2023-01-05 04:00:00
407154968257658880,"@MichaelSkolnik: UPDATE: at least 4 dead, 40+ injured in Metro North train derailment this morning. #Prayers I'm sooo sad;-(",Media,Affected individuals,Related and informative,michaelskolnik update least 4 dead 40 injured metro north train derailment morning prayers sooo sad,0,2,2023-01-05 05:00:00
407154993435660290,"RT @WNYC: Metro-North Bronx derailment: FDNY says multiple injuries, 130 firefighters on scene. (photo: AP Photo/Edwin Valero) http://t.co/…",Media,Affected individuals,Related and informative,rt wnyc metro north bronx derailment fdny says multiple injuries 130 firefighters scene photo ap photo edwin valero http co,0,2,2023-01-05 06:00:00
407155031180189697,"RT @Yahoo: RT of AP update: A photo of a NYC train derailment taken by a witness shows 8 cars derailed, with none in the water: http://t.co…",Media,Other Useful Information,Related and informative,rt yahoo rt ap update photo nyc train derailment taken witness shows 8 cars derailed none water http co,0,0,2023-01-05 07:00:00
407155240882806784,"RT | @tree_details http://t.co/ArbQtWQqfu http://t.co/oA3JF42iBl At least 4 dead, 48 injured in NYC train derailment.  econ/scad:us-ny",Media,Affected individuals,Related and informative,rt tree_details http co arbqtwqqfu http co oa3jf42ibl least 4 dead 48 injured nyc train derailment econ scad us ny,0,2,2023-01-05 08:00:00
