Tweet ID, Tweet Text, Information Source, Information Type, Informativeness,cleaned_text,informativeness_encoded,information_type_encoded
295526293594861568,"Não perca só hoje no #BigFollow, ganhe mais pessoas do que segue!  #SantaMaria: -bigfollow.net",Not labeled,Not labeled,Not related,não perca só hoje bigfollow ganhe mais pessoas que segue santamaria bigfollow net,0,0
295526532674383872,#BigFollow só hoje: ganhe mais pessoas do que segue!  #SantaMaria: -bigfollow.net,Not labeled,Not labeled,Not related,bigfollow só hoje ganhe mais pessoas que segue santamaria bigfollow net,0,0
295526536851898370,More than 150 dead in Brazil nightclub fire: RIO DE JANEIRO: More than 150 people died early Sunday when a fire ... http://t.co/DBmUyYJs,Media,Affected individuals,Related and informative,150 dead brazil nightclub fire rio de janeiro 150 people died early sunday fire http co dbmuyyjs,2,1
295526562038702080,"RT @MeusPensadores: Ajudem os acidentados de Santa Maria doando sangue! → Av. Pres. Vargas, 2291 - Santa Maria - RS, 97015-513 #SantaMaria",Outsiders,Donations and volunteering,Related and informative,rt meuspensadores ajudem os acidentados de santa maria doando sangue av pres vargas 2291 santa maria rs 97015 513 santamaria,2,2
295526700442320899,Que deus de forças aos familiares das vítimas da tragédia.#santamaria,Outsiders,Sympathy and support,Related - but not informative,que deus de forças aos familiares das vítimas da tragédia santamaria,1,4
295526935319158786,RT @AP: BREAKING: Death toll rises to at least 245 in Brazil nightclub fire,Media,Affected individuals,Related and informative,rt ap breaking death toll rises least 245 brazil nightclub fire,2,1
295527178580398080,"OMG, que tragédia, domingo triste.  Confirmado: Mais de 245 mortos  #luto   #SantaMaria",Outsiders,Sympathy and support,Related and informative,omg que tragédia domingo triste confirmado mais de 245 mortos luto santamaria,2,4
295527199568691200,RT @AP: BREAKING: Death toll rises to at least 245 in Brazil nightclub fire,Media,Affected individuals,Related and informative,rt ap breaking death toll rises least 245 brazil nightclub fire,2,1
295527346352558080,Que DEUS de forças para essas famílias. #SantaMaria http://t.co/hkFWHaW3,Outsiders,Sympathy and support,Related - but not informative,que deus de forças para essas famílias santamaria http co hkfwhaw3,1,4
295527379902816256,"RT @MeusPensadores: Ainda que seja em oração, temos todos que ajudar! #SantaMaria #Luto #tragediaemsm",Outsiders,Sympathy and support,Related - but not informative,rt meuspensadores ainda que seja em oração temos todos que ajudar santamaria luto tragediaemsm,1,4
295527530901938176,Campeonato Gaúcho rodada cancelada devidpo a tragedia em Rio Grande em luto. #SantaMaria http://t.co/lHtv2cwr,Media,Other Useful Information,Related - but not informative,campeonato gaúcho rodada cancelada devidpo tragedia em rio grande em luto santamaria http co lhtv2cwr,1,3
295527770002444290,RT @rafaellaaidar_: Que Deus conforte o coração dos familiares... #tragediaemsm,Outsiders,Sympathy and support,Related - but not informative,rt rafaellaaidar_ que deus conforte coração dos familiares tragediaemsm,1,4
295528239735128065,"RT @MeusPensadores: Ainda que seja em oração, temos todos que ajudar! #SantaMaria #Luto #tragediaemsm",Outsiders,Sympathy and support,Related - but not informative,rt meuspensadores ainda que seja em oração temos todos que ajudar santamaria luto tragediaemsm,1,4
295528277492252672,RT @oclumencia: Desejamos forças para os familiares e amigos de todas as vítimas da #tragediaemSM.,Outsiders,Sympathy and support,Related - but not informative,rt oclumencia desejamos forças para os familiares e amigos de todas vítimas da tragediaemsm,1,4
295528285901840386,RT @nickjisblessed: que tragédia gente..to chocada :'( #SantaMaria,Outsiders,Sympathy and support,Related - but not informative,rt nickjisblessed que tragédia gente chocada santamaria,1,4
295528432702472193,"Sem palavras para comentar a tragédia no RS. Apenas manifestar solidariedade aos familiares...#SantaMaria, Mãe de Deus, rogai por nós!",Outsiders,Sympathy and support,Related - but not informative,sem palavras para comentar tragédia rs apenas manifestar solidariedade aos familiares santamaria mãe de deus rogai por nós,1,4
295528680162201602,"RT @PorqueTTs: Corpo de Bombeiros: Segundo o Corpo de Bombeiros a maioria das mortes causadas na boate Kiss, foram causadas por asfixia. ...",Media,Affected individuals,Related and informative,rt porquetts corpo de bombeiros segundo corpo de bombeiros maioria das mortes causadas na boate kiss foram causadas por asfixia,2,1
295528768234196992,Coronel:Eu abri a porta e desceu aquela barreira enorme de pessoas mortas! Faltou uma boa saída de emergência! Que lastimável! #SantaMaria,Eyewitness,Affected individuals,Related and informative,coronel eu abri porta e desceu aquela barreira enorme de pessoas mortas faltou uma boa saída de emergência que lastimável santamaria,2,1
295528772415926273,RT @TullioMattos: Que Deus ajude e de forças aos familiares das vitimas de #SantaMaria,Outsiders,Sympathy and support,Related - but not informative,rt tulliomattos que deus ajude e de forças aos familiares das vitimas de santamaria,1,4
295528956952723456,RT @nytimes: Scores Dead as Fire Sweeps Through Nightclub in Brazil http://t.co/fOdeKtI7,Media,Affected individuals,Related and informative,rt nytimes scores dead fire sweeps nightclub brazil http co fodekti7,2,1
295529254769270785,"RT @ActualidadRT: URGENTE: Número de víctimas mortales en el incendio en #SantaMaria llega a 245, informa la policía http://t.co/h45gYfgi",Media,Affected individuals,Related and informative,rt actualidadrt urgente número de víctimas mortales en el incendio en santamaria llega 245 informa la policía http co h45gyfgi,2,1
295529313468551169,lol this made me laugh!!!  #SantaMaria http://t.co/fuic9s4s,Not labeled,Not labeled,Not related,lol made laugh santamaria http co fuic9s4s,0,0
295529653215588352,Que Deus ampare e conforte a família das vítimas na boate Kiss em Santa Maria / RS. SIGA @_HebertCardoso,Outsiders,Sympathy and support,Related - but not informative,que deus ampare e conforte família das vítimas na boate kiss em santa maria rs siga _hebertcardoso,1,4
295529749680386049,"Perder alguém não é fácil, nada fácil. Força pelas familias das vitimas! #SantaMaria :(",Outsiders,Sympathy and support,Related - but not informative,perder alguém não é fácil nada fácil força pelas familias das vitimas santamaria,1,4
295529808425799680,RT @RdGaucha: Confirmadas pelo menos 180 mortos no incêndio na Boate Kiss. Corpos estão sendo encaminhados ao Centro Desportivo de Santa ...,Media,Affected individuals,Related and informative,rt rdgaucha confirmadas pelo menos 180 mortos incêndio na boate kiss corpos estão sendo encaminhados ao centro desportivo de santa,2,1
295529825177858051,"RT @PorqueTTs: #SantaMaria: Mais de 247 pessoas morreram após um incêndio na cidade de Santa Maria/RS, na boate Kiss. Twitteiros estão t ...",Media,Affected individuals,Related and informative,rt porquetts santamaria mais de 247 pessoas morreram após um incêndio na cidade de santa maria rs na boate kiss twitteiros estão,2,1
295529900679495680,"RT @MeusPensadores: Ajudem os acidentados de Santa Maria doando sangue! → Av. Pres. Vargas, 2291 - Santa Maria - RS, 97015-513 #SantaMaria",Outsiders,Donations and volunteering,Related and informative,rt meuspensadores ajudem os acidentados de santa maria doando sangue av pres vargas 2291 santa maria rs 97015 513 santamaria,2,2
295530022305931265,Só Jesus para confortar as famílias que estão passando por essa DOR. Tragédia na Boate Kiss - Santa Maria-RS http://t.co/yx5cdCaw,Outsiders,Sympathy and support,Related - but not informative,só jesus para confortar famílias que estão passando por essa dor tragédia na boate kiss santa maria rs http co yx5cdcaw,1,4
295530198491881473,"DEADLY INFERNO: More Than 180 Killed in Brazil Nightclub Fire: Bus Crashes Into Ravine in Portugal, Killing 10Re... http://t.co/vfp4SukI",Media,Affected individuals,Related and informative,deadly inferno 180 killed brazil nightclub fire bus crashes ravine portugal killing 10re http co vfp4suki,2,1
295530336903905280,RT @ABC7News: UPDATE: Death toll rises to 245 killed in Brazil nightclub fire. http://t.co/FH6Hy68u,Media,Affected individuals,Related and informative,rt abc7news update death toll rises 245 killed brazil nightclub fire http co fh6hy68u,2,1
295530651455725569,"RT @DiegoPignones: #SantaMaria está precisando de enfermeiros auxiliares, psicólogos e psiquiatras. Contato: Bia (55) 9155-2087.",Outsiders,Donations and volunteering,Related and informative,rt diegopignones santamaria está precisando de enfermeiros auxiliares psicólogos e psiquiatras contato bia 55 9155 2087,2,2
295530760503435264,"RT @valeria_bandida: Meu Deus, que tristeza esse incêndio em #SantaMaria - RS. Confirmado mais de 245 mortos, fé e força para todos os a ...",Outsiders,Sympathy and support,Related - but not informative,rt valeria_bandida meu deus que tristeza esse incêndio em santamaria rs confirmado mais de 245 mortos fé e força para todos os,1,4
295531117048643584,"RT @umjovencitou: #SantaMaria - Que Deus ajude, e abençoe as famílias das vítimas desse incêndio, que teve mais de 200 mortos.",Outsiders,Sympathy and support,Related - but not informative,rt umjovencitou santamaria que deus ajude e abençoe famílias das vítimas desse incêndio que teve mais de 200 mortos,1,4
295531381260435456,RT @LucasnaRede_: Noticia triste e lamentável.Chocado com o número de pessoas q foram atingidas nesse acidente em #SantaMaria.Que Deus c ...,Outsiders,Sympathy and support,Related - but not informative,rt lucasnarede_ noticia triste e lamentável chocado com número de pessoas q foram atingidas nesse acidente em santamaria que deus c,1,4
295531381273030657,A @glendakozlowski está falando com a 'adolescente' #Bruna de 23 que sobreviveu a tragédia de #SantaMaria no Rio Grande do Sul!,Outsiders,Other Useful Information,Related and informative,glendakozlowski está falando com adolescente bruna de 23 que sobreviveu tragédia de santamaria rio grande sul,2,3
295531456757903360,"RT @BBCBreaking: Death toll from fire at nightclub in Santa Maria in southern #Brazil has now reached 245, police say http://t.co/KOjmSdhw",Media,Affected individuals,Related and informative,rt bbcbreaking death toll fire nightclub santa maria southern brazil reached 245 police say http co kojmsdhw,2,1
295531570041864193,RT @folha_com: Dilma se emociona com tragédia no Rio Grande do Sul. http://t.co/LG7FWNaL #santamaria #tragediaemsm,Media,Sympathy and support,Related and informative,rt folha_com dilma se emociona com tragédia rio grande sul http co lg7fwnal santamaria tragediaemsm,2,4
295532085911883777,#SantaMaria a porta principal estava trancada .... 90 % das pessoas morreram intoxicadas ...,Media,Affected individuals,Related and informative,santamaria porta principal estava trancada 90 das pessoas morreram intoxicadas,2,1
295532232720924673,"#SantaMaria ATENÇÃO! Santa Maria avisa q precisa de enfermeiros, auxiliares, psicólogos, psiquiatras. Bia no telefone (55) 9155-2087",NGOs,Donations and volunteering,Related and informative,santamaria atenção santa maria avisa q precisa de enfermeiros auxiliares psicólogos psiquiatras bia telefone 55 9155 2087,2,2
295532459230101504,"LUTO , realmente triste o que aconteceu, espero que Deus acalme e console o coração dos familiares e amigos das vítimas #SantaMaria",Outsiders,Sympathy and support,Related - but not informative,luto realmente triste que aconteceu espero que deus acalme e console coração dos familiares e amigos das vítimas santamaria,1,4
295532496949493760,"RT @OPabloSantana: #SantaMaria enfermeiros, auxiliares, psicólogos, psiquiatras. Contato: Bia (55) 9155-2087",Outsiders,Donations and volunteering,Related and informative,rt opablosantana santamaria enfermeiros auxiliares psicólogos psiquiatras contato bia 55 9155 2087,2,2
295532736041582592,Que tristeza.. sem palavras. Meus sentimentos aos familiares. RS de luto. #tragediaemsm #tragédiaSM,Outsiders,Sympathy and support,Related - but not informative,que tristeza sem palavras meus sentimentos aos familiares rs de luto tragediaemsm tragédiasm,1,4
295532853477924865,"RT @kaisha: Oh no! This is horrible! “@GGPolitics: BREAKING: Fire sweeps through Brazil nightclub, officials say at least 220 people are ...",Outsiders,Affected individuals,Related and informative,rt kaisha oh horrible ggpolitics breaking fire sweeps brazil nightclub officials say least 220 people,2,1
295533012882440192,RT @diariosm: Incêndio da Boate Kiss: Há riscos do prédio da boate desabar. Peritos de POA farão perícia sobre as causa do incêndio. #tr ...,Media,Infrastructure and utilities,Related and informative,rt diariosm incêndio da boate kiss há riscos prédio da boate desabar peritos de poa farão perícia sobre causa incêndio tr,2,6
295533209997955073,"Clubbers trampled in panic: A deadly nightclub fire has killed more than 200 people in Santa Maria, Brazil. http://t.co/4vwcxYWY #news",Media,Affected individuals,Related and informative,clubbers trampled panic deadly nightclub fire killed 200 people santa maria brazil http co 4vwcxywy news,2,1
