Tweet ID, Tweet Text, Information Source, Information Type, Informativeness,cleaned_text,informativeness_encoded,information_type_encoded
369071744893480960,"@MEJSB @DearAyaaa Hindi masyado, Mandaluyongers ako. Haha. Sa manila, baha na. Hindi pa nagrereply si tito Erap kung isususpend niya.",Outsiders,Not applicable,Related - but not informative,mejsb dearayaaa hindi masyado mandaluyongers ako haha sa manila baha na hindi pa nagrereply si tito erap kung isususpend niya,1,1
369078837469908992,"RT @24_Oras: Sa Metro Manila, makararanas ng makulilim na langit at hanggang katamtamang pag-ulan hanggang sa Martes. #MaringPH",Media,Caution and advice,Related and informative,rt 24_oras sa metro manila makararanas ng makulilim na langit hanggang katamtamang pag ulan hanggang sa martes maringph,0,0
369087058293186561,"RT @ryan_chua: PAGASA raises red rainfall warning, the highest rainfall alert, over Metro Manila. Expect torrential rains, flood in low-lyi…",Government,Caution and advice,Related and informative,rt ryan_chua pagasa raises red rainfall warning highest rainfall alert metro manila expect torrential rains flood low lyi,0,0
369088555659702272,@CentroEscolarU may pasok po ba bukas ceu manila? baha na po sa amin eh :((((((,Eyewitness,Not applicable,Related - but not informative,centroescolaru may pasok po ba bukas ceu manila baha na po sa amin eh,1,1
369089159635283968,RT @PIAalerts: PAGASA: Red Rainfall Warning No. 6 Weather System: Southwest Monsoon (#Habagat) enhanced by  Tropical Storm... http://t.co/M…,Government,Caution and advice,Related and informative,rt piaalerts pagasa red rainfall warning 6 weather system southwest monsoon habagat enhanced tropical storm http co,0,0
369089872666963968,"RT @PhilstarNews: METRO MANILA classes in all levels declared #walangpasok for Mon, Aug 19. | #maringupdates",Media,Caution and advice,Related and informative,rt philstarnews metro manila classes levels declared walangpasok mon aug 19 maringupdates,0,0
369091105783955458,RT @PhilstarNews: Corrected: CITY OF MANILA has been declared #walangpasok tom. Not the entire METRO MANILA. #maringupdates,Media,Caution and advice,Related and informative,rt philstarnews corrected city manila declared walangpasok tom entire metro manila maringupdates,0,0
369092347323105281,@akockenn: NO CLASSES TOMORROW. SURE NA SURE NA DAW. Ingat ang lahat. God bless :) #Maring- Swerte!! :),Outsiders,Other Useful Information,Related and informative,akockenn classes tomorrow sure na sure na daw ingat ang lahat god bless maring swerte,0,3
369092733182304257,"RT @noel_colina: Flashlight, baterya, kandila, posporo: balutin din sa plastic. Maghanda ng pagkain at tubig, damit pampalit #maring",Outsiders,Caution and advice,Related and informative,rt noel_colina flashlight baterya kandila posporo balutin din sa plastic maghanda ng pagkain tubig damit pampalit maring,0,0
369092896755961856,@lagorospe : Sino si #Maring?,Outsiders,Not applicable,Related - but not informative,lagorospe sino si maring,1,1
369093215552430081,RT @bandila: Red Rainfall Warning No. 6  Weather System: Southwest Monsoon (#Habagat) enhanced by  Tropical Storm “MARING”... http://t.co/x…,Media,Caution and advice,Related and informative,rt bandila red rainfall warning 6 weather system southwest monsoon habagat enhanced tropical storm maring http co x,0,0
369093228114358272,RT @ShutangInaBeks: Yung eksenang i-charge na din ng bongga lahat ng important gadgets at appliances. Be vigilant and be alert. #RescuePh #…,Eyewitness,Sympathy and support,Related - but not informative,rt shutanginabeks yung eksenang charge na din ng bongga lahat ng important gadgets appliances vigilant alert rescueph,1,5
369093806924111873,"Buti pa sa Metro Manila, wala nang pasok bukas. Pero umaariba na si baha. Keep safe everyone!",Eyewitness,Sympathy and support,Related - but not informative,buti pa sa metro manila wala nang pasok bukas pero umaariba na si baha keep safe everyone,1,5
369093823701344256,Enzo: Tara lakarin natin hanggang San Juan. Bili tayo ng BOTA. Me: Hanggang bewang na yan. Anong use ng BOTA? #MaringPH #stranded,Eyewitness,Not applicable,Related - but not informative,enzo tara lakarin natin hanggang san juan bili tayo ng bota hanggang bewang na yan anong use ng bota maringph stranded,1,1
369094243144314881,"Baha na for sure sa recto, sa quiapo, sa espana, sa sm manila. Baha na lhat ng way ko papasok!!",Eyewitness,Affected individuals,Related and informative,baha na sure sa recto sa quiapo sa espana sa sm manila baha na lhat ng way ko papasok,0,6
369095400759635968,klase nagsuspend na! pano naman kmeng mgaempleyado? dadaanan dinnmn namin angmga dadaanan ng mga estudyante a.hehehe! #nowork #maring,Eyewitness,Not applicable,Related - but not informative,klase nagsuspend na pano naman kmeng mgaempleyado dadaanan dinnmn namin angmga dadaanan ng mga estudyante hehehe nowork maring,1,1
369098001236504577,RT @awzmtroi: #MaringPH? Adviser nila @kimbyyalmario,Outsiders,Not applicable,Related and informative,rt awzmtroi maringph adviser nila kimbyyalmario,0,1
369098366161928192,"RT @ShutangInaBeks: Yung eksenang walang tigil ang ulan, mas mabuting maging handa.  #RescuePH #FloodsPH #GetReadyPinas http://t.co/dWz7IRE…",Outsiders,Not applicable,Related - but not informative,rt shutanginabeks yung eksenang walang tigil ang ulan mas mabuting maging handa rescueph floodsph getreadypinas http co dwz7ire,1,1
369099410526855170,RT @RescuePH: I'd like to advice everyone to please use the unified hashtag #RescuePH for rescue queries. Help save our fellow men.,Government,Donations and volunteering,Related and informative,rt rescueph like advice everyone please use unified hashtag rescueph rescue queries help save fellow men,0,7
369107916571160576,RT @LloydCadena: Use the #RescuePH hash in any assistance needed.,Outsiders,Caution and advice,Related and informative,rt lloydcadena use rescueph hash assistance needed,0,0
369108298269597696,RT @BasketballDonya: MAY SAKSAKAN SA DLSU!!!!!! SAKSAKAN NG GWAPO! ARESTUHIN NYO SI @IAMTHOMASTORRES &lt;3 #RescuePH hihihi,Not labeled,Not labeled,Not applicable,rt basketballdonya may saksakan sa dlsu saksakan ng gwapo arestuhin nyo si iamthomastorres lt 3 rescueph hihihi,3,4
369114610676146179,RT @dost_pagasa: 11:00 pm Moderate to heavy rains due to SW Monsoon (#Habagat) is affecting of Quezon and most likely to continue for the n…,Government,Caution and advice,Related and informative,rt dost_pagasa 11 00 pm moderate heavy rains due sw monsoon habagat affecting quezon likely continue n,0,0
369115017536217090,RT @dost_pagasa: 11:00 pm Moderate to heavy rains due to SW Monsoon (#Habagat) is affecting of Quezon and most likely to continue for the n…,Government,Caution and advice,Related and informative,rt dost_pagasa 11 00 pm moderate heavy rains due sw monsoon habagat affecting quezon likely continue n,0,0
369116846261166080,MMDA: Floods reach waist-deep levels in parts of Quezon City http://t.co/2pkv8QOAQB #ManilaNews #Manila #metronews,Government,Caution and advice,Related and informative,mmda floods reach waist deep levels parts quezon city http co 2pkv8qoaqb manilanews manila metronews,0,0
369118968566394880,RT @DepEd_PH: WEATHER BULLETIN No. 5 Tropical Cyclone Alert: Tropical Storm “#MaringPH” - 11:15PM 18 August 2013 http://t.co/wgU52955HJ  vi…,Government,Caution and advice,Related and informative,rt deped_ph weather bulletin 5 tropical cyclone alert tropical storm maringph 11 15pm 18 august 2013 http co wgu52955hj vi,0,0
369121183150505985,Live @DZMMTeleradyo: Commuters are now stranded near a mall beside Manila City Hall due to rising floods #RescuePH,Media,Affected individuals,Related and informative,live dzmmteleradyo commuters stranded near mall beside manila city hall due rising floods rescueph,0,6
369121317393424384,hinayupak na ulan yan ayaw pa tumigil!!! shoooooo! #MaringPH,Eyewitness,Sympathy and support,Related - but not informative,hinayupak na ulan yan ayaw pa tumigil shoooooo maringph,1,5
369122047189725184,RT @gmanews: TS #MaringPH Strength: Maximum winds of 75 kph near the center and gustiness of 90 kph; Movement: Forecast to move Southeast a…,Media,Caution and advice,Related and informative,rt gmanews ts maringph strength maximum winds 75 kph near center gustiness 90 kph movement forecast move southeast,0,0
369122655359598592,"RT @ANCALERTS: Tropical Storm Maring will continue to enhance the southwest monsoon, which will bring moderate-heavy rains in Luzon #Maring…",Media,Caution and advice,Related and informative,rt ancalerts tropical storm maring continue enhance southwest monsoon bring moderate heavy rains luzon maring,0,0
369123364213776384,"RT @ANCALERTS: Tropical Storm Maring will continue to enhance the southwest monsoon, which will bring moderate-heavy rains in Luzon #Maring…",Media,Caution and advice,Related and informative,rt ancalerts tropical storm maring continue enhance southwest monsoon bring moderate heavy rains luzon maring,0,0
369124328891088897,"#Habagat tama na.. #baha na samen.. LORD, patigilin mo na ulan..",Eyewitness,Not applicable,Related - but not informative,habagat tama na baha na samen lord patigilin mo na ulan,1,1
369124345647341568,@CotasLevin wala na yan baha sa manila eh!,Not labeled,Not labeled,Not applicable,cotaslevin wala na yan baha sa manila eh,3,4
369125457158881280,RT @gmanews: TS #MaringPH Strength: Maximum winds of 75 kph near the center and gustiness of 90 kph; Movement: Forecast to move Southeast a…,Media,Caution and advice,Related and informative,rt gmanews ts maringph strength maximum winds 75 kph near center gustiness 90 kph movement forecast move southeast,0,0
369132369371856897,"RT @jonastsinelas: Halos hanggang tuhod na yung baha sa Manila City Hall, Philippine Normal, Kalaw, UN Ave up until Remedios. Not passable …",Eyewitness,Not applicable,Related and informative,rt jonastsinelas halos hanggang tuhod na yung baha sa manila city hall philippine normal kalaw un ave remedios passable,0,1
369134013514276864,"RT @jonastsinelas: Halos hanggang tuhod na yung baha sa Manila City Hall, Philippine Normal, Kalaw, UN Ave up until Remedios. Not passable …",Eyewitness,Infrastructure and utilities,Related and informative,rt jonastsinelas halos hanggang tuhod na yung baha sa manila city hall philippine normal kalaw un ave remedios passable,0,2
369139034133524480,Can't sleep because of this rain #MaringPH #ughh,Eyewitness,Sympathy and support,Related - but not informative,sleep rain maringph ughh,1,5
369142238564974592,"@FindAiba Well, it's not that bad for us here, but I heard in the news that there are already waist-deep floods in some places in Manila.",Outsiders,Other Useful Information,Related and informative,findaiba well bad us heard news already waist deep floods places manila,0,3
369153357673287680,I am wide awake monitoring the flood waters. Our street is submerged and the water's up at our gates. Why can't the rain stop? #MaringPH,Eyewitness,Affected individuals,Related and informative,wide awake monitoring flood waters street submerged water gates rain stop maringph,0,6
369153638700040192,"RT @twitter_ph: #rescuePH So rescuers can map your tweet and find you, turn ON your location function on your mobile so it shows on your tw…",Media,Donations and volunteering,Related and informative,rt twitter_ph rescueph rescuers map tweet find turn location function mobile shows tw,0,7
369154095853998080,#Goodnight fellas :) and also #Goodnight #MaringPH,Not labeled,Not labeled,Not related,goodnight fellas also goodnight maringph,2,4
369157572936216576,Baha na buong Metro Manila #HindiPaTaposAngMsWorldPhil2013saGMA7,Outsiders,Not applicable,Related and informative,baha na buong metro manila hindipataposangmsworldphil2013sagma7,0,1
369161842733502466,"RT @PhilippineStar: Despite intermittent rains in Pangasinan due to #MaringPH, there’s no possibility of spilling at San Roque Dam in San M…",Media,Caution and advice,Related and informative,rt philippinestar despite intermittent rains pangasinan due maringph possibility spilling san roque dam san,0,0
369168041902239746,"RT @gmanews: Para po sa #floodPH updates sa Kamaynilaan, i-follow ang @MMDA.",Media,Other Useful Information,Related and informative,rt gmanews para po sa floodph updates sa kamaynilaan follow ang mmda,0,3
369171409945112577,"with all the pork barrel given, why are we having all this flood all over Metro Manila right now? Exempted ba kayo sa judgements, politikos",Eyewitness,Not applicable,Related - but not informative,pork barrel given flood metro manila right exempted ba kayo sa judgements politikos,1,1
369176485052956672,"RT @twitter_ph: If you or someone you know needs to be rescued, pls use the hashtag #rescuePH so the gov't. designated rescuers can find yo…",Media,Caution and advice,Related and informative,rt twitter_ph someone know needs rescued pls use hashtag rescueph gov designated rescuers find yo,0,0
369182797467889664,A red rainfall advisory is issued when downpours constitute an emergency. This means we should be ready to evacuate to safety. #MaringPH,Eyewitness,Caution and advice,Related and informative,red rainfall advisory issued downpours constitute emergency means ready evacuate safety maringph,0,0
369183145599332352,@CheckLit: Good night everyone. Please don't go outside unless absolutely necessary. Stay safe and updated on #MaringPH.,Outsiders,Sympathy and support,Related - but not informative,checklit good night everyone please go outside unless absolutely necessary stay safe updated maringph,1,5
369190234002432002,RT @daffymayj: This rain must be traumatic for the Ondoy victims.  Let's all pray for the best but be ready for the worst. #MaringPH,Outsiders,Sympathy and support,Related - but not informative,rt daffymayj rain must traumatic ondoy victims let pray best ready worst maringph,1,5
369192163357118464,@jrcabio nyeeh im in manila now. Idk if baha dun banda,Eyewitness,Not applicable,Related - but not informative,jrcabio nyeeh im manila idk baha dun banda,1,1
369195376181399552,its 4:32 in the morning still raining :((((( BAHA NA SA MANILA :( #RainRainGoAway,Eyewitness,Caution and advice,Related and informative,4 32 morning still raining baha na sa manila rainraingoaway,0,0
369211360673927168,"“@ANCALERTS: Tropical Storm Maring continues to enhance the southwest monsoon, which is affecting the whole country #MaringPH”",Media,Caution and advice,Related and informative,ancalerts tropical storm maring continues enhance southwest monsoon affecting whole country maringph,0,0
369218700726902784,"RT @ernie_manio: LIPA CITY: Classes in all levels suspended today, Aug 19. #MaringPH #walangpasok @ancalerts @ABSCBNNews",Media,Caution and advice,Related and informative,rt ernie_manio lipa city classes levels suspended today aug 19 maringph walangpasok ancalerts abscbnnews,0,0
369218960765378560,"“@PhilstarNews: ALL GOV'T OFFICES in Metro Manila declared #walangpasok today, Aug19. | #maringupdates here http://t.co/apmb1nAOs4”",Media,Caution and advice,Related and informative,philstarnews gov offices metro manila declared walangpasok today aug19 maringupdates http co apmb1naos4,0,0
369221116658585601,"RT @TVPST: UPDATE: Province of Batangas - Classes in all levels, suspended. Public and private schools. #MaringPH #walangpasok @ANCALERTS @…",Media,Other Useful Information,Related and informative,rt tvpst update province batangas classes levels suspended public private schools maringph walangpasok ancalerts,0,3
369222748234465280,BE SAFE AND PRAY GUYS! ✌ #MaringPH,Outsiders,Sympathy and support,Related - but not informative,safe pray guys maringph,1,5
369225315152703489,RT @PhilstarNews: PRIVATE SECTOR work suspension is at the discretion of companies. Call your HR for info. | #maringupdates http://t.co/WO7…,Media,Caution and advice,Related and informative,rt philstarnews private sector work suspension discretion companies call hr info maringupdates http co wo7,0,0
369225717814272000,"Kahit 2 hours lang tulog ko, hindi na ko matutulog. Baka kasi mamaya, nasa 1st floor na yung baha. Tama na Bagyong #MaringPH :(",Eyewitness,Other Useful Information,Related - but not informative,kahit 2 hours lang tulog ko hindi na ko matutulog baka kasi mamaya nasa 1st floor na yung baha tama na bagyong maringph,1,3
369227894649663488,RT @rapplerdotcom: Tweet us #MaringPH photos using #FloodPH and follow updates on this LIVE BLOG: http://t.co/GZm9op3MFS http://t.co/16EEO9…,Media,Caution and advice,Related and informative,rt rapplerdotcom tweet us maringph photos using floodph follow updates live blog http co gzm9op3mfs http co 16eeo9,0,0
369236564284420096,Di ako papasok today. I cannot risk my safety. Damn you #MaringPH,Eyewitness,Other Useful Information,Related - but not informative,di ako papasok today risk safety damn maringph,1,3
369238325854367744,RT @booninin: @philredcross #rescuePH @AllyzonLualhati: Woman in labor couldn't go to the hospital due to flood! Anyone in bacoor cavite w…,NGOs,Donations and volunteering,Related and informative,rt booninin philredcross rescueph allyzonlualhati woman labor go hospital due flood anyone bacoor cavite w,0,7
369239093411975168,"RT @ReliefPHcom: Twitter accounts for updates, relief, rescue #marin… http://t.co/V0wv7XIRvM #maringPH #reliefPH #rescuePH",NGOs,Donations and volunteering,Related and informative,rt reliefphcom twitter accounts updates relief rescue marin http co v0wv7xirvm maringph reliefph rescueph,0,7
369248488665526273,Here at vito cruz...infront of my condo... #floodPH http://t.co/Nafsj9yC71,Eyewitness,Affected individuals,Related - but not informative,vito cruz infront condo floodph http co nafsj9yc71,1,6
369257804239872000,"RT @juanxi: “@nikki_dizon: Help rescue &amp; evacuate residents of Exodus Vill,Noveleta,Cavite. People now on their rooftops. #RescuePH @mmda @…",Eyewitness,Affected individuals,Related and informative,rt juanxi nikki_dizon help rescue amp evacuate residents exodus vill noveleta cavite people rooftops rescueph mmda,0,6
369258164937433088,overflowing river in Camiling #MaringPH http://t.co/AcUhwbBC8l,Eyewitness,Caution and advice,Related and informative,overflowing river camiling maringph http co acuhwbbc8l,0,0
369258760516009984,"To those using #rescueph pls include name, COMPLETE address &amp; contact info. Try not to use hashtag for other things except rescue requests",Outsiders,Donations and volunteering,Related and informative,using rescueph pls include name complete address amp contact info try use hashtag things except rescue requests,0,7
369259460956405761,"RT @pcdspo: For rescue/assistance concerns, pls use #rescueph unified hashtag so relevant orgs/agencies can properly monitor and attend...",NGOs,Caution and advice,Related and informative,rt pcdspo rescue assistance concerns pls use rescueph unified hashtag relevant orgs agencies properly monitor attend,0,0
369259880403570689,#keepsafe #infoph #floodph #walangpasok #batalngangmasaya #leptospirosis http://t.co/NSvJA2xdcF,Outsiders,Sympathy and support,Related - but not informative,keepsafe infoph floodph walangpasok batalngangmasaya leptospirosis http co nsvja2xdcf,1,5
369260241105326082,"In times like this, people should know how to follow protocol for rescue purposes. @rapplerdotcom #MaringPH",Media,Caution and advice,Related - but not informative,times like people know follow protocol rescue purposes rapplerdotcom maringph,1,0
369261168033927169,"RT @mlq3: To those using #rescueph pls include name, COMPLETE address &amp; contact info. Try not to use hashtag for other things except rescue…",Outsiders,Donations and volunteering,Related and informative,rt mlq3 using rescueph pls include name complete address amp contact info try use hashtag things except rescue,0,7
369261948208033792,"RT @jeffvalerio: @BonEvangelista: FLOOD ADVISORY: España, Manila now passable to boats, cruise ships and all sea vehicles.",Media,Caution and advice,Related and informative,rt jeffvalerio bonevangelista flood advisory españa manila passable boats cruise ships sea vehicles,0,0
369262388584779777,RT @TheAdUNetwork: #rescueph @eduardcedric CEDRIC EDUARD CALAPATIA 09175700052. ALLENVILLE PHASE1 BINAKAYAN KAWIT CAVITE http://t.co/2J45QT…,Media,Affected individuals,Related and informative,rt theadunetwork rescueph eduardcedric cedric eduard calapatia 09175700052 allenville phase1 binakayan kawit cavite http co 2j45qt,0,6
369265161011355649,Keep safe everyone! #maringPH Pray to God that the rain would stop.,Outsiders,Sympathy and support,Related - but not informative,keep safe everyone maringph pray god rain would stop,1,5
369268617143009281,RT @kuyakim_atienza: will leave PAR tues or wed. rains are habagat rains enhanced by maring. @itscamilleco: Does anyone know when #MaringPh…,Media,Caution and advice,Related and informative,rt kuyakim_atienza leave par tues wed rains habagat rains enhanced maring itscamilleco anyone know maringph,0,0
369269485368139776,RT @micaromulo: FYI take note of these numbers: Emergency hotlines via @rapplerdotcom  http://t.co/hgs2dX60EI #rescuePH,Media,Caution and advice,Related and informative,rt micaromulo fyi take note numbers emergency hotlines via rapplerdotcom http co hgs2dx60ei rescueph,0,0
369271158878633985,@dadz18 pumasok ka ba? maski di tau babahain ganun talaga nag-alala tau para sa iba :(  #maringPH    #heavyrains,Outsiders,Sympathy and support,Related - but not informative,dadz18 pumasok ka ba maski di tau babahain ganun talaga nag alala tau para sa iba maringph heavyrains,1,5
369272148721799169,"ALERT: Areas affected by Orange Rainfall Warning: Batangas, Zambales &amp; Bataan. Expect rains for the next 3 hrs. #habagat @PanahonTV @PTVph",Media,Caution and advice,Related and informative,alert areas affected orange rainfall warning batangas zambales amp bataan expect rains next 3 hrs habagat panahontv ptvph,0,0
369275307041099776,"Manila is flooding .. And im here saying, where the hell is the flood waters? Hahaha jk #staysafe",Outsiders,Sympathy and support,Related - but not informative,manila flooding im saying hell flood waters hahaha jk staysafe,1,5
369280113734459392,"RT @twitter_ph: If you or someone you know needs to be rescued, pls use the hashtag #rescuePH so the gov't. designated rescuers can find yo…",Outsiders,Caution and advice,Related and informative,rt twitter_ph someone know needs rescued pls use hashtag rescueph gov designated rescuers find yo,0,0
369280994538295296,"RT @gmanews: JUST IN: Isang bagong LPA, na-monitor ng PAGASA at posibleng magpatagal sa Bagyong #MaringPH. | via @inangreina",Media,Caution and advice,Related and informative,rt gmanews isang bagong lpa na monitor ng pagasa posibleng magpatagal sa bagyong maringph via inangreina,0,0
369281468473679872,"RT @AshBulldogLagon: #KeepSafe people of Luzon, and Let us #Pray and help typhoon #MaringPH affected areas thru #ReliefPH operations. @Joel…",Outsiders,Sympathy and support,Related - but not informative,rt ashbulldoglagon keepsafe people luzon let us pray help typhoon maringph affected areas thru reliefph operations joel,1,5
369282395410673664,"For rescue concerns, use the hashtag #RescuePH and turn on your location.",Outsiders,Caution and advice,Related and informative,rescue concerns use hashtag rescueph turn location,0,0
369285583102681088,RT @RescuePH: We would like to encourage everyone to submit their #rescuePH requests to http://t.co/lWZNObr4V2 so we can easily collate inf…,Government,Caution and advice,Related and informative,rt rescueph would like encourage everyone submit rescueph requests http co lwznobr4v2 easily collate inf,0,0
369286384206368768,Stay calm and keep praying.🙏 #maringph #typhoon http://t.co/PNDVy7fBDB,Outsiders,Sympathy and support,Related - but not informative,stay calm keep praying maringph typhoon http co pndvy7fbdb,1,5
369288112276373504,Rainy Morning na naman :( let us #Pray for the #FloodVictims and for #floodPH :)),Eyewitness,Sympathy and support,Related - but not informative,rainy morning na naman let us pray floodvictims floodph,1,5
369289341211639808,"RT @MMDA: FLOOD UPDATES: as of 10:45 AM, (MANILA) Recto Morayta - gutter deep. Rizal Recto - 1/2 tire deep. Taft Kalaw (cont) http://t.co/5…",Government,Caution and advice,Related and informative,rt mmda flood updates 10 45 manila recto morayta gutter deep rizal recto 1 2 tire deep taft kalaw cont http co 5,0,0
369290205217296385,Sige ulan bumuhos ka wag ng papigil pa! #floodPH #bedweather,Outsiders,Not applicable,Related - but not informative,sige ulan bumuhos ka wag ng papigil pa floodph bedweather,1,1
369291111186980864,"RT @dude_funk: #rescuePH Dela Paz, Biñan(?) Laguna. Newly kidney operated Tita currently on rooftop with other family due to flood. Please …",Eyewitness,Affected individuals,Related and informative,rt dude_funk rescueph dela paz biñan laguna newly kidney operated tita currently rooftop family due flood please,0,6
369291291558813696,Keep safe to those who are in the area of Northern Luzon which is being flooded right now. #MaringPH,Eyewitness,Sympathy and support,Related and informative,keep safe area northern luzon flooded right maringph,0,5
369292868612939776,tihs week u mus rumumbr teehs tags: #walangpasok #RescuePH #ReliefPH #SAFENOW #FloodPH nd #westgroevsexy  ok jok onli in teh last stay saef!,Eyewitness,Not applicable,Related and informative,tihs week u mus rumumbr teehs tags walangpasok rescueph reliefph safenow floodph nd westgroevsexy ok jok onli teh last stay saef,0,1
369293250298785792,stay safe twittamz.. #FloodPH,Outsiders,Sympathy and support,Related - but not informative,stay safe twittamz floodph,1,5
369294017839652864,Nakanamn! Walabg psok bukas FEU. SuperLong weekend kau ha. Tpos sa wed. Holiday pa! #KayoNa #FloodPH,Eyewitness,Not applicable,Related and informative,nakanamn walabg psok bukas feu superlong weekend kau ha tpos sa wed holiday pa kayona floodph,0,1
369294407905714176,"RT @inquirerdotnet: JUST IN: #MaringPH maintains strength but is almost stationary, says @dost_pagasa. More in this bulletin: http://t.co/9…",Media,Caution and advice,Related and informative,rt inquirerdotnet maringph maintains strength almost stationary says dost_pagasa bulletin http co 9,0,0
369294890246479872,"RT @TedPylon: Dear #MaringPH,  Sobra na ang pagpapasikat niyo ni Habagat. Oo, gusto namin ng class suspension. Nakuha na namin eh. Pwd bang…",Outsiders,Not applicable,Related - but not informative,rt tedpylon dear maringph sobra na ang pagpapasikat niyo ni habagat oo gusto namin ng class suspension nakuha na namin eh pwd bang,1,1
369296572174958592,Let's just stay home and be safe. :) #MaringPH,Outsiders,Sympathy and support,Related - but not informative,let stay home safe maringph,1,5
369296647655653376,"RT @InquirerBiz: #FloodPH BDO advisory: All branches in NCR, affected areas closed today http://t.co/8I6IivX83A, via @Philbizwatcher",Media,Caution and advice,Related and informative,rt inquirerbiz floodph bdo advisory branches ncr affected areas closed today http co 8i6iivx83a via philbizwatcher,0,0
369296979001475072,"#RescuePH my kapamilyas in Garden Villa 3, Sta. Rosa, Laguna kailangan po ng tulong. #RescuePH",Eyewitness,Not applicable,Related and informative,rescueph kapamilyas garden villa 3 sta rosa laguna kailangan po ng tulong rescueph,0,1
369299000660197377,@GD0925 @janineramos0915 ..gOod yan!..walang baha!..lakas dito sa manila..eh!,Eyewitness,Not applicable,Related - but not informative,gd0925 janineramos0915 good yan walang baha lakas dito sa manila eh,1,1
