Tweet ID, Tweet Text, Information Source, Information Type, Informativeness,cleaned_text,informativeness_encoded,information_type_encoded
346542863062024192,RT @themediaslut: Smog Gets Into My Eyes - Heavy Haze in Singapore.. http://t.co/9IZJiL6F72,Eyewitness,Other Useful Information,Related and informative,rt themediaslut smog gets eyes heavy haze singapore http co 9izjil6f72,1,1
346544712729112576,"RT @xPentagon: Singapore Weather :  Hot Ho H Hu Hum Humi Humid Humi Hum Hu H Ha Haz Haze Foreigners , Welcome to Singapore.",Eyewitness,Sympathy and support,Related - but not informative,rt xpentagon singapore weather hot ho h hu hum humi humid humi hum hu h ha haz haze foreigners welcome singapore,0,3
346545467699642369,"RT @xPentagon: Singapore Weather :  Hot Ho H Hu Hum Humi Humid Humi Hum Hu H Ha Haz Haze Foreigners , Welcome to Singapore.",Eyewitness,Affected individuals,Related - but not informative,rt xpentagon singapore weather hot ho h hu hum humi humid humi hum hu h ha haz haze foreigners welcome singapore,0,4
346545685824417792,"RT @STcom: #Sghaze update: PSI is 111 at 4pm, in the unhealthy range",Media,Other Useful Information,Related and informative,rt stcom sghaze update psi 111 4pm unhealthy range,1,1
346549875938312192,"RT @STcom: #Sghaze update: PSI is 111 at 4pm, in the unhealthy range",Media,Other Useful Information,Related and informative,rt stcom sghaze update psi 111 4pm unhealthy range,1,1
346550559605657600,"RT @HarithForstner: Happy Haze Day, Singapore.",Not applicable,Affected individuals,Related - but not informative,rt harithforstner happy haze day singapore,0,4
346551150994137088,"RT @xo_falsehopes: A girl with 83 exs, slash cases here and there, haze suddenly comes up.  WTF IS HAPPENING TO SINGAPORE 😪",Not applicable,Not applicable,Related - but not informative,rt xo_falsehopes girl 83 exs slash cases haze suddenly comes wtf happening singapore,0,0
346551381664071680,"RT @girlforeverPBG: Despite the haze, the construction workers are still doing their job to make Singapore look good. Yup, those people you…",Eyewitness,Sympathy and support,Related - but not informative,rt girlforeverpbg despite haze construction workers still job make singapore look good yup people,0,3
346552019215065088,RT @SGTeacherSays: PSI level is going up. Seems like theSingaporean's SIGH level is also rising. #SGHaze,Eyewitness,Other Useful Information,Related - but not informative,rt sgteachersays psi level going seems like thesingaporean sigh level also rising sghaze,0,1
346552103080181760,RT @madebyjw: I don't know whether its the haze or I didn't clean my spectacle lens. #sgHaze,Eyewitness,Not applicable,Related - but not informative,rt madebyjw know whether haze clean spectacle lens sghaze,0,0
346552828719931392,It's getting thicker. Holycow.  #SGHAZE,Eyewitness,Other Useful Information,Related and informative,getting thicker holycow sghaze,1,1
346553466254143488,"My throat dun feel good! @STcom: #Sghaze update: PSI is 111 at 4pm, in the unhealthy range",Eyewitness,Caution and advice,Related and informative,throat dun feel good stcom sghaze update psi 111 4pm unhealthy range,1,2
346555202670821377,RT @RidhwanAzman: I m dying . #SGHAZE http://t.co/a8024Gxyg7,Not labeled,Not labeled,Not related,rt ridhwanazman dying sghaze http co a8024gxyg7,2,5
346555487879299072,"RT @STcom: #Sghaze update: PSI is 110 at 5pm, in the unhealthy range @NEAsg",Media,Caution and advice,Related and informative,rt stcom sghaze update psi 110 5pm unhealthy range neasg,1,2
346557555692158976,RT @ch8sg: The haze is pretty bad. Do take care of yourselves and try to stay indoors. #SGHAZE,Media,Caution and advice,Related - but not informative,rt ch8sg haze pretty bad take care try stay indoors sghaze,0,2
346561011781873665,"RT @ChannelNewsAsia: #SGHAZE UPDATE: PSI at 5pm is 110, which is in the unhealthy range.",Media,Caution and advice,Related and informative,rt channelnewsasia sghaze update psi 5pm 110 unhealthy range,1,2
346562731467476992,so between the haze and dengue everyone should stay locked up inside and all work should be cancelled do you concur? #singapore,Eyewitness,Caution and advice,Related - but not informative,haze dengue everyone stay locked inside work cancelled concur singapore,0,2
346566015590727680,RT @RidhwanAzman: I sang as far as you can see in Saving Gaia MV... But I can't even see my hands now with this haze. #sghaze,Eyewitness,Not applicable,Related - but not informative,rt ridhwanazman sang far see saving gaia mv even see hands haze sghaze,0,0
346571375928041472,"Siao “@ShadowJaeJes Hahaha someone said if we spin the Singapore flyer fast enough, we may be able to blow the haze back! ROFL!”",Eyewitness,Not applicable,Related - but not informative,siao shadowjaejes hahaha someone said spin singapore flyer fast enough may able blow haze back rofl,0,0
346572856529915905,"RT @STcom: #SgHaze update: PSI is 111 at 6pm, in the unhealthy range @NEAsg",Media,Caution and advice,Related and informative,rt stcom sghaze update psi 111 6pm unhealthy range neasg,1,2
346575788335824896,"RT @Keeefyboy: Please rotate the Singapore Flyer and face it towards Indo, and turn it at 1000x the speed it is and blow the fucking haze b…",Eyewitness,Sympathy and support,Related - but not informative,rt keeefyboy please rotate singapore flyer face towards indo turn 1000x speed blow fucking haze b,0,3
346576530715062273,RT @wordlesssong: RT ChannelNewsAsia: PSI now at 111. KarenTa30387079 sent us these before &amp; after picture of haze in Singapore #SGHaze htt…,Media,Caution and advice,Related and informative,rt wordlesssong rt channelnewsasia psi 111 karenta30387079 sent us amp picture haze singapore sghaze htt,1,2
346577872879751168,RT @STcom: PICTURES: #Singapore urges #Indonesia to take immediate measures over worsening #haze http://t.co/8C8dsq2f5p http://t.co/mXMP09E…,Media,Other Useful Information,Related - but not informative,rt stcom pictures singapore urges indonesia take immediate measures worsening haze http co 8c8dsq2f5p http co mxmp09e,0,1
346579034731331585,RT @SGStudentsSay: Thank god the #sghaze does not affect our Internet connection.,Eyewitness,Sympathy and support,Related - but not informative,rt sgstudentssay thank god sghaze affect internet connection,0,3
346579139584724992,"RT @xPentagon: Singapore Weather :  Hot Ho H Hu Hum Humi Humid Humi Hum Hu H Ha Haz Haze Foreigners , Welcome to Singapore.",Eyewitness,Not applicable,Related - but not informative,rt xpentagon singapore weather hot ho h hu hum humi humid humi hum hu h ha haz haze foreigners welcome singapore,0,0
346580431417769985,RT @ChannelNewsAsia: Haze hits unhealthy level in Singapore http://t.co/WvkqzUBU8v,Media,Other Useful Information,Related - but not informative,rt channelnewsasia haze hits unhealthy level singapore http co wvkqzubu8v,0,1
346581236724150272,"RT @girlforeverPBG: Despite the haze, the construction workers are still doing their job to make Singapore look good. Yup, those people you…",Eyewitness,Sympathy and support,Related and informative,rt girlforeverpbg despite haze construction workers still job make singapore look good yup people,1,3
346585837875625985,"RT @xo_falsehopes: A girl with 83 exs, slash cases here and there, haze suddenly comes up.  WTF IS HAPPENING TO SINGAPORE 😪",Not applicable,Affected individuals,Related - but not informative,rt xo_falsehopes girl 83 exs slash cases haze suddenly comes wtf happening singapore,0,4
346586219574091776,Maybe the reason why singapore is hazy is because there is lots of haze in singapore? I think so.,Eyewitness,Other Useful Information,Related - but not informative,maybe reason singapore hazy lots haze singapore think,0,1
346586236351295488,"RT @_XiiaoHuii_: Singapore is like celebrating Halloween, so much haze.",Eyewitness,Affected individuals,Related - but not informative,rt _xiiaohuii_ singapore like celebrating halloween much haze,0,4
346586290860457985,"RT @SchoolprobIems: Singapore should build something similar to Singapore Flyer but call it the Singapore Fan so when the haze comes, we ca…",Government,Affected individuals,Related - but not informative,rt schoolprobiems singapore build something similar singapore flyer call singapore fan haze comes ca,0,4
346586672558899200,RT @SGStudentsSay: Thank god the #sghaze does not affect our Internet connection.,Outsiders,Sympathy and support,Related - but not informative,rt sgstudentssay thank god sghaze affect internet connection,0,3
346589038129582081,RT @ChannelNewsAsia: PSI in Singapore is 117 as of 7pm. MAP shows #SGHaze situation in relation to forest fires in Indonesia http://t.co/jD…,Media,Caution and advice,Related and informative,rt channelnewsasia psi singapore 117 7pm map shows sghaze situation relation forest fires indonesia http co jd,1,2
346590694871285760,"RT @theREALeticia: #SGhaze is now 111. Quick girlgirl, make a wish!",Eyewitness,Other Useful Information,Related - but not informative,rt therealeticia sghaze 111 quick girlgirl make wish,0,1
346591932211920896,Guess what you buy will keep going up? #SureWinMoney #SgHaze,Not applicable,Not applicable,Related - but not informative,guess buy keep going surewinmoney sghaze,0,0
346593186308820994,RT @SoshiIon: Yes Singapore should have this hahaha #sghaze http://t.co/fPBintQH0T,Not labeled,Not labeled,Not related,rt soshiion yes singapore hahaha sghaze http co fpbintqh0t,2,5
346594318766702592,"RT @MakKauTakAjar: It's only haze. If it snows in Singapore, better start praying...",Eyewitness,Sympathy and support,Related - but not informative,rt makkautakajar haze snows singapore better start praying,0,3
346595027604090881,"#sghaze , West zone area kena rabak sial !!",Eyewitness,Not applicable,Related - but not informative,sghaze west zone area kena rabak sial,0,0
346595560276500480,RT @mhdsyz: Why are you guys putting all the blame on Indonesia? Singapore's factory still contribute to this haze. #justsaying,Eyewitness,Other Useful Information,Related - but not informative,rt mhdsyz guys putting blame indonesia singapore factory still contribute haze justsaying,0,1
346595610629115905,"RT @SchoolprobIems: Singapore should build something similar to Singapore Flyer but call it the Singapore Fan so when the haze comes, we ca…",Eyewitness,Not applicable,Related - but not informative,rt schoolprobiems singapore build something similar singapore flyer call singapore fan haze comes ca,0,0
346597087011536896,RT @NauffalOneLove: Singapore flyer should upgrade to prevent Singapore kena HAZE http://t.co/K2URMJqlte,Eyewitness,Sympathy and support,Related - but not informative,rt nauffalonelove singapore flyer upgrade prevent singapore kena haze http co k2urmjqlte,0,3
346598504669523970,RT @minipotato__: Singapore should let us experience snow not haze !!!,Eyewitness,Affected individuals,Related - but not informative,rt minipotato__ singapore let us experience snow haze,0,4
346602195657035777,"RT @SoSingaporean: PSI so high already, why haven't announce school close yet? #sghaze #sosingaporean",Eyewitness,Not applicable,Related - but not informative,rt sosingaporean psi high already announce school close yet sghaze sosingaporean,0,0
346602199855554560,"“@SoSingaporean: PSI so high already, why haven't announce school close yet? #sghaze #sosingaporean”",Eyewitness,Not applicable,Related - but not informative,sosingaporean psi high already announce school close yet sghaze sosingaporean,0,0
346603332330196992,"RT @SchoolprobIems: Singapore should build something similar to Singapore Flyer but call it the Singapore Fan so when the haze comes, we ca…",Government,Not applicable,Related - but not informative,rt schoolprobiems singapore build something similar singapore flyer call singapore fan haze comes ca,0,0
346603395257339904,"RT @STcom: #SgHaze update: PSI is 140 at 8pm, the highest since 2006",Media,Caution and advice,Related and informative,rt stcom sghaze update psi 140 8pm highest since 2006,1,2
346604221535227904,"Are you crying?  BEFORE: ‘No, I am not crying, sand got into my eyes.’  AFTER: ‘No, got haze…’  #SgHaze",Not applicable,Other Useful Information,Related - but not informative,crying crying sand got eyes got haze sghaze,0,1
346604326380249088,"RT @STcom: #SgHaze update: PSI is 140 at 8pm, the highest since 2006",Media,Caution and advice,Related and informative,rt stcom sghaze update psi 140 8pm highest since 2006,1,2
346604682879328256,"Its 140 PSI now, Stay indoor, stay healthy! #singapore #sghaze",Eyewitness,Caution and advice,Related and informative,140 psi stay indoor stay healthy singapore sghaze,1,2
346605886652952576,RT @SGStudentsSay: Thank god the #sghaze does not affect our Internet connection.,Eyewitness,Other Useful Information,Related and informative,rt sgstudentssay thank god sghaze affect internet connection,1,1
346606134116900864,"“@STcom: #SgHaze update: PSI is 140 at 8pm, the highest since 2006” psi pls",Media,Caution and advice,Related and informative,stcom sghaze update psi 140 8pm highest since 2006 psi pls,1,2
346606142501306368,RT @AQVAAAA: The haze in singapore ruin my day,Eyewitness,Affected individuals,Related - but not informative,rt aqvaaaa haze singapore ruin day,0,4
346607102996905984,RT @Hairulollipop: Exactly. #haze #sghaze http://t.co/RuYKSUjLKy,Outsiders,Not applicable,Related - but not informative,rt hairulollipop exactly haze sghaze http co ruyksujlky,0,0
346607224652709888,RT @imperfxction_: The haze make singapore look like genting but singapore is still so hot while genting is so cold and cooling.,Eyewitness,Other Useful Information,Related - but not informative,rt imperfxction_ haze make singapore look like genting singapore still hot genting cold cooling,0,1
346607593751449600,RT @vanzperry: Singapore flyer need to upgrade to this for haze prevention #SGhaze http://t.co/7ylJkJdDUB,Eyewitness,Other Useful Information,Related - but not informative,rt vanzperry singapore flyer need upgrade haze prevention sghaze http co 7yljkjddub,0,1
346608520675852288,"RT @SchoolprobIems: Weather Hot, We complain, Weather Cold, We complain, Now got haze, We complain. If Singapore got snow, Will complain or…",Not applicable,Sympathy and support,Related - but not informative,rt schoolprobiems weather hot complain weather cold complain got haze complain singapore got snow complain,0,3
346609334391808000,"RT @STcom: #SgHaze update: PSI is 140 at 8pm, the highest since 2006",Media,Other Useful Information,Related and informative,rt stcom sghaze update psi 140 8pm highest since 2006,1,1
346610517177143296,"RT @STcom: #SgHaze update: PSI is 140 at 8pm, the highest since 2006",Media,Caution and advice,Related and informative,rt stcom sghaze update psi 140 8pm highest since 2006,1,2
346611397989376000,RT @livinginsg: Even if aliens decide to invade us now like what is happening on TV I doubt we can even see them. #sghaze,Eyewitness,Not applicable,Related - but not informative,rt livinginsg even aliens decide invade us like happening tv doubt even see sghaze,0,0
346611796439875584,RT @Zombie_Son: Retweet if you eye hurts . #SGhaze,Eyewitness,Other Useful Information,Related - but not informative,rt zombie_son retweet eye hurts sghaze,0,1
346613893583478785,RT @livinginsg: Even if aliens decide to invade us now like what is happening on TV I doubt we can even see them. #sghaze,Not applicable,Not applicable,Related - but not informative,rt livinginsg even aliens decide invade us like happening tv doubt even see sghaze,0,0
346614103307083777,#sghaze why dont come on school days so that we dont need to go sch!!!,Eyewitness,Not applicable,Related - but not informative,sghaze dont come school days dont need go sch,0,0
346614430433415168,"RT @SchoolprobIems: Weather Hot, We complain, Weather Cold, We complain, Now got haze, We complain. If Singapore got snow, Will complain or…",Eyewitness,Not applicable,Related - but not informative,rt schoolprobiems weather hot complain weather cold complain got haze complain singapore got snow complain,0,0
346614757605908484,RT @ChannelNewsAsia: #SGHaze PSI is now 152 as of 9pm (pic: Malizza Abigail A. Custodio) http://t.co/qSbXWW25FS,Media,Other Useful Information,Related and informative,rt channelnewsasia sghaze psi 152 9pm pic malizza abigail custodio http co qsbxww25fs,1,1
346614883447607296,RT @pesonaSingapore: The PSI Reading @ 8pm from NEA is 140 (Avoid heavy outdoor activity!) Advisory: http://t.co/dUgfeMaYjP #sghaze #singap…,Media,Caution and advice,Related and informative,rt pesonasingapore psi reading 8pm nea 140 avoid heavy outdoor activity advisory http co dugfemayjp sghaze singap,1,2
346614958936694784,"RT @SchoolprobIems: Weather Hot, We complain, Weather Cold, We complain, Now got haze, We complain. If Singapore got snow, Will complain or…",Eyewitness,Other Useful Information,Related - but not informative,rt schoolprobiems weather hot complain weather cold complain got haze complain singapore got snow complain,0,1
346615126725632000,“@ChannelNewsAsia: #SGHaze PSI reading of 152 is highest since October 2006. What precautions are you taking to deal with the haze?”,Media,Other Useful Information,Related and informative,channelnewsasia sghaze psi reading 152 highest since october 2006 precautions taking deal haze,1,1
346615265108312065,"RT @STcom: #SgHaze update: PSI rises to 152 at 9pm, highest reading yet today. @NEAsg",Media,Caution and advice,Related and informative,rt stcom sghaze update psi rises 152 9pm highest reading yet today neasg,1,2
346615277707993089,"RT @mgaxel: Kiamat is a world event ok. Bukan singapore event. Stakat Singapore kena haze, sumer dah ckp pasal kiamat. What is this nonsense",Outsiders,Not applicable,Related - but not informative,rt mgaxel kiamat world event ok bukan singapore event stakat singapore kena haze sumer dah ckp pasal kiamat nonsense,0,0
346615294468431873,"RT @Lazyyy_Asshole: @xPentagon: Singapore Weather :  Hot Ho H Hu Hum Humi Humid Humi Hum Hu H Ha Haz Haze Foreigners , Welcome to Singapor…",Eyewitness,Not applicable,Related - but not informative,rt lazyyy_asshole xpentagon singapore weather hot ho h hu hum humi humid humi hum hu h ha haz haze foreigners welcome singapor,0,0
346615298671116289,RT @AidaInsyxxxh: How about spin the Singapore Flyer super fast then blow the Haze away .,Eyewitness,Not applicable,Related - but not informative,rt aidainsyxxxh spin singapore flyer super fast blow haze away,0,0
346615621632540673,beautiful afternoon at Singapore .. Too bad the air is poluted by the haze because fire on… http://t.co/Fxuh7iw7Fg,Eyewitness,Not applicable,Related - but not informative,beautiful afternoon singapore bad air poluted haze fire http co fxuh7iw7fg,0,0
346615923605639168,RT @xo_falsehopes: Singapore has 4 seasons too: • hot like siao • cold like fuck • flood like free flow • haze like no tomorrow,Not applicable,Not applicable,Related - but not informative,rt xo_falsehopes singapore 4 seasons hot like siao cold like fuck flood like free flow haze like tomorrow,0,0
346616636654108673,"RT @SoSingaporean: Now take photo got auto filter, dun need use instagram already #sghaze #sosingaporean",Not labeled,Not labeled,Not related,rt sosingaporean take photo got auto filter dun need use instagram already sghaze sosingaporean,2,5
346617215459667968,@Hairulollipop: Exactly. #haze #sghaze http://t.co/et7Be1dlO7,Eyewitness,Affected individuals,Related and informative,hairulollipop exactly haze sghaze http co et7be1dlo7,1,4
346617601327243264,"RT @STcom: #SgHaze update: PSI rises to 152 at 9pm, highest reading yet today. @NEAsg",Media,Caution and advice,Related and informative,rt stcom sghaze update psi rises 152 9pm highest reading yet today neasg,1,2
346617781699096576,"RT @STcom: #SgHaze update: PSI rises to 152 at 9pm, highest reading yet today. @NEAsg",Media,Caution and advice,Related and informative,rt stcom sghaze update psi rises 152 9pm highest reading yet today neasg,1,2
346617852993888256,OMG PSI 152 I'M GONNA FAIL MYE #blamethehaze,Eyewitness,Affected individuals,Related and informative,omg psi 152 gon na fail mye blamethehaze,1,4
346618050147123201,Sing to tune of Rolling in the Deep. #SGHaze http://t.co/wXsDCn6oVm,Not applicable,Not applicable,Related - but not informative,sing tune rolling deep sghaze http co wxsdcn6ovm,0,0
346618217902505985,RT @pal_rudebwoy: Who the hell has control of that damn Smoke Machine !!! #sghaze !,Not applicable,Not applicable,Related - but not informative,rt pal_rudebwoy hell control damn smoke machine sghaze,0,0
346618532492095488,"RT @STcom: #SgHaze update: PSI rises to 152 at 9pm, highest reading yet today. @NEAsg",Media,Other Useful Information,Related and informative,rt stcom sghaze update psi rises 152 9pm highest reading yet today neasg,1,1
346618930938380289,RT @livinginsg: You know what happens if it rains?  Haze + rain = Acid rain. #sghaze,Eyewitness,Other Useful Information,Related - but not informative,rt livinginsg know happens rains haze rain acid rain sghaze,0,1
346619560104955904,RT @vanzperry: Singapore flyer need to upgrade to this for haze prevention #SGhaze http://t.co/7ylJkJdDUB,Not applicable,Not applicable,Related - but not informative,rt vanzperry singapore flyer need upgrade haze prevention sghaze http co 7yljkjddub,0,0
346620055007674369,"RT @_SGkid: Haze, I just met you, And this is crazy, But this is Singapore, So go back Indonesia maybe?",Eyewitness,Not applicable,Related - but not informative,rt _sgkid haze met crazy singapore go back indonesia maybe,0,0
346620231193600001,"RT @_SGkid: Haze, I just met you, And this is crazy, But this is Singapore, So go back Indonesia maybe?",Eyewitness,Affected individuals,Related - but not informative,rt _sgkid haze met crazy singapore go back indonesia maybe,0,4
346620558324154368,"RT @_SGkid: Haze, I just met you, And this is crazy, But this is Singapore, So go back Indonesia maybe?",Eyewitness,Other Useful Information,Related - but not informative,rt _sgkid haze met crazy singapore go back indonesia maybe,0,1
346620835160801280,RT @sammmydee: Breaking news: Singapore has a new world record of most complaints in a day. #sghaze #wedidit,Not applicable,Other Useful Information,Related - but not informative,rt sammmydee breaking news singapore new world record complaints day sghaze wedidit,0,1
346621548188278785,"RT @SchoolprobIems: Weather Hot, We complain, Weather Cold, We complain, Now got haze, We complain. If Singapore got snow, Will complain or…",Eyewitness,Not applicable,Related - but not informative,rt schoolprobiems weather hot complain weather cold complain got haze complain singapore got snow complain,0,0
346623276228947968,RT @SGAG_SG: Lucky now school holiday no spelling test. If not sure cannot fail!  Cher I got study but memory hazy sial!#sghaze,Not labeled,Not labeled,Not applicable,rt sgag_sg lucky school holiday spelling test sure fail cher got study memory hazy sial sghaze,3,5
346624014434836480,RT @xo_falsehopes: Singapore has 4 seasons too: • hot like siao • cold like fuck • flood like free flow • haze like no tomorrow,Not applicable,Other Useful Information,Related - but not informative,rt xo_falsehopes singapore 4 seasons hot like siao cold like fuck flood like free flow haze like tomorrow,0,1
346624282882871296,RT @zeeQ_SMQ: Other countries have  Summer☀☀☀ Winter❄❄❄ Autumn🍁🍁🍁  Spring🌸🌺🌼  What Singapore has Hot🌞🌞🌞 Hotter☀🌞☀ Rain☔☔☔ Haze☁☁☁,Not labeled,Not labeled,Not applicable,rt zeeq_smq countries summer winter autumn spring singapore hot hotter rain haze,3,5
346624463242133504,"@KennethESchmidt enjoy your stay in Singapore! watch out for the haze, it's terrible!",Eyewitness,Affected individuals,Related - but not informative,kennetheschmidt enjoy stay singapore watch haze terrible,0,4
346624958165835777,"Indonesia is burning forest and Ah boys to men make save my world song but no use? Now Singapore is attack by fog,Save my world! #sghaze",Eyewitness,Affected individuals,Related - but not informative,indonesia burning forest ah boys men make save world song use singapore attack fog save world sghaze,0,4
346625285308952577,"RT @mrbrown: Win liao lor, liddat. #sghaze (via @lupcheong) http://t.co/QvmRC4WCxS",Eyewitness,Not applicable,Related and informative,rt mrbrown win liao lor liddat sghaze via lupcheong http co qvmrc4wcxs,1,0
346625914446176256,Smoke RT@ChannelNewsAsia: #SGHaze PSI reading of 152 is highest since October 2006. What precautions are you taking to deal with the haze?,Media,Other Useful Information,Related and informative,smoke rt channelnewsasia sghaze psi reading 152 highest since october 2006 precautions taking deal haze,1,1
346626665222389760,RT @fallenmuffin: OMG HAHAHAHA!! RT @Hazrulmatworld: since haze is present in SG. singapore flyer should be upgraded 😂 http://t.co/XSsvsdk2…,Eyewitness,Affected individuals,Related - but not informative,rt fallenmuffin omg hahahaha rt hazrulmatworld since haze present sg singapore flyer upgraded http co xssvsdk2,0,4
346627470541344768,"@SGAG_SG: At the rate the PSI is increasing, if the mosquitos don't die, I'll die first. #sghaze HAHAHAHAHAHA",Eyewitness,Other Useful Information,Related - but not informative,sgag_sg rate psi increasing mosquitos die die first sghaze hahahahahaha,0,1
346628393304993792,"RT @SchoolprobIems: Weather Hot, We complain, Weather Cold, We complain, Now got haze, We complain. If Singapore got snow, Will complain or…",Eyewitness,Not applicable,Related - but not informative,rt schoolprobiems weather hot complain weather cold complain got haze complain singapore got snow complain,0,0
346628682682597378,"RT @SGAG_SG: Hey I just met you. And it is hazy. But here's my number, so hope you can see! #sghaze",Not applicable,Not applicable,Related - but not informative,rt sgag_sg hey met hazy number hope see sghaze,0,0
346628812731191298,So strong:( During street sales @shi_ping_  #sghaze,Not labeled,Not labeled,Not related,strong street sales shi_ping_ sghaze,2,5
346629450248622080,RT @NauffalOneLove: Singapore flyer should upgrade to prevent Singapore kena HAZE http://t.co/K2URMJqlte,Eyewitness,Infrastructure and utilities,Related - but not informative,rt nauffalonelove singapore flyer upgrade prevent singapore kena haze http co k2urmjqlte,0,6
346629982925242369,RT @STcom: #SGHaze update: PSI now at 155 as of 10pm.,Media,Caution and advice,Related and informative,rt stcom sghaze update psi 155 10pm,1,2
