Tweet ID, Tweet Text, Information Source, Information Type, Informativeness,cleaned_text,informativeness_encoded,information_type_encoded
398388545754132480,` Typhoon YOLANDA  Tropical Cyclone Archive | Tropical Cyclone Warning for Shi...: ` Typhoon YOLANDA Tropi... http://t.co/r3Nkt34KIa,Media,Caution and advice,Related and informative,typhoon yolanda tropical cyclone archive tropical cyclone warning shi typhoon yolanda tropi http co r3nkt34kia,2,2
398388604436615168,Everyone! Let's Pray for our Country.! I hope.indi gd maghatag grabe nga problem si #YolandaPH,Outsiders,Sympathy and support,Related - but not informative,everyone let pray country hope indi gd maghatag grabe nga problem si yolandaph,0,0
398391037145530368,RT @jolorevilla: All classes pre-school to HS public and private will be suspended tom Nov8 in the Province of Cavite due to super typhoon …,Outsiders,Caution and advice,Related and informative,rt jolorevilla classes pre school hs public private suspended tom nov8 province cavite due super typhoon,2,2
398396296827899904,RT @jolorevilla: All classes pre-school to HS public and private will be suspended tom Nov8 in the Province of Cavite due to super typhoon …,Outsiders,Caution and advice,Related and informative,rt jolorevilla classes pre school hs public private suspended tom nov8 province cavite due super typhoon,2,2
398407071978119168,Super Typhoon 😪😢,Outsiders,Sympathy and support,Related - but not informative,super typhoon,0,0
398413745115758592,"RT @vsantosrecto: CLASSES IN ALL LEVELS ARE SUSPENDED TOMORROW (November 8, 2013) IN THE ENTIRE PROVINCE OF BATANGAS due to TYPHOON YOLANDA.",Government,Caution and advice,Related and informative,rt vsantosrecto classes levels suspended tomorrow november 8 2013 entire province batangas due typhoon yolanda,2,2
398428236431884289,RT @inquirervisayas: #YolandaPH Storm signals as of Thursday evening | @inquirerdotnet http://t.co/zHKH4zl1fr,Media,Caution and advice,Related and informative,rt inquirervisayas yolandaph storm signals thursday evening inquirerdotnet http co zhkh4zl1fr,2,2
398444250301341696,natabunan na ng PDAF issue ang Super Typhoon Yolanda..,Not applicable,Other Useful Information,Related - but not informative,natabunan na ng pdaf issue ang super typhoon yolanda,0,3
398449270883643392,"RT @meteorologit: Erittäin vaarallinen supertaifuuni #Haiyan rantautuu Filippiineille to-pe yönä. Keskituuli to-päivällä 77 m/s, puuskat …",Not labeled,Not labeled,Not applicable,rt meteorologit erittäin vaarallinen supertaifuuni haiyan rantautuu filippiineille pe yönä keskituuli päivällä 77 puuskat,3,1
398452697625403392,Ang lakas talaga ng hangin pero wala kaulan ulan. Mas mabuti na rin yan. #YolandaPH #Signal3,Not labeled,Not labeled,Not applicable,ang lakas talaga ng hangin pero wala kaulan ulan mas mabuti na rin yan yolandaph signal3,3,1
398453196734996481,If philippines have Super Typhoon in UFC they have SUPERFIGHT!!! #DOMINICKCRUZVSDEMETRIOUSJOHNSON,Not labeled,Not labeled,Not related,philippines super typhoon ufc superfight dominickcruzvsdemetriousjohnson,1,1
398462843625799680,"RT @CardTagleQuotes: Spare all of us from the storm, O Lord. In You, we seek shelter.  #YolandaPH #PrayForThePhilippines",Media,Sympathy and support,Related - but not informative,rt cardtaglequotes spare us storm lord seek shelter yolandaph prayforthephilippines,0,0
398465951634444289,"Please pray for the safety of everyone. Typhoon Yolanda, be gone. #PrayForThePhilippines #YolandaPH #pray",Outsiders,Sympathy and support,Related - but not informative,please pray safety everyone typhoon yolanda gone prayforthephilippines yolandaph pray,0,0
398482456195522560,#Haiyan Short Floater - Visible Imagery Loop http://t.co/rL41M5uBO2,Outsiders,Other Useful Information,Related and informative,haiyan short floater visible imagery loop http co rl41m5ubo2,2,3
398493835367833600,RT @Accu_Jesse: Most popular twitter accounts w/ Super #Typhoon #Haiyan #Yolanda = @ANCALERTS @dost_Pagasa @ABSCBNChannel2,Outsiders,Other Useful Information,Related - but not informative,rt accu_jesse popular twitter accounts w super typhoon haiyan yolanda ancalerts dost_pagasa abscbnchannel2,0,3
398494166684303360,Tagal magsuspend. Di po kami Waterproof.  #CollegeLife #TyphoonYolanda #SuperTyphoon #Azar http://t.co/uWA7eUQnFH,Not labeled,Not labeled,Not related,tagal magsuspend di po kami waterproof collegelife typhoonyolanda supertyphoon azar http co uwa7euqnfh,1,1
398499552174415872,"Super Typhoon Haiyan, Stongest Storm On Earth This Yea http://t.co/uDLwVt3CRh vía @climateprogress",NGOs,Caution and advice,Related and informative,super typhoon haiyan stongest storm earth yea http co udlwvt3crh vía climateprogress,2,2
398507798172295168,RT @MichaelRLowry: Incredible #surge threat RT @NCSUCane Potential disaster in #Philippines w/ #Haiyan. At least 17 ft surge per #PAGASA ht…,Outsiders,Caution and advice,Related and informative,rt michaelrlowry incredible surge threat rt ncsucane potential disaster philippines w haiyan least 17 ft surge per pagasa ht,2,2
398522385969602560,RT @ClimateCentral: Super Typhoon Haiyan is one of strongest storms in world history. Set to assault Philippines. Details: http://t.co/XauZ…,Media,Caution and advice,Related and informative,rt climatecentral super typhoon haiyan one strongest storms world history set assault philippines details http co xauz,2,2
398528291541241856,RT @chematierra: ALERTA! Imagen del Tifón más poderoso del planeta! #Haiyan con diámetro de 1.00km y vientos sostenidos de 315km/h!!! http:…,Not applicable,Not applicable,Related and informative,rt chematierra alerta imagen del tifón más poderoso del planeta haiyan con diámetro de 1 00km vientos sostenidos de 315km h http,2,4
398541633634836480,RT @WV_emergencies: Massive super-typhoon #Haiyan due to hit Philippines in a few hours. @worldvision is ready in the strike zone http://t.…,Outsiders,Caution and advice,Related and informative,rt wv_emergencies massive super typhoon haiyan due hit philippines hours worldvision ready strike zone http,2,2
398554862473842688,RT @NOAA: NEW detailed imagery of Super #Typhoon #Haiyan's eye: http://t.co/MYjOBdNzTu @NOAASatellites #SuomiNPP #Philippines http://t.co/m…,Government,Caution and advice,Related and informative,rt noaa new detailed imagery super typhoon haiyan eye http co myjobdnztu noaasatellites suominpp philippines http co,2,2
398556976394690561,Hagupit ng Super Typhoon #YolandaPH Walang pasok ngayon at lalakas yung ulan,Outsiders,Caution and advice,Related and informative,hagupit ng super typhoon yolandaph walang pasok ngayon lalakas yung ulan,2,2
398557123187339264,"RT @weathernetwork: Wow. RT @PhilippineStar Hours from landfall, a stunning view of #YolandaPH, among the strongest typhoons in history htt…",Media,Other Useful Information,Related and informative,rt weathernetwork wow rt philippinestar hours landfall stunning view yolandaph among strongest typhoons history htt,2,3
398566010917507072,RT @StormhunterTWN: #haiyan may be the most intense typhoon ever recorded. We will know more as data comes in over the next few hours. Incr…,Outsiders,Other Useful Information,Related and informative,rt stormhuntertwn haiyan may intense typhoon ever recorded know data comes next hours incr,2,3
398570528182509568,Strongest typhoon of the year slams Philippines http://t.co/vc87m1Pm3J,Media,Other Useful Information,Related and informative,strongest typhoon year slams philippines http co vc87m1pm3j,2,3
398581995413860353,@danengber: Super Typhoon Ali was the Greatest of All Time!,Not labeled,Not labeled,Not related,danengber super typhoon ali greatest time,1,1
398582515512119296,RT @TrunewsRadio: Super typhoon Haiyan aims at Philippines; 'significant loss of life' predicted http://t.co/MX6GZ9pSyx,Media,Other Useful Information,Related and informative,rt trunewsradio super typhoon haiyan aims philippines significant loss life predicted http co mx6gz9psyx,2,3
398584667215265793,Good Morning #YolandaPH #keepsafe #stayathome,Outsiders,Sympathy and support,Related - but not informative,good morning yolandaph keepsafe stayathome,0,0
398585778697416704,"RT @BBCBreaking: Typhoon #Haiyan, world's strongest storm of 2013, makes landfall in Philippines with winds up to 235 km/h (146mph) http://…",Media,Caution and advice,Related and informative,rt bbcbreaking typhoon haiyan world strongest storm 2013 makes landfall philippines winds 235 km h 146mph http,2,2
398589213831987200,RT @superjaypsss: Tho Manila is not that affected at the moment but still it's a 'super typhoon' anytime pwede lumakas so pls suspend na po…,Eyewitness,Caution and advice,Related and informative,rt superjaypsss tho manila affected moment still super typhoon anytime pwede lumakas pls suspend na po,2,2
398598382559584257,"RT @CNNVideo: Super #Typhoon #Haiyan, one of the strongest storms ever, hits central #Philippines: http://t.co/xlHrs9FzD5",Media,Caution and advice,Related and informative,rt cnnvideo super typhoon haiyan one strongest storms ever hits central philippines http co xlhrs9fzd5,2,2
398599489868398592,Hindi niya tayo papabayaan.  #PrayForThePhilippines  #PrayForThePhilippines   #YolandaPH,Outsiders,Sympathy and support,Related and informative,hindi niya tayo papabayaan prayforthephilippines prayforthephilippines yolandaph,2,0
398600026748092416,#YolandaPH Power restored in Naga City #Cebu,Outsiders,Infrastructure and utilities,Related and informative,yolandaph power restored naga city cebu,2,5
398606108467539968,RT @patriciahizon: Our God is stronger and bigger than any storm. Hold close to Him. #YolandaPH #PrayForThePhilippines,Outsiders,Sympathy and support,Related - but not informative,rt patriciahizon god stronger bigger storm hold close yolandaph prayforthephilippines,0,0
398606167183589376,"Experts now say Yolanda maybe the strongest typhoon ever recorded to hit land, exceeding category 5 strength. http://t.co/dbXLRQe7v3",Outsiders,Other Useful Information,Related and informative,experts say yolanda maybe strongest typhoon ever recorded hit land exceeding category 5 strength http co dbxlrqe7v3,2,3
398606909600567296,RT @ANCALERTS: PHOTO via @ukgdos PIC: See Tacloban City downtown before and during the storm surge #YolandaPH http://t.co/ITWY7HGnXQ,Media,Infrastructure and utilities,Related and informative,rt ancalerts photo via ukgdos pic see tacloban city downtown storm surge yolandaph http co itwy7hgnxq,2,5
398612290901004288,RT @chaac_tlaloc: imagen 17:30h del SuperTifon #Haiyan cruzando Filipinas sin perder organizacion vientos&gt;300km/h http://t.co/nq3AuTiSvh,Not labeled,Not labeled,Not applicable,rt chaac_tlaloc imagen 17 30h del supertifon haiyan cruzando filipinas sin perder organizacion vientos gt 300km h http co nq3autisvh,3,1
398615281410404353,RT @davidfmeyers: This picture from space of Super Typhoon Haiyan is haunting. (Courtesy: 2013 EUMETSAT) http://t.co/JiUE94Mcya,Outsiders,Other Useful Information,Related and informative,rt davidfmeyers picture space super typhoon haiyan haunting courtesy 2013 eumetsat http co jiue94mcya,2,3
398615310783094784,RT @YahooNews: Typhoon #Haiyan is shaping up to be one of the most-powerful storms ever recorded in history http://t.co/rJUp8DK7ni,Media,Other Useful Information,Related and informative,rt yahoonews typhoon haiyan shaping one powerful storms ever recorded history http co rjup8dk7ni,2,3
398617563107573760,"RT @MichPadayhag: There are 529 evacuation centers, 73,522 evacuees, and 21, 894 families recorded in whole Central Visayas. #YolandaPH",Outsiders,Affected individuals,Related and informative,rt michpadayhag 529 evacuation centers 73 522 evacuees 21 894 families recorded whole central visayas yolandaph,2,6
398619542831640576,Sino Po Gusto magpafollow ? :) Reply lng po kayo :) #WalangPasok #YolandaPH #StrongerPH,Not labeled,Not labeled,Not related,sino po gusto magpafollow reply lng po kayo walangpasok yolandaph strongerph,1,1
398619572204355584,getting scary every minute... Prayers for everyone's Safety... #YolandaPH,Outsiders,Sympathy and support,Related - but not informative,getting scary every minute prayers everyone safety yolandaph,0,0
398620440400523264,Satellite movie of Super Typhoon Haiyan hitting Philippines. #Haiyan #YolandaPH http://t.co/HbpHYGxR6Z,Outsiders,Other Useful Information,Related and informative,satellite movie super typhoon haiyan hitting philippines haiyan yolandaph http co hbphygxr6z,2,3
398620834677657600,1907-S ONE PESO US PHILIPPINES SILVER COIN FINE DETAILS CONDITION http://t.co/QveArp8InG #philippines #filipina,Not labeled,Not labeled,Not related,1907 one peso us philippines silver coin fine details condition http co qvearp8ing philippines filipina,1,1
398625456796086274,“@ANCALERTS: World's most powerful typhoon hits PH http://t.co/jthNMfagqZ #YolandaPH”,Media,Other Useful Information,Related and informative,ancalerts world powerful typhoon hits ph http co jthnmfagqz yolandaph,2,3
398625641362235393,RT @andimanzano: Thank you Lord!! RT @ANCALERTS: PAGASA: Improved weather across the country tomorrow. #YolandaPH,Media,Sympathy and support,Related and informative,rt andimanzano thank lord rt ancalerts pagasa improved weather across country tomorrow yolandaph,2,0
398627411329183744,@ANCALERTS: PAGASA: Improved weather across the country tomorrow. #YolandaPH,Media,Caution and advice,Related and informative,ancalerts pagasa improved weather across country tomorrow yolandaph,2,2
398628690596069376,"wala ng pasok sa UPM, sana d2 din sa UPD. :(( #TyphoonYolanda",Not labeled,Not labeled,Not applicable,wala ng pasok sa upm sana d2 din sa upd typhoonyolanda,3,1
398632868139646977,Typhoon Haiyan is about to destroy Asia...,Outsiders,Caution and advice,Related and informative,typhoon haiyan destroy asia,2,2
398632989761892353,RT @bmarcois: Please #pray for the #Philippines as this horrible #storm approaches. Among worst in history. #Prayer http://t.co/fcdhs4cYEH,Outsiders,Sympathy and support,Related and informative,rt bmarcois please pray philippines horrible storm approaches among worst history prayer http co fcdhs4cyeh,2,0
398634541666955265,"RT @THESarahD29: This is the image I saw as I walked into my show meeting @weatherchannel  today. Stunning, horrifying... #Haiyan http://t.…",Outsiders,Affected individuals,Related and informative,rt thesarahd29 image saw walked show meeting weatherchannel today stunning horrifying haiyan http,2,6
398635158212866048,RT @Khunnie0624: I heard there's a hig typhoon passing through the Philippines. Hope you all are ok! Stay safe~,Outsiders,Sympathy and support,Related - but not informative,rt khunnie0624 heard hig typhoon passing philippines hope ok stay safe,0,0
398637658030620672,still need to work #yolanda,Not labeled,Not labeled,Not related,still need work yolanda,1,1
398645543313739776,"Guys, it's always better to be prepared. It may be quite sunny and dry at this time but remember, #YolandaPH's rain circulation is big.",Outsiders,Caution and advice,Related - but not informative,guys always better prepared may quite sunny dry time remember yolandaph rain circulation big,0,2
398645937574141952,"RT @SCPh_PIO: Advisory: in view of typhoon Yolanda, the CJ orders Work in all ncjr suspended starting 12NN.for courts outside ncjr, EJ may …",Outsiders,Caution and advice,Related and informative,rt scph_pio advisory view typhoon yolanda cj orders work ncjr suspended starting 12nn courts outside ncjr ej may,2,2
398651339859042304,"Prayers Needed: Super Typhoon, Likely Strongest in Recorded History, Slams into Philippines http://t.co/5EEVksGZis #Catholic",Outsiders,Sympathy and support,Related and informative,prayers needed super typhoon likely strongest recorded history slams philippines http co 5eevksgzis catholic,2,0
398656498839994368,RT @xoxoalifa: Strongest typhoon in the world. #YolandaPH,Outsiders,Other Useful Information,Related and informative,rt xoxoalifa strongest typhoon world yolandaph,2,3
398657891353112576,@KAPAMILYA2013: #PrayForThePhilippines #TyphoonYolanda #GoAway,Media,Sympathy and support,Related - but not informative,kapamilya2013 prayforthephilippines typhoonyolanda goaway,0,0
398658960896851968,RT @HollywoodDebi: Frightening videos and pix of the devestation being wreaked by Super #TyphoonHaiyan  http://t.co/IQhvW45CQ9,Outsiders,Caution and advice,Related and informative,rt hollywooddebi frightening videos pix devestation wreaked super typhoonhaiyan http co iqhvw45cq9,2,2
398663016801005569,#linkaloo #newsUK Powerful Typhoon Haiyan Hits Philippines - Wall Street Journal http://t.co/SpgckGGVWK,Media,Affected individuals,Related and informative,linkaloo newsuk powerful typhoon haiyan hits philippines wall street journal http co spgckggvwk,2,6
398666238034857984,"Super typhoon #Haiyan hits #Philippines, slams into central island.",Outsiders,Caution and advice,Related and informative,super typhoon haiyan hits philippines slams central island,2,2
398667676660146176,nakakatakot yung ulan eh :/ #YolandaPH #PrayForPH 🙏,Not labeled,Not labeled,Not applicable,nakakatakot yung ulan eh yolandaph prayforph,3,1
398669178220990464,"RT @sunstaronline: [WEATHER] (Updated) Typhoon #YolandaPH makes 5th landfall over Bantayan Island, Cebu | Sun.Star: http://t.co/0KY3zYswK4",Media,Caution and advice,Related and informative,rt sunstaronline weather updated typhoon yolandaph makes 5th landfall bantayan island cebu sun star http co 0ky3zyswk4,2,2
398670419751735296,Powerful typhoon slams into Philippines http://t.co/67Hb68FKso,Media,Caution and advice,Related and informative,powerful typhoon slams philippines http co 67hb68fkso,2,2
398671057290158080,RT @darwinology: Yolanda is the strongest tropical cyclone on record to make landfall in world history. #PrayForThePhilippines  #Haiyan #…,Outsiders,Caution and advice,Related and informative,rt darwinology yolanda strongest tropical cyclone record make landfall world history prayforthephilippines haiyan,2,2
398672793727795200,RT @inquirerdotnet: PHOTO: Latest doppler image from Cebu station as #YolandaPH makes landfall in Iloilo. http://t.co/QsPr0aj3eS | via @nab…,Media,Affected individuals,Related and informative,rt inquirerdotnet photo latest doppler image cebu station yolandaph makes landfall iloilo http co qspr0aj3es via nab,2,6
398680033092329472,"RT @govph: Collated gov't advisories on #YolandaPH, with crowdsourced Google crisis &amp; relief map: http://t.co/9ZTp7QQC5I http://t.co/QKa6jI…",Government,Other Useful Information,Related and informative,rt govph collated gov advisories yolandaph crowdsourced google crisis amp relief map http co 9ztp7qqc5i http co qka6ji,2,3
398683317215559680,RT @ohteenquotes: 1 RETWEET = 1 PRAYER  #PrayForThePhilippines  #YolandaPH #TyphoonHaiyan http://t.co/L4dFNOQDQJ,Outsiders,Sympathy and support,Related and informative,rt ohteenquotes 1 retweet 1 prayer prayforthephilippines yolandaph typhoonhaiyan http co l4dfnoqdqj,2,0
398683464016625664,RT @ohteenquotes: 1 RETWEET = 1 PRAYER  #PrayForThePhilippines  #YolandaPH #TyphoonHaiyan http://t.co/L4dFNOQDQJ,Outsiders,Sympathy and support,Related - but not informative,rt ohteenquotes 1 retweet 1 prayer prayforthephilippines yolandaph typhoonhaiyan http co l4dfnoqdqj,0,0
398690120389246976,"Pray,Pray,Pray..For The Super Typhoon YOLANDA #PrayForThePhilippines",Outsiders,Sympathy and support,Related - but not informative,pray pray pray super typhoon yolanda prayforthephilippines,0,0
398696684479602688,"RT @dost_pagasa: Hourly Update: #YolandaPH (2PM November 8, 2013)  The eye of Typhoon “YOLANDA” was at the vicinity of Tapaz,... http://t.c…",Government,Caution and advice,Related and informative,rt dost_pagasa hourly update yolandaph 2pm november 8 2013 eye typhoon yolanda vicinity tapaz http c,2,2
398697628197593088,Loving the cold weather but not #YolandaPH. ZzzzzzzzZ,Outsiders,Sympathy and support,Related - but not informative,loving cold weather yolandaph zzzzzzzzz,0,0
398700266427396096,RT @gmanews: Posible raw maramdaman ang Bagyong #YolandaPH sa Metro Manila mamayang 5PM. #BantayBagyo #NewsTVLive,Media,Other Useful Information,Related and informative,rt gmanews posible raw maramdaman ang bagyong yolandaph sa metro manila mamayang 5pm bantaybagyo newstvlive,2,3
398701361103003648,RT @andrewtothemoon: Thinking of all our friends in the Philippines right now. I hope you're all able to stay safe from the typhoon. All lo…,Outsiders,Sympathy and support,Related - but not informative,rt andrewtothemoon thinking friends philippines right hope able stay safe typhoon lo,0,0
398705551212683264,RT @PIA_NCR: PAGASA: Metro Manila will experience the worst of #YolandaPH 5pm or 6pm tonight when typhoon reaches Mindoro.,Government,Caution and advice,Related and informative,rt pia_ncr pagasa metro manila experience worst yolandaph 5pm 6pm tonight typhoon reaches mindoro,2,2
398714833245175808,RT @NOAA: Our thoughts &amp; prayers are with the people of the #Philippines... Super #Typhoon #Haiyan http://t.co/gLLPtQ8QWq http://t.co/3pKwZ…,Government,Sympathy and support,Related - but not informative,rt noaa thoughts amp prayers people philippines super typhoon haiyan http co gllptq8qwq http co 3pkwz,0,0
398716536103239681,Lord we pray for your protection from Typhoon Yolanda again keep safe..Philippines! &lt;3,Outsiders,Sympathy and support,Related - but not informative,lord pray protection typhoon yolanda keep safe philippines lt 3,0,0
398717307867770880,RT @OneRepublic: Just saw on CNN that the Philippines is being hit by the most powerful typhoon/hurricane ever recorded in history. 235mph …,Outsiders,Other Useful Information,Related and informative,rt onerepublic saw cnn philippines hit powerful typhoon hurricane ever recorded history 235mph,2,3
398719811867262976,"RT @kymvergara: Philippines all over CNN, and other international news website because of the super typhoon. :| #PrayForThePhilippines”",Outsiders,Sympathy and support,Related and informative,rt kymvergara philippines cnn international news website super typhoon prayforthephilippines,2,0
398722122916175872,"@unicefphils If health evidence needed in relation to #Haiyan flooding, check out @EvidenceAid http://t.co/Ewb4ZjrMxd",NGOs,Other Useful Information,Related and informative,unicefphils health evidence needed relation haiyan flooding check evidenceaid http co ewb4zjrmxd,2,3
398727021884223488,RT @proKATHNIEL: The mini concert will not push thru dis sunday because of the typhoon yolanda. Wait for further announcement http://t.co/g…,Outsiders,Caution and advice,Related - but not informative,rt prokathniel mini concert push thru dis sunday typhoon yolanda wait announcement http co g,0,2
398732034056540160,RT @Maestrouzy: The strongest typhoon ever in history hits the Philippines. This is the ideal time to repent &amp; turn towards Allah. #PrayFor…,Outsiders,Sympathy and support,Related and informative,rt maestrouzy strongest typhoon ever history hits philippines ideal time repent amp turn towards allah prayfor,2,0
398732952621694976,Emotional care tips for parents of children #yolanda http://t.co/V0voYqSDDJ - please share with your #PH friends! #DT @operationSAFE,Outsiders,Caution and advice,Related and informative,emotional care tips parents children yolanda http co v0voyqsddj please share ph friends dt operationsafe,2,2
398733984433061888,Massive typhoon slams into Philippines: AT LEAST 4 KILLED as the year's most powerful typhoon bears down on th... http://t.co/AzjEGJAs9M,Outsiders,Affected individuals,Related and informative,massive typhoon slams philippines least 4 killed year powerful typhoon bears th http co azjegjas9m,2,6
398734043149111296,Emotional care tips for parents of children #yolanda http://t.co/mrelcdqIfj - please share with your #PH friends! #DT @operationSAFE,Outsiders,Sympathy and support,Related and informative,emotional care tips parents children yolanda http co mrelcdqifj please share ph friends dt operationsafe,2,0
398734768767913985,RT @OneRepublic: Just saw on CNN that the Philippines is being hit by the most powerful typhoon/hurricane ever recorded in history. 235mph …,Outsiders,Other Useful Information,Related and informative,rt onerepublic saw cnn philippines hit powerful typhoon hurricane ever recorded history 235mph,2,3
398738304545222656,RT @JessicaESanchez: Praying for the Philippines right now and wishing everyone safety from Typhoon Haiyan!,Outsiders,Sympathy and support,Related - but not informative,rt jessicaesanchez praying philippines right wishing everyone safety typhoon haiyan,0,0
