Tweet ID, Tweet Text, Information Source, Information Type, Informativeness,cleaned_text,informativeness_encoded,information_type_encoded
389913979687944193,It's a good thing the kids are at home today. #earthquake #bacolod #philippines,Outsiders,Not applicable,Related - but not informative,good thing kids home today earthquake bacolod philippines,1,4
389914239730610176,"Magnitude 7.4 quake hits Philippines, no tsunami threat: SYDNEY (Reuters) - An earthquake with a preliminary m... http://t.co/UTzExxP76A",Media,Caution and advice,Related and informative,magnitude 7 4 quake hits philippines tsunami threat sydney reuters earthquake preliminary http co utzexxp76a,2,3
389915464446795776,"RT @NWS_PTWC: NO widespread tsunami hazard for 7.2 magnitude earthquake in Mindanao,  Philippines #tsunami #PTWC http://t.co/lwjSP8Su1p",Media,Caution and advice,Related and informative,rt nws_ptwc widespread tsunami hazard 7 2 magnitude earthquake mindanao philippines tsunami ptwc http co lwjsp8su1p,2,3
389917091823763456,"USGS M 7.2, 5km E of Balilihan, Philippines: Tuesday, October 15, 2013 00:12:37 UTCTuesday, Octobe... http://t.co/UxYqnxv1b7 #earthquake",Media,Caution and advice,Related and informative,usgs 7 2 5km e balilihan philippines tuesday october 15 2013 00 12 37 utctuesday octobe http co uxyqnxv1b7 earthquake,2,3
389917205078753280,"RT @YouScoop: PHOTO: Magnitude 7.2 quake 5KM E of Balilihan, Bohol, Philippines. Please stay safe. http://t.co/S2Dzdyaxm6",Media,Caution and advice,Related and informative,rt youscoop photo magnitude 7 2 quake 5km e balilihan bohol philippines please stay safe http co s2dzdyaxm6,2,3
389917750363029504,"#Temblor♨ M 5.4, 6km NNE of Nueva Fuerza, Philippines http://t.co/4hpmJmNcc2 #Earthquake #Sismo",Outsiders,Other Useful Information,Related and informative,temblor 5 4 6km nne nueva fuerza philippines http co 4hpmjmncc2 earthquake sismo,2,2
389918157202128896,"RT @YouScoop: PHOTO: Magnitude 7.2 quake 5KM E of Balilihan, Bohol, Philippines. Please stay safe. http://t.co/sKK8NZx49J",Media,Sympathy and support,Related and informative,rt youscoop photo magnitude 7 2 quake 5km e balilihan bohol philippines please stay safe http co skk8nzx49j,2,1
389918857642536960,"RT @Tweetbrk: NEW: Significant preliminary 7.2 magnitude earthquake just off Nueva Vida Sur, Philippines - @MicahGrimes",Media,Other Useful Information,Related and informative,rt tweetbrk new significant preliminary 7 2 magnitude earthquake nueva vida sur philippines micahgrimes,2,2
389919981720195073,RT @hamburqa: there was a 7.2 magnitude earthquake in philippines after u posted that G.U.Y. snippet. THIS WORLD CAN'T HANDLE #ARTPOP. @lad…,Eyewitness,Other Useful Information,Related and informative,rt hamburqa 7 2 magnitude earthquake philippines u posted g u snippet world handle artpop lad,2,2
389920120119635969,National Disaster Agency: 4 people killed in building collapse in Cebu after Philippines quake - @Reuters,Government,Affected individuals,Related and informative,national disaster agency 4 people killed building collapse cebu philippines quake reuters,2,5
389920547934449664,A 7.4 magnitude #earthquake has hit the southern #Philippines. There's no threat of a #tsunami.,Outsiders,Other Useful Information,Related and informative,7 4 magnitude earthquake hit southern philippines threat tsunami,2,2
389922229871321088,"RT @BreakingNews: 4 people killed in building collapse in Cebu Philippines after 7.2 earthquake, per National Disaster Agency - @Reuters",Media,Affected individuals,Related and informative,rt breakingnews 4 people killed building collapse cebu philippines 7 2 earthquake per national disaster agency reuters,2,5
389922267594887168,RT @joshdanieldlr: Just a strong earthquake recently happened... let's pray 4 those who were badly affected... God bless us. #cebu,Outsiders,Sympathy and support,Related - but not informative,rt joshdanieldlr strong earthquake recently happened let pray 4 badly affected god bless us cebu,1,1
389922594788364288,7.4 quake strikes Philippines http://t.co/CYFzDjMH8X,Outsiders,Other Useful Information,Related and informative,7 4 quake strikes philippines http co cyfzdjmh8x,2,2
389922607333515264,"RT @BreakingNews: 4 people killed in building collapse in Cebu Philippines after 7.2 earthquake, per National Disaster Agency - @Reuters",Media,Affected individuals,Related and informative,rt breakingnews 4 people killed building collapse cebu philippines 7 2 earthquake per national disaster agency reuters,2,5
389923207127392256,"RT @YahooNews: Magnitude 7.4 quake hits Philippines, no tsunami threat: http://t.co/UikcL2p11t",Media,Caution and advice,Related and informative,rt yahoonews magnitude 7 4 quake hits philippines tsunami threat http co uikcl2p11t,2,3
389923253285707776,RT @ilovejamich: Magnitude 7.2 #earthquake in Bohol :( Pagdasal natin lahat ng apektado. Sana maging safe ang lahat. #PrayForBohol #Philipp…,Outsiders,Sympathy and support,Related and informative,rt ilovejamich magnitude 7 2 earthquake bohol pagdasal natin lahat ng apektado sana maging safe ang lahat prayforbohol philipp,2,1
389924079555207168,"RT @cnni: A 7.2-magnitude earthquake has struck in the southeastern Philippines, the U.S. Geological Survey says. http://t.co/3jwtWsTrP9",Media,Caution and advice,Related and informative,rt cnni 7 2 magnitude earthquake struck southeastern philippines u geological survey says http co 3jwtwstrp9,2,3
389924092130107392,"#earthquake M7.2: Bohol, Philippines http://t.co/mcLjuPxXBX",Media,Caution and advice,Related and informative,earthquake m7 2 bohol philippines http co mcljupxxbx,2,3
389924213751963649,"Lord God, keep the people safe in the Philippines  #earthquake",Outsiders,Sympathy and support,Related - but not informative,lord god keep people safe philippines earthquake,1,1
389924276666523650,"RT @abcnews: #Breaking: #Earthquake measuring 7.4 hits southern Philippines, says USGS",Media,Caution and advice,Related and informative,rt abcnews breaking earthquake measuring 7 4 hits southern philippines says usgs,2,3
389924633220112384,7.2 quake hits southern Philippines http://t.co/XB9WUM3B7V,Outsiders,Other Useful Information,Related and informative,7 2 quake hits southern philippines http co xb9wum3b7v,2,2
389924834547089409,Major earthquake hits the Philippines http://t.co/uS0nhcvUl6,Outsiders,Other Useful Information,Related and informative,major earthquake hits philippines http co us0nhcvul6,2,2
389926310924914688,#Jackrobinson73 7.2-earthquake hits Philippines http://t.co/g1fzaRGjnp #Jackrobinson73,Outsiders,Caution and advice,Related and informative,jackrobinson73 7 2 earthquake hits philippines http co g1fzargjnp jackrobinson73,2,3
389926344487759873,Major quake hits Philippines http://t.co/fHHxr8iWrg,Outsiders,Other Useful Information,Related and informative,major quake hits philippines http co fhhxr8iwrg,2,2
389926386418216960,Breaking: A 7.2 earthquake just hit Bohol in central Philippines.,Media,Other Useful Information,Related and informative,breaking 7 2 earthquake hit bohol central philippines,2,2
389926617109524480,"RT @BBCBreaking: At least four killed in building collapse after 7.2 magnitude earthquake in Philippines near Cebu, officials say",Media,Affected individuals,Related and informative,rt bbcbreaking least four killed building collapse 7 2 magnitude earthquake philippines near cebu officials say,2,5
389926671618297856,RT @EarthAlerts: #earthquake: M 7.2 - Pacific Ocean - West Philippines [Central Visayas] Buenavista: Preliminary Earthquake Rep... http://t…,Media,Other Useful Information,Related and informative,rt earthalerts earthquake 7 2 pacific ocean west philippines central visayas buenavista preliminary earthquake rep http,2,2
389927502119849984,RT @SmileForDaniel: Let us all pray for the earthquake victims. Hope everyone is safe. #PrayForVisayas 🙏,Outsiders,Sympathy and support,Related - but not informative,rt smilefordaniel let us pray earthquake victims hope everyone safe prayforvisayas,1,1
389927728591294464,"@BBCBreaking: At least four killed in building collapse after 7.2 magnitude earthquake in Philippines near Cebu, officials say 😢",Media,Affected individuals,Related and informative,bbcbreaking least four killed building collapse 7 2 magnitude earthquake philippines near cebu officials say,2,5
389927887991627776,RT @mindanaoan: Is this in #Bohol Robert? OMG so heartbreaking!!! #earthquake RT @tokyodrastic: 400 year old tower collapsed... http://t.co…,Eyewitness,Infrastructure and utilities,Related and informative,rt mindanaoan bohol robert omg heartbreaking earthquake rt tokyodrastic 400 year old tower collapsed http co,2,6
389927984435449856,RT @SmileForDaniel: Let us all pray for the earthquake victims. Hope everyone is safe. #PrayForVisayas 🙏,Outsiders,Sympathy and support,Related - but not informative,rt smilefordaniel let us pray earthquake victims hope everyone safe prayforvisayas,1,1
389928051540127744,Major earthquake hits the Philippines http://t.co/uI8F8FeCsa,Media,Other Useful Information,Related and informative,major earthquake hits philippines http co ui8f8fecsa,2,2
389928236118855680,"7.2 Quake Hits Central Philippines, Killing 4: 7.2-magnitude quake hits central Philippine island, killing at ... http://t.co/kt6daIcIei",Outsiders,Affected individuals,Related and informative,7 2 quake hits central philippines killing 4 7 2 magnitude quake hits central philippine island killing http co kt6daiciei,2,5
389928303219335169,"7.2 Quake Hits Central Philippines, Killing 4: 7.2-magnitude quake hits central Philippine island, killing at ... http://t.co/HekKxVreiN",Media,Affected individuals,Related and informative,7 2 quake hits central philippines killing 4 7 2 magnitude quake hits central philippine island killing http co hekkxvrein,2,5
389929347617812480,'Four killed' by Philippines quake http://t.co/MWs7ccLiPP,Outsiders,Affected individuals,Related and informative,four killed philippines quake http co mws7cclipp,2,5
389929456665522177,RT @jerminix: Grabbed pic from the #earthquake aftermath.. stay safe everyone #cebu @sunstarcebu @gmanews @GMANewsOnline http://t.co/IYVXRB…,Outsiders,Sympathy and support,Related - but not informative,rt jerminix grabbed pic earthquake aftermath stay safe everyone cebu sunstarcebu gmanews gmanewsonline http co iyvxrb,1,1
389929771234111488,"7.2 quake his Philippines: MANILA, Oct. 14 (UPI) --  A magnitude-7.2 earthquake hit the Philippines Tuesday mo... http://t.co/1jAZw4Tpm1",Media,Other Useful Information,Related and informative,7 2 quake philippines manila oct 14 upi magnitude 7 2 earthquake hit philippines tuesday mo http co 1jazw4tpm1,2,2
389929787990355968,@SmileForDaniel: Let us all pray for the earthquake victims. Hope everyone is safe. #PrayForVisayas 🙏,Outsiders,Sympathy and support,Related - but not informative,smilefordaniel let us pray earthquake victims hope everyone safe prayforvisayas,1,1
389930106766245888,"RT @NBCNews: 7.2 quake strikes near one of Philippines' largest cities, according to USGS. Reuters &amp; local media report 4 killed http://t.c…",Media,Other Useful Information,Related and informative,rt nbcnews 7 2 quake strikes near one philippines largest cities according usgs reuters amp local media report 4 killed http c,2,2
389930605908987904,"RT @WW5SOSFamily: there was an earthquake in the philippines(visayas) earlier while i was fangirling at keek, pls pray for them guys it was…",Outsiders,Sympathy and support,Related and informative,rt ww5sosfamily earthquake philippines visayas earlier fangirling keek pls pray guys,2,1
389930626867933184,"RT @RicoHizon: 7.2 magnitude quake strikes #Bohol, #Philippines at 8:12 am according to the USGS. Praying for the safety of our our kababay…",Eyewitness,Other Useful Information,Related and informative,rt ricohizon 7 2 magnitude quake strikes bohol philippines 8 12 according usgs praying safety kababay,2,2
389930853364547585,"RT @EXOffical_: Felt sorry for the victims of the magnitude 7.2 #earthquake in Bohol,Philippines :((",Outsiders,Sympathy and support,Related - but not informative,rt exoffical_ felt sorry victims magnitude 7 2 earthquake bohol philippines,1,1
389930907886686208,RT @itsbarbiexu: prayers to people of philippines affected by magnitude 7 earthquake. hope all is safe,Outsiders,Sympathy and support,Related - but not informative,rt itsbarbiexu prayers people philippines affected magnitude 7 earthquake hope safe,1,1
389931167941541888,"#SuryaRay #Indian 7.2 quake hits central Philippines, killing 4 - USA TODAY http://t.co/uSbXYdbBHO @SuryaRay #India",Media,Affected individuals,Related and informative,suryaray indian 7 2 quake hits central philippines killing 4 usa today http co usbxydbbho suryaray india,2,5
389931205690277889,"RT @EXOffical_: Felt sorry for the victims of the magnitude 7.2 #earthquake in Bohol,Philippines :((",Outsiders,Sympathy and support,Related - but not informative,rt exoffical_ felt sorry victims magnitude 7 2 earthquake bohol philippines,1,1
389931276972875777,Photo: #Soco #glass #broken after the shaky #earthquake at #home #kaloka #cebu #instapic #instagram... http://t.co/JpZIdjEIaw,Eyewitness,Affected individuals,Related - but not informative,photo soco glass broken shaky earthquake home kaloka cebu instapic instagram http co jpzidjeiaw,1,5
389931490894548993,GOD . wag nio po clang papabayaan #PrayForBohol,Outsiders,Sympathy and support,Related - but not informative,god wag nio po clang papabayaan prayforbohol,1,1
389931578971131904,"4 people killed in building collapse in Cebu Philippines after 7.2 earthquake, per National Disaster Agency - @Reuters",Media,Affected individuals,Related and informative,4 people killed building collapse cebu philippines 7 2 earthquake per national disaster agency reuters,2,5
389931587363565570,"7.2-earthquake hits Philippines: A magnitude-7.2 earthquake struck in the southeastern Philippines on Tuesday,... http://t.co/YVFyXT1ltJ",Government,Caution and advice,Related and informative,7 2 earthquake hits philippines magnitude 7 2 earthquake struck southeastern philippines tuesday http co yvfyxt1ltj,2,3
389931662874005504,"7.2 quake hits central Philippines, killing 4 - http://t.co/sx1fmLwhGb",Media,Affected individuals,Related and informative,7 2 quake hits central philippines killing 4 http co sx1fmlwhgb,2,5
389931708994564096,RT @Reuters: Four killed in building collapse after Philippines quake: disaster agency http://t.co/oPHoBr6CFq,Media,Affected individuals,Related and informative,rt reuters four killed building collapse philippines quake disaster agency http co ophobr6cfq,2,5
389931721556115457,"7.2-earthquake hits Philippines: A magnitude-7.2 earthquake struck in the southeastern Philippines on Tuesday,... http://t.co/ctlNeG4G40",Media,Caution and advice,Related and informative,7 2 earthquake hits philippines magnitude 7 2 earthquake struck southeastern philippines tuesday http co ctlneg4g40,2,3
389931935486590976,"7.2-earthquake hits Philippines: A magnitude-7.2 earthquake struck in the southeastern Philippines on Tuesday,... http://t.co/5a2SG6gu3S",Media,Other Useful Information,Related and informative,7 2 earthquake hits philippines magnitude 7 2 earthquake struck southeastern philippines tuesday http co 5a2sg6gu3s,2,2
389932359098724352,RT @EXOffical_: NOW: Church and roads impacted by large 7.2 magnitude #earthquake in #Bohol #Philippines Tuesday. 4 dead. http://t.co/CUzVD…,Outsiders,Infrastructure and utilities,Related and informative,rt exoffical_ church roads impacted large 7 2 magnitude earthquake bohol philippines tuesday 4 dead http co cuzvd,2,6
389932552066052096,RT @disguised101: @danicelorenzo: i pray for the safety of the people there in visayas #earthquake #Philippines http://t.co/aNW5FJW3pS St…,Outsiders,Sympathy and support,Related - but not informative,rt disguised101 danicelorenzo pray safety people visayas earthquake philippines http co anw5fjw3ps st,1,1
389932656885899265,RT @nglive2: AFP Major 7.2 magnitude quake strikes Philippines: USGS http://t.co/6LyIvywxkQ,Media,Other Useful Information,Related and informative,rt nglive2 afp major 7 2 magnitude quake strikes philippines usgs http co 6lyivywxkq,2,2
389932694638841857,"RT @BBCBreaking: 7.2 magnitude earthquake hits central Philippines, killing four, but no tsunami expected say officials http://t.co/5iok6dD…",Media,Affected individuals,Related and informative,rt bbcbreaking 7 2 magnitude earthquake hits central philippines killing four tsunami expected say officials http co 5iok6dd,2,5
389932761772879872,"RT @bbcnews_ticker: Earthquake measuring 7.2 magnitude hits central Philippines, killing four people - officials http://t.co/4wmjUmSW4u",Media,Affected individuals,Related and informative,rt bbcnews_ticker earthquake measuring 7 2 magnitude hits central philippines killing four people officials http co 4wmjumsw4u,2,5
389932828890107904,7.2 magnitude keep safe everyone #PrayForBohol and to the nearest island who also affected of earthquake #PrayForPhilippines,Outsiders,Sympathy and support,Related and informative,7 2 magnitude keep safe everyone prayforbohol nearest island also affected earthquake prayforphilippines,2,1
389933231531102208,"RT @duvall_jd: 7.2 quake hits central Philippines, killing 4 - USA TODAY: Vancouver Sun7.2 quake hits central Ph... http://t.co/EGYxj0FEaC …",Media,Affected individuals,Related and informative,rt duvall_jd 7 2 quake hits central philippines killing 4 usa today vancouver sun7 2 quake hits central ph http co egyxj0feac,2,5
389933239902543874,@Reuters: Four killed in building collapse after Philippines quake: disaster agency http://t.co/tCt1uHnbS0,Media,Affected individuals,Related and informative,reuters four killed building collapse philippines quake disaster agency http co tct1uhnbs0,2,5
389933332177649664,Latest on the deadly #earthquake that hit the #Philippines just over an hour ago.... http://t.co/0zBCFdXD8J http://t.co/rhrO0kw3SI...,Outsiders,Other Useful Information,Related and informative,latest deadly earthquake hit philippines hour ago http co 0zbcfdxd8j http co rhro0kw3si,2,2
389933365731659776,Let's be united and pray for the #EarthquakeVictims in Bohol and other nearby provinces. #PrayforVisayas #earthquake,Outsiders,Sympathy and support,Related - but not informative,let united pray earthquakevictims bohol nearby provinces prayforvisayas earthquake,1,1
389933592228290560,RT @kenzhuxiaotian: “@itsbarbiexu: prayers to people of philippines affected by magnitude 7 earthquake. hope all is safe” -Be safe guys!,Outsiders,Sympathy and support,Related - but not informative,rt kenzhuxiaotian itsbarbiexu prayers people philippines affected magnitude 7 earthquake hope safe safe guys,1,1
389933822936367104,"Felt sorry for the victims of the magnitude 7.2 #earthquake in Bohol,Philippines :((",Outsiders,Sympathy and support,Related - but not informative,felt sorry victims magnitude 7 2 earthquake bohol philippines,1,1
389933898433835008,"For a Boholano OFW like me, walang ibang magawa sa ngayon kundi ang magdasal at umiyak. #prayforBohol",Outsiders,Sympathy and support,Related - but not informative,boholano ofw like walang ibang magawa sa ngayon kundi ang magdasal umiyak prayforbohol,1,1
389933999084171264,RT @yongchavezLA: RT @NBCNews: 7.2 quake strikes near one of Philippines' largest cities. Reuters &amp; local media report 4 killed http://t.co…,Media,Affected individuals,Related and informative,rt yongchavezla rt nbcnews 7 2 quake strikes near one philippines largest cities reuters amp local media report 4 killed http co,2,5
389934313669918720,RT @LANow: No California tsunami threat after 7.2 earthquake in Philippines http://t.co/5j8N1TsdLm,Media,Other Useful Information,Related and informative,rt lanow california tsunami threat 7 2 earthquake philippines http co 5j8n1tsdlm,2,2
389934468854603777,RT @GasiaKTVU: #breaking Radio reports say a 7.2-magnitude quake has killed at least 4 people in central Philippines @KTVU,Media,Affected individuals,Related and informative,rt gasiaktvu breaking radio reports say 7 2 magnitude quake killed least 4 people central philippines ktvu,2,5
389934649197096960,RT @ABC7: PHILIPPINES #EARTHQUAKE: Radio reports say 7.2-mag. quake has killed at least 4 people in central Philippines http://t.co/QTOTifx…,Media,Affected individuals,Related and informative,rt abc7 philippines earthquake radio reports say 7 2 mag quake killed least 4 people central philippines http co qtotifx,2,5
389934682747322368,"RT @BBCBreaking: 7.2 magnitude earthquake hits central Philippines, killing four, but no tsunami expected say officials http://t.co/5iok6dD…",Media,Affected individuals,Related and informative,rt bbcbreaking 7 2 magnitude earthquake hits central philippines killing four tsunami expected say officials http co 5iok6dd,2,5
389934775022387200,Just found out about what happened in #bohol.. saw pictures of churches ruined. :(( #keepsafe #earthquakes,Outsiders,Infrastructure and utilities,Related - but not informative,found happened bohol saw pictures churches ruined keepsafe earthquakes,1,6
389935026705416192,“@gabyramaaaa: Loboc Church in Bohol #prayforbohol http://t.co/G1ZOvh5Zgl”,Outsiders,Infrastructure and utilities,Related - but not informative,gabyramaaaa loboc church bohol prayforbohol http co g1zovh5zgl,1,6
389935244788256768,RT @ABC7: PHILIPPINES #EARTHQUAKE: Radio reports say 7.2-mag. quake has killed at least 4 people in central (more) http://t.co/MHGv5ifvHZ,Media,Affected individuals,Related and informative,rt abc7 philippines earthquake radio reports say 7 2 mag quake killed least 4 people central http co mhgv5ifvhz,2,5
389935857157033985,RT @AP: BREAKING: Radio reports say a 7.2-magnitude quake has killed at least 4 people in central Philippines,Media,Affected individuals,Related and informative,rt ap breaking radio reports say 7 2 magnitude quake killed least 4 people central philippines,2,5
389936528245268480,#PrayforBoholandCebu #PrayForBohol #PrayForCarmenBohol 🙏🙏,Outsiders,Sympathy and support,Related - but not informative,prayforboholandcebu prayforbohol prayforcarmenbohol,1,1
389937308406775808,Magnitude 7.2 is no more joke.. #PrayForBohol,Outsiders,Sympathy and support,Related and informative,magnitude 7 2 joke prayforbohol,2,1
389938008851365889,"#PrayforVisayas Kanta nalang ako, para hindi ma rattle :( :(",Outsiders,Not applicable,Related and informative,prayforvisayas kanta nalang ako para hindi rattle,2,4
389938067554852865,please pray for #Bohol,Outsiders,Sympathy and support,Related - but not informative,please pray bohol,1,1
389939166479257601,"RT @BBCBreaking: 7.2 magnitude earthquake hits central Philippines, killing four, but no tsunami expected say officials http://t.co/5iok6dD…",Media,Affected individuals,Related and informative,rt bbcbreaking 7 2 magnitude earthquake hits central philippines killing four tsunami expected say officials http co 5iok6dd,2,5
389939170652590080,RT @ABC7: PHILIPPINES #EARTHQUAKE: Radio reports say 7.2-mag. quake has killed at least 4 people in central Philippines http://t.co/QTOTifx…,Media,Affected individuals,Related and informative,rt abc7 philippines earthquake radio reports say 7 2 mag quake killed least 4 people central philippines http co qtotifx,2,5
389939254559662081,Sending my prayers to all those affected by 7.2 magnitude earthquake that just hit the Philippines.,Outsiders,Sympathy and support,Related - but not informative,sending prayers affected 7 2 magnitude earthquake hit philippines,1,1
389939543966613504,RT @alliharvard: i just heard about the earthquake in the philippines! i hope everyone is okay ♡,Outsiders,Sympathy and support,Related - but not informative,rt alliharvard heard earthquake philippines hope everyone okay,1,1
389940261180022784,RT @alliharvard: i just heard about the earthquake in the philippines! i hope everyone is okay ♡,Outsiders,Sympathy and support,Related - but not informative,rt alliharvard heard earthquake philippines hope everyone okay,1,1
389940768703406081,"Before anything else, #PrayforVisayas",Outsiders,Sympathy and support,Related - but not informative,anything else prayforvisayas,1,1
389940814844932096,"RT @Elcid_Lao: The Miraculous Famous Dauis Church of Panglao, Bohol destroyed!!! @ABSCBNNews Photo: Thara co #PrayForBohol http://t.co/DAl1…",Outsiders,Infrastructure and utilities,Related and informative,rt elcid_lao miraculous famous dauis church panglao bohol destroyed abscbnnews photo thara co prayforbohol http co dal1,2,6
389941125185687552,RT @enzodeocales: 411 Year old Loboc Church in Bohol is badly damaged by a 7.2 earthquake. Very heartbreaking ;'(( #PrayForBohol http://t.c…,Eyewitness,Infrastructure and utilities,Related and informative,rt enzodeocales 411 year old loboc church bohol badly damaged 7 2 earthquake heartbreaking prayforbohol http c,2,6
389941297169321985,At least 4 people killed after 7.2 #earthquake hits central #Philippines. #least (http://t.co/3UVVRfBCDs),Media,Affected individuals,Related and informative,least 4 people killed 7 2 earthquake hits central philippines least http co 3uvvrfbcds,2,5
389941297173508097,4 Killed in Philippines Earthquake http://t.co/eJgUk1ZhdQ,Media,Affected individuals,Related and informative,4 killed philippines earthquake http co ejguk1zhdq,2,5
389941557203185665,"A 7.2-magnitude earthquake struck in southeastern Philippines, says USGS. via @cnnbrk",Media,Other Useful Information,Related and informative,7 2 magnitude earthquake struck southeastern philippines says usgs via cnnbrk,2,2
389941670466166784,Mayor Rama announced no classes for both private and public schools until tomorrow. #cebu #earthquakePH | via @cebudailynews,Government,Caution and advice,Related and informative,mayor rama announced classes private public schools tomorrow cebu earthquakeph via cebudailynews,2,3
389941934720299008,RT @YsaGalan: this is what happened to Baclayon Church. One of the oldest church in Philippines. #earthquake #cebuearthquake http://t.co/8G…,Outsiders,Infrastructure and utilities,Related and informative,rt ysagalan happened baclayon church one oldest church philippines earthquake cebuearthquake http co 8g,2,6
389942765183696897,RT @BILLYversCebu: Earthquake!!! First time I felt this.  #PrayforVisayas,Eyewitness,Sympathy and support,Related - but not informative,rt billyverscebu earthquake first time felt prayforvisayas,1,1
389942966506500096,Magnitude 7.1 earthquake hits the Philippines! CNN,Media,Caution and advice,Related and informative,magnitude 7 1 earthquake hits philippines cnn,2,3
389943318836047872,RT @QueenPetraK: 1 Retweet = 1 Prayer  #PrayforVisayas,Outsiders,Sympathy and support,Related - but not informative,rt queenpetrak 1 retweet 1 prayer prayforvisayas,1,1
