Tweet ID, Tweet Text, Information Source, Information Type, Informativeness,cleaned_text,informativeness_encoded,information_type_encoded,timestamp,datetime,from,to,distance,cost
389085352956530688,White privilege means never having your intelligence or integrity questioned. Not having to work hard enough for your position. #RedOctober,Not labeled,Not labeled,Not related,white privilege means never intelligence integrity questioned work hard enough position redoctober,0,0,2023-01-01 10:00:00,2023-01-01 10:00:00,313111.0,317853.0,1.031,
389160691040387072,What we did: Beat Greinke and Kershaw  What we need to do: Win two more  #Cardinals #RedOctober,Not labeled,Not labeled,Not related,beat greinke kershaw need win two cardinals redoctober,0,0,2023-01-01 11:00:00,2023-01-01 11:00:00,313114.0,313111.0,0.218,
389160976282427392,THAT'S A WINNER! @Cardinals #GoCards #RedOctober #NLCS @TrevRosenthal is the man!,Not labeled,Not labeled,Not related,winner cardinals gocards redoctober nlcs trevrosenthal man,0,0,2023-01-01 12:00:00,2023-01-01 12:00:00,317852.0,312346.0,3.208,
389161399899140096,Life is good with the Samford bulldogs pulling off a big win and the Cardinals leading 2-0 in the NLCS!!! #RedOctober ❤️⚾️#BowWow 🏈💙,Not labeled,Not labeled,Not related,life good samford bulldogs pulling big win cardinals leading 2 0 nlcs redoctober bowwow,0,0,2023-01-01 13:00:00,2023-01-01 13:00:00,316174.0,317852.0,0.557,
389174297400324096,@AndrewCatsaras just read big fire for Sydney? hope not really serious?,Outsiders,Other Useful Information,Related - but not informative,andrewcatsaras read big fire sydney hope really serious,2,2,2023-01-01 14:00:00,2023-01-01 14:00:00,317853.0,313132.0,0.751,
389189413667758080,"Another extreme fire danger day for NSW, with heat and thunderstorms creating extreme bushfire danger: http://t.co/8LvhtwugK4 #ANN",Government,Other Useful Information,Related and informative,another extreme fire danger day nsw heat thunderstorms creating extreme bushfire danger http co 8lvhtwugk4 ann,1,2,2023-01-01 15:00:00,2023-01-01 15:00:00,316085.0,316174.0,1.369,
389229293101785089,RT @NSWRFS: #NSWRFS crews are responding to a fire reported in the Salt Ash area (Port Stephens). #nswfires,Government,Other Useful Information,Related and informative,rt nswrfs nswrfs crews responding fire reported salt ash area port stephens nswfires,1,2,2023-01-01 16:00:00,2023-01-01 16:00:00,313132.0,316084.0,1.171,
389238436667740160,"RT @ABCNews24: #BREAKING: Emergency warning for bushfire at Browns Rd, Port Stephens NSW. Fire info at http://t.co/qNHSUbeR2I or @NSWRFS",Media,Caution and advice,Related and informative,rt abcnews24 breaking emergency warning bushfire browns rd port stephens nsw fire info http co qnhsuber2i nswrfs,1,1,2023-01-01 17:00:00,2023-01-01 17:00:00,315982.0,316085.0,1.095,
389244749125017600,Enough said @Know: Racism &amp; homophobia is linked to having a lower IQ. #RedOctober,Not labeled,Not labeled,Not related,enough said know racism amp homophobia linked lower iq redoctober,0,0,2023-01-01 18:00:00,2023-01-01 18:00:00,316084.0,315993.0,1.108,
389248066819084288,"RT @NSWRFS: Browns Rd, Salt Ash - fire has jumped the Tilligerry Creek and #NSWRFS aircraft and crews are working to contain spot fires. #n…",Government,Other Useful Information,Related and informative,rt nswrfs browns rd salt ash fire jumped tilligerry creek nswrfs aircraft crews working contain spot fires n,1,2,2023-01-01 19:00:00,2023-01-01 19:00:00,315993.0,316009.0,0.255,
389252483412791296,Forest / Wild Fire - Australia - Australia http://t.co/uxyenGCmO9,Media,Other Useful Information,Related and informative,forest wild fire australia australia http co uxyengcmo9,1,2,2023-01-01 20:00:00,2023-01-01 20:00:00,316001.0,315982.0,0.17,
389256438650257408,RT @ComicalTshepo: Can the #RedOctober marchers also cc the etolls on their placards and chants. Can't waste a good crowd.,Not labeled,Not labeled,Not related,rt comicaltshepo redoctober marchers also cc etolls placards chants waste good crowd,0,0,2023-01-01 21:00:00,2023-01-01 21:00:00,316009.0,316018.0,0.782,
389258464461348864,RT @MarkDiStef: Smoke billowing from the car-park at Sydney Olympic Park... where 20 cars are on fire via @Quarriephoto http://t.co/p1NqLSn…,Eyewitness,Infrastructure and utilities,Related - but not informative,rt markdistef smoke billowing car park sydney olympic park 20 cars fire via quarriephoto http co p1nqlsn,2,3,2023-01-01 22:00:00,2023-01-01 22:00:00,316009.0,316019.0,0.782,
389262222561525761,NSW ** Watch and Act - Webbs Creek (Hawkesbury) ** 13/10/13 15:57   A bush fire is currently burning between... http://t.co/FCEhEydcuz,Government,Infrastructure and utilities,Related and informative,nsw watch act webbs creek hawkesbury 13 10 13 15 57 bush fire currently burning http co fceheydcuz,1,3,2023-01-01 23:00:00,2023-01-01 23:00:00,316032.0,316001.0,1.493,
389263355057152000,RT @7NewsBrisbane: PHOTO: Dozens of cars are on fire at Sydney Olympic Park Aquatic Centre http://t.co/Lx2ZkZgzO1,Media,Other Useful Information,Related and informative,rt 7newsbrisbane photo dozens cars fire sydney olympic park aquatic centre http co lx2zkzgzo1,1,2,2023-01-02 00:00:00,2023-01-02 00:00:00,316018.0,316045.0,0.795,
389270841864626176,Forest / Wild Fire - Australia - Australia: EDIS Number: WF-20131013-41255-AUSDate / time:... http://t.co/7JcTE6yB2q #anonymous #anonops,NGOs,Caution and advice,Related and informative,forest wild fire australia australia edis number wf 20131013 41255 ausdate time http co 7jcte6yb2q anonymous anonops,1,1,2023-01-02 01:00:00,2023-01-02 01:00:00,316019.0,316045.0,0.795,
389275682099847168,Helicopter collecting water for multiple cars on fire at Sydney Olympic ...: http://t.co/0bnRm2cZ89 via @youtube @ChrisBath7,Media,Infrastructure and utilities,Related and informative,helicopter collecting water multiple cars fire sydney olympic http co 0bnrm2cz89 via youtube chrisbath7,1,3,2023-01-02 02:00:00,2023-01-02 02:00:00,313487.0,316032.0,1.195,
389276814549331968,RT @smh: More than 40 cars have been destroyed in a large fire in #Sydney's Olympic Park. http://t.co/UBpJIsU1sR,Media,Infrastructure and utilities,Related and informative,rt smh 40 cars destroyed large fire sydney olympic park http co ubpjisu1sr,1,3,2023-01-02 03:00:00,2023-01-02 03:00:00,317064.0,316032.0,1.195,
389281960981327872,"RT @NSWRFS: #NSWRFS &amp; #FRNSW crews on scene working to contain a fire at Parbury Park (Lake Macquarie), near the Old Pacific Highway, Swans…",NGOs,Other Useful Information,Related and informative,rt nswrfs nswrfs amp frnsw crews scene working contain fire parbury park lake macquarie near old pacific highway swans,1,2,2023-01-02 04:00:00,2023-01-02 04:00:00,316045.0,316063.0,1.275,
389290542527680512,"RT @interesting_f: A fire in Australia has been burning for more than 5,000 years! #interesting #didyouknow",Not labeled,Not labeled,Not related,rt interesting_f fire australia burning 5 000 years interesting didyouknow,0,0,2023-01-02 05:00:00,2023-01-02 05:00:00,316045.0,316064.0,1.275,
389316773683527680,@702sydney: Fire crews are checking car fuel tanks after a grassfire spread to the carpark of Sydney's Olympic Aquatic Centre #TooClose,Media,Infrastructure and utilities,Related and informative,702sydney fire crews checking car fuel tanks grassfire spread carpark sydney olympic aquatic centre tooclose,1,3,2023-01-02 06:00:00,2023-01-02 06:00:00,314165.0,313487.0,1.749,
389321798472323073,"There is a growing fire near Norwest Hospital, NSW.  Fire brigade is in attendance.",Eyewitness,Caution and advice,Related and informative,growing fire near norwest hospital nsw fire brigade attendance,1,1,2023-01-02 07:00:00,2023-01-02 07:00:00,314165.0,317064.0,1.749,
389358444098363392,RT @ThabsMotswalz: Pam says EFF is the black version of #RedOctober hahaha,Not labeled,Not labeled,Not related,rt thabsmotswalz pam says eff black version redoctober hahaha,0,0,2023-01-02 08:00:00,2023-01-02 08:00:00,315880.0,313487.0,1.749,
389368774690099200,RT @Hannatwiets: Sorry @etvSA !! You slammed our PEACEFUL #RedOctober march but gave #EFF your green light and exposure for being a blatant…,Not labeled,Not labeled,Not related,rt hannatwiets sorry etvsa slammed peaceful redoctober march gave eff green light exposure blatant,0,0,2023-01-02 09:00:00,2023-01-02 09:00:00,315880.0,317064.0,1.749,
389369445778731008,“@DeepFriedMan: That awkward moment when the EFF and the #RedOctober protestors realise they have matching wardrobes.” Hahaha,Not labeled,Not labeled,Not related,deepfriedman awkward moment eff redoctober protestors realise matching wardrobes hahaha,0,0,2023-01-02 10:00:00,2023-01-02 10:00:00,316063.0,316387.0,2.373,
389375728828944384,Relief crew has arrived and we're now heading back to station in a coach. Long day. Good luck to night crew. #nswrfs,Eyewitness,Donations and volunteering,Related and informative,relief crew arrived heading back station coach long day good luck night crew nswrfs,1,4,2023-01-02 11:00:00,2023-01-02 11:00:00,316063.0,316388.0,2.373,
389393659478544384,Fire Service Industry News: Elkhart Brass Partners with Fire Rescue Safety Australia: Elkhart ... http://t.co/y4m48RKxLp #fireprotection,Media,Donations and volunteering,Related and informative,fire service industry news elkhart brass partners fire rescue safety australia elkhart http co y4m48rkxlp fireprotection,1,4,2023-01-02 12:00:00,2023-01-02 12:00:00,316064.0,316387.0,2.373,
389397149147869184,EFF launches today #redOctober http://t.co/l1IjQcH3VT cc @LiShH_2908 &amp; @slindelo ...,Not labeled,Not labeled,Not related,eff launches today redoctober http co l1ijqch3vt cc lishh_2908 amp slindelo,0,0,2023-01-02 13:00:00,2023-01-02 13:00:00,316064.0,316388.0,2.373,
389427897574096896,"Lol, red october ne? RT @Sox_M: Looks like anotha Black Idol year #RedOctober",Not labeled,Not labeled,Not related,lol red october ne rt sox_m looks like anotha black idol year redoctober,0,0,2023-01-02 14:00:00,2023-01-02 14:00:00,314491.0,314165.0,2.439,
389449296921120770,"3,035th White Farmer Shot Dead in South Africa in Front of Wife http://t.co/dqDX8G1CA3 via @WhiteResister #SA #SaveTheBoer #RedOctober",Not labeled,Not labeled,Not related,3 035th white farmer shot dead south africa front wife http co dqdx8g1ca3 via whiteresister sa savetheboer redoctober,0,0,2023-01-02 15:00:00,2023-01-02 15:00:00,314491.0,315880.0,2.439,
389460378263900160,The most homesick I get is during #redoctober ❤️⚾️,Not labeled,Not labeled,Not related,homesick get redoctober,0,0,2023-01-02 16:00:00,2023-01-02 16:00:00,315882.0,314165.0,2.439,
389480976495030272,Here's a photo taken yesterday by @FireRescueNSW after the fire in Sydney's Olympic Aquatic Centre carpark http://t.co/idQe3vjT3w,NGOs,Other Useful Information,Related and informative,photo taken yesterday firerescuensw fire sydney olympic aquatic centre carpark http co idqe3vjt3w,1,2,2023-01-02 17:00:00,2023-01-02 17:00:00,315882.0,315880.0,2.439,
389497065836777472,Ciggie butt may have started Sydney fire:      A cigarette butt is suspected of causing a grass fire at Sydney... http://t.co/Y3Mpc9wUKk,Outsiders,Other Useful Information,Related and informative,ciggie butt may started sydney fire cigarette butt suspected causing grass fire sydney http co y3mpc9wukk,1,2,2023-01-02 18:00:00,2023-01-02 18:00:00,316387.0,316328.0,1.687,
389510974178205696,RT @_sWALK: #XXLU WAS JUST A TASTE ....  #CARDINALSTOCK  N #REDOCTOBER  WILL BE X3,Not labeled,Not labeled,Not related,rt _swalk xxlu taste cardinalstock n redoctober x3,0,0,2023-01-02 19:00:00,2023-01-02 19:00:00,316387.0,317168.0,1.687,
389510978376716288,RT @LookAtLolly: My birthday wednesday #Cardinalstock Thursday #DiamondsInYoFaceX Friday #RedOctober Saturday #Lamarhomecoming2013,Not labeled,Not labeled,Not related,rt lookatlolly birthday wednesday cardinalstock thursday diamondsinyofacex friday redoctober saturday lamarhomecoming2013,0,0,2023-01-02 20:00:00,2023-01-02 20:00:00,316388.0,316328.0,1.687,
389525687788240896,"#RedOctober,, &amp;&amp; My BDay,, Was Sup Doee,,",Not labeled,Not labeled,Not related,redoctober amp amp bday sup doee,0,0,2023-01-02 21:00:00,2023-01-02 21:00:00,316388.0,317168.0,1.687,
389535242413166592,"TIL Burning Mountain in Australia is the site of a coal fire which has been burning for 6,000 years. http://t.co/pVVQB9sWfN",Not labeled,Not labeled,Not related,til burning mountain australia site coal fire burning 6 000 years http co pvvqb9swfn,0,0,2023-01-02 22:00:00,2023-01-02 22:00:00,314485.0,314491.0,0.221,
389572273926963200,Fire Protection Engineer Sydney http://t.co/S1TjLFtMhT  #CareersJobs,Business,Not applicable,Related and informative,fire protection engineer sydney http co s1tjlftmht careersjobs,1,5,2023-01-02 23:00:00,2023-01-02 23:00:00,314485.0,315882.0,0.221,
389589894185484288,"NSW premier @barryofarrell is at #SaltAsh inspecting fire damage w @NSWRFS. Press conference to come, hear more w @carolduncan",Media,Other Useful Information,Related and informative,nsw premier barryofarrell saltash inspecting fire damage w nswrfs press conference come hear w carolduncan,1,2,2023-01-03 00:00:00,2023-01-03 00:00:00,315883.0,314491.0,0.221,
389604582638120960,Blaze hits Australia Olympic park: A fire in Australia's Olympic park destroyed or damaged around 80 cars and ... http://t.co/jXrJIQFW7E,Outsiders,Infrastructure and utilities,Related and informative,blaze hits australia olympic park fire australia olympic park destroyed damaged around 80 cars http co jxrjiqfw7e,1,3,2023-01-03 01:00:00,2023-01-03 01:00:00,315883.0,315882.0,0.221,
389633112315293696,RT @Trevornoah: And so it ends. #RedOctober march is abandoned after mother nature turns skies of Johannesburg black.  #ThatsAllFolks,Not labeled,Not labeled,Not related,rt trevornoah ends redoctober march abandoned mother nature turns skies johannesburg black thatsallfolks,0,0,2023-01-03 02:00:00,2023-01-03 02:00:00,316328.0,316314.0,0.294,
389658517197447168,"RT @SAfmRadio: #MorningTalk Rowena Baird chats #RedOctober with Sunette Bridges, Red October organiser.",Not labeled,Not labeled,Not related,rt safmradio morningtalk rowena baird chats redoctober sunette bridges red october organiser,0,0,2023-01-03 03:00:00,2023-01-03 03:00:00,316328.0,317171.0,0.294,
389695452230483970,RT @SkyNewsAust: via @NinaBStevens: NSW Fire Cmsr says a discarded cigarette most likely cause of yday's Olympic Park car park fire - polic…,Media,Infrastructure and utilities,Related and informative,rt skynewsaust via ninabstevens nsw fire cmsr says discarded cigarette likely cause yday olympic park car park fire polic,1,3,2023-01-03 04:00:00,2023-01-03 04:00:00,317168.0,316314.0,0.294,
389711172486053888,RT @mailandguardian: Is #RedOctober an attempt to steal black people’s pain and to de-historicise racism?http://t.co/81t2YbQvix,Not labeled,Not labeled,Not related,rt mailandguardian redoctober attempt steal black people pain de historicise racism http co 81t2ybqvix,0,0,2023-01-03 05:00:00,2023-01-03 05:00:00,317168.0,317171.0,0.294,
389733167420420096,"RT @XxN3RDxX: #RedOctober was the beginning, now it's moved out of the basement, it's called Project Mayhem.",Not labeled,Not labeled,Not related,rt xxn3rdxx redoctober beginning moved basement called project mayhem,0,0,2023-01-03 06:00:00,2023-01-03 06:00:00,314433.0,314485.0,2.939,
389736858391162881,"RT @XxN3RDxX: #RedOctober was the beginning, now it's moved out of the basement, it's called Project Mayhem.",Not labeled,Not labeled,Not related,rt xxn3rdxx redoctober beginning moved basement called project mayhem,0,0,2023-01-03 07:00:00,2023-01-03 07:00:00,314433.0,315883.0,2.939,
389750447960907776,"@Trevornoah u still think #RedOctober was an over-reaction? Easy to make fun of a minority, easy to kill them too http://t.co/9P0xhiNrZp",Not labeled,Not labeled,Not related,trevornoah u still think redoctober reaction easy make fun minority easy kill http co 9p0xhinrzp,0,0,2023-01-03 08:00:00,2023-01-03 08:00:00,315886.0,314485.0,2.939,
389768001115136000,"Stop crime against white people! We don't care about crime against Black, Asian, Indian, Coloured people! - #RedOctober",Not labeled,Not labeled,Not related,stop crime white people care crime black asian indian coloured people redoctober,0,0,2023-01-03 09:00:00,2023-01-03 09:00:00,315886.0,315883.0,2.939,
389803627541704705,RT @King_Jones5: PSA: LAMAR UNIVERSITY!!!  YOUR 2 MAJOR HOMECOMING EVENTS  #CARDINALSTOCK &amp; #REDOCTOBER http://t.co/G5lfcbduJ8,Not labeled,Not labeled,Not related,rt king_jones5 psa lamar university 2 major homecoming events cardinalstock amp redoctober http co g5lfcbduj8,0,0,2023-01-03 10:00:00,2023-01-03 10:00:00,316314.0,314460.0,2.861,
389819750425300993,Lol #Redoctober :'D RT@19Mfundo_SwenGk: These white dudes gunnin for black girls...must be nice,Not labeled,Not labeled,Not related,lol redoctober rt 19mfundo_swengk white dudes gunnin black girls must nice,0,0,2023-01-03 11:00:00,2023-01-03 11:00:00,316314.0,315866.0,2.861,
389830781474197505,RT @Get_On_Jay: Y'all see the #RedOctober 🌊 all down y'all TL ! Don't miss out this Saturday at Club Bed,Not labeled,Not labeled,Not related,rt get_on_jay see redoctober tl miss saturday club bed,0,0,2023-01-03 12:00:00,2023-01-03 12:00:00,317171.0,314460.0,2.861,
389839467877777409,Counting down till the cardinals game! #Anxious #CardinalNation #RedOctober,Not labeled,Not labeled,Not related,counting till cardinals game anxious cardinalnation redoctober,0,0,2023-01-03 13:00:00,2023-01-03 13:00:00,317171.0,315866.0,2.861,
389858577126797316,RT @lookAtCRAIG: Ima miss #CardinalStock gotta work but ... #DiamondsInYOFace &amp; #RedOctober &amp; #NothingWasTheSame innat hoe !!!!! 👏😎,Not labeled,Not labeled,Not related,rt lookatcraig ima miss cardinalstock got ta work diamondsinyoface amp redoctober amp nothingwasthesame innat hoe,0,0,2023-01-03 14:00:00,2023-01-03 14:00:00,314460.0,314446.0,0.259,
389901040222752769,Let's goooo! @Cardinals #redoctober,Not labeled,Not labeled,Not related,let goooo cardinals redoctober,0,0,2023-01-03 15:00:00,2023-01-03 15:00:00,314460.0,315867.0,0.259,
389946967855362049,"RT @NSWRFS: Fast moving grass fire near Maitland Point Bridge, NW of Uralla. Firefighters on scene. More to come. #NSWRFS #nswfires",NGOs,Other Useful Information,Related and informative,rt nswrfs fast moving grass fire near maitland point bridge nw uralla firefighters scene come nswrfs nswfires,1,2,2023-01-03 16:00:00,2023-01-03 16:00:00,315866.0,314446.0,0.259,
389992698351845376,http://t.co/rBxjobnqxO #RedOctober,Not labeled,Not labeled,Not related,http co rbxjobnqxo redoctober,0,0,2023-01-03 17:00:00,2023-01-03 17:00:00,315866.0,315867.0,0.259,
390105437078450176,RT @WillMoney513: #RedOctober w/ @JGWildboyz @BiZDaTroof @DLMrGrownMan @DNiceWildboyTvP in #ATL w/ @xsquaddjCeo @WillMoney513 @djheavyd htt…,Not labeled,Not labeled,Not related,rt willmoney513 redoctober w jgwildboyz bizdatroof dlmrgrownman dnicewildboytvp atl w xsquaddjceo willmoney513 djheavyd htt,0,0,2023-01-03 18:00:00,2023-01-03 18:00:00,314419.0,314433.0,0.249,
390107479687692288,RT @Naamannn: “@6shotRugaRell_: A la Chels ! Is yu twerking for #RedOctober @call_me_CHELSS” #JustWaitOnIt,Not labeled,Not labeled,Not related,rt naamannn 6shotrugarell_ la chels yu twerking redoctober call_me_chelss justwaitonit,0,0,2023-01-03 19:00:00,2023-01-03 19:00:00,314419.0,315886.0,0.249,
390112592557260800,RT @Anton_Taylor: They've taken my 'White Genocide' video off the #RedOctober FB group. Please feel free to re-post :) http://t.co/5nIFLJSz…,Not labeled,Not labeled,Not related,rt anton_taylor taken white genocide video redoctober fb group please feel free post http co 5nifljsz,0,0,2023-01-03 20:00:00,2023-01-03 20:00:00,315887.0,314433.0,0.249,
390112714187493377,For the rest of the month in gonna be on Kanye's hype and buy Kith Mercer pants #RedOctober,Not labeled,Not labeled,Not related,rest month gon na kanye hype buy kith mercer pants redoctober,0,0,2023-01-03 21:00:00,2023-01-03 21:00:00,315887.0,315886.0,0.249,
390118527501627392,RT @AJEnglish: On @AJStream 1930GMT: White plight in South Africa? #RedOctober claims of white oppression reignite racism debate | http://t…,Not labeled,Not labeled,Not related,rt ajenglish ajstream 1930gmt white plight south africa redoctober claims white oppression reignite racism debate http,0,0,2023-01-03 22:00:00,2023-01-03 22:00:00,313438.0,314419.0,3.248,
390118921769979904,This is the week #CARDINALSTOCK 10/17 at the Warehouse and #RedOctober 10/19 at the Pavilion #TurnUp 2x,Not labeled,Not labeled,Not related,week cardinalstock 10 17 warehouse redoctober 10 19 pavilion turnup 2x,0,0,2023-01-03 23:00:00,2023-01-03 23:00:00,313438.0,315887.0,3.248,
390130070221619200,RT @Yours_Only: #RedOctober! 👻 This Saturday @B_E_Downtown !!! http://t.co/76oyaHKRx4,Not labeled,Not labeled,Not related,rt yours_only redoctober saturday b_e_downtown http co 76oyahkrx4,0,0,2023-01-04 00:00:00,2023-01-04 00:00:00,315891.0,314419.0,3.248,
390131290760298496,Friendly reminder early this morning #RedOctober http://t.co/xQ9lLKl78c,Not labeled,Not labeled,Not related,friendly reminder early morning redoctober http co xq9llkl78c,0,0,2023-01-04 01:00:00,2023-01-04 01:00:00,315891.0,315887.0,3.248,
390155449950953472,Man it's so easy to get dressed for work :-) #postcards #RedOctober #casualeveryday,Not labeled,Not labeled,Not related,man easy get dressed work postcards redoctober casualeveryday,0,0,2023-01-04 02:00:00,2023-01-04 02:00:00,313450.0,313438.0,0.313,
390171778376400898,RT @Vixi_Darling: Laffy!! #RedOctober,Not labeled,Not labeled,Not related,rt vixi_darling laffy redoctober,0,0,2023-01-04 03:00:00,2023-01-04 03:00:00,313450.0,315891.0,0.313,
390180213134749696,RT @Yours_Only: #RedOctober! 👻 This Saturday @B_E_Downtown !!! http://t.co/76oyaHKRx4,Not labeled,Not labeled,Not related,rt yours_only redoctober saturday b_e_downtown http co 76oyahkrx4,0,0,2023-01-04 04:00:00,2023-01-04 04:00:00,315892.0,313438.0,0.313,
390221417977237505,RT @okayafrica: Right Over Their Red Balloons: Thoughts on #RedOctober in SA. http://t.co/EbzTdMTS44,Not labeled,Not labeled,Not related,rt okayafrica right red balloons thoughts redoctober sa http co ebztdmts44,0,0,2023-01-04 05:00:00,2023-01-04 05:00:00,315892.0,315891.0,0.313,
390247875625512960,RT @BleekP: Get your sections now (very limited)!!!  10/19 #LUHC2K13 #RedOctober http://t.co/B58oDDrYr6,Not labeled,Not labeled,Not related,rt bleekp get sections limited 10 19 luhc2k13 redoctober http co b58oddryr6,0,0,2023-01-04 06:00:00,2023-01-04 06:00:00,314446.0,318665.0,5.476,
390284215058591744,@Jordon_Grizz you know what I like most about you? You look good in red too. #cardinals #worldseriesbound #redoctober,Not labeled,Not labeled,Not related,jordon_grizz know like look good red cardinals worldseriesbound redoctober,0,0,2023-01-04 07:00:00,2023-01-04 07:00:00,314446.0,318666.0,5.476,
390306734293516288,RT @LiveTrafficSyd: SYDNEY: All s/b lanes now open on #CastlereaghSt at Park St after building fire. #BathurstSt &amp; #PittSt remain closed. h…,Not labeled,Not labeled,Not related,rt livetrafficsyd sydney b lanes open castlereaghst park st building fire bathurstst amp pittst remain closed h,0,0,2023-01-04 08:00:00,2023-01-04 08:00:00,315867.0,318665.0,5.476,
390317983408480256,"RT @MeetAnimals: A dog has risked its life to save a litter of newborn kittens from a house fire in Melbourne, Australia. http://t.co/kSJkp…",NGOs,Other Useful Information,Related and informative,rt meetanimals dog risked life save litter newborn kittens house fire melbourne australia http co ksjkp,1,2,2023-01-04 09:00:00,2023-01-04 09:00:00,315867.0,318666.0,5.476,
390318402843062272,#CardsNation if you're getting tired of seeing me tweet this. An unfollow is a click away. #RedOctober,Not labeled,Not labeled,Not related,cardsnation getting tired seeing tweet unfollow click away redoctober,0,0,2023-01-04 10:00:00,2023-01-04 10:00:00,313493.0,313450.0,2.467,
390319401087422464,Feels great to be a Cardinals Fan!!! #CardinalNation #RedOctober #Winning @Cardinals,Not labeled,Not labeled,Not related,feels great cardinals fan cardinalnation redoctober winning cardinals,0,0,2023-01-04 11:00:00,2023-01-04 11:00:00,313493.0,315892.0,2.467,
390327999419019264,RT @EricaHayWood: And that's a win! 3-1 in the NLCS . Go cards! @Cardinals #stlcards  #RedOctober #CardinalNation,Not labeled,Not labeled,Not related,rt ericahaywood win 3 1 nlcs go cards cardinals stlcards redoctober cardinalnation,0,0,2023-01-04 12:00:00,2023-01-04 12:00:00,318665.0,316414.0,0.571,
390332634137518080,"RT @NSWRFS: Total Fire Bans will be in place in a number of areas tomorrow including Greater Sydney, the Greater Hunter, and the Illawarra/…",Government,Other Useful Information,Related and informative,rt nswrfs total fire bans place number areas tomorrow including greater sydney greater hunter illawarra,1,2,2023-01-04 13:00:00,2023-01-04 13:00:00,318666.0,316414.0,0.571,
390334748067135488,The Sydney Morning &gt; Fierce CBD blaze causing traffic chaos - Fire in a city high-rise building that has closed Ba... http://t.co/XsuLKryx73,Media,Infrastructure and utilities,Related and informative,sydney morning gt fierce cbd blaze causing traffic chaos fire city high rise building closed ba http co xsulkryx73,1,3,2023-01-04 14:00:00,2023-01-04 14:00:00,313512.0,313493.0,0.205,
