Tweet ID, Tweet Text, Information Source, Information Type, Informativeness,cleaned_text,informativeness_encoded,information_type_encoded,timestamp
266140274156240896,Posibles fechas de #MägodeOz: 8 de Febrero en #Guatemala. 14 de Marzo en #Chile (mismo día que Turisas...). 23 de Marzo en #Argentina.,Not labeled,Not labeled,Not related,posibles fechas de mägodeoz 8 de febrero en guatemala 14 de marzo en chile mismo día que turisas 23 de marzo en argentina,0,0,2023-01-01 10:00:00
266217826849783808,buenos dias con ese #temblorgt,Outsiders,Not applicable,Related - but not informative,buenos dias con ese temblorgt,2,2,2023-01-01 11:00:00
266219231916478464,RT @tcsnoticias: Sismo fue sensible en la capital de Guatemala,Media,Infrastructure and utilities,Related and informative,rt tcsnoticias sismo fue sensible en la capital de guatemala,1,3,2023-01-01 12:00:00
266219357745582080,"Fuerte sismo sacude Guatemala, México y buena parte de Centroamèrica.",Outsiders,Other Useful Information,Related and informative,fuerte sismo sacude guatemala méxico buena parte de centroamèrica,1,4,2023-01-01 13:00:00
266219601002647552,Nada mejor que empezar el dia con un #temblor #sismo ...,Not labeled,Not labeled,Not related,nada mejor que empezar el dia con un temblor sismo,0,0,2023-01-01 14:00:00
266219655549575169,"Ooh @NewEarthquake: 7.5 earthquake, 49km SW of Champerico, Guatemala. Nov 7 10:35 at epicenter (6m ago, depth 33km). http://t.co/fosO1UT6",NGOs,Other Useful Information,Related and informative,ooh newearthquake 7 5 earthquake 49km sw champerico guatemala nov 7 10 35 epicenter 6m ago depth 33km http co foso1ut6,1,4,2023-01-01 15:00:00
266219773006843906,"RT @NewEarthquake: 7.5 earthquake, 49km SW of Champerico, Guatemala. Nov 7 10:35 at epicenter (6m ago, depth 33km). http://t.co/brZ8J9F9",Media,Other Useful Information,Related and informative,rt newearthquake 7 5 earthquake 49km sw champerico guatemala nov 7 10 35 epicenter 6m ago depth 33km http co brz8j9f9,1,4,2023-01-01 16:00:00
266219814945714177,Preliminar 6.35  del #sismo que se sintio hace unos momentos en el DF m,Not applicable,Other Useful Information,Related and informative,preliminar 6 35 del sismo que se sintio hace unos momentos en el df,1,4,2023-01-01 17:00:00
266219869471649793,"RT @prensa_libre: RT @NewEarthquake: 7.5 earthquake, 49km SW of Champerico, Guatemala. Nov 7 10:35 at epicenter (6m ago, depth 33km). ht ...",Media,Other Useful Information,Related and informative,rt prensa_libre rt newearthquake 7 5 earthquake 49km sw champerico guatemala nov 7 10 35 epicenter 6m ago depth 33km ht,1,4,2023-01-01 18:00:00
266220087562878977,RT @axl90: La Tierra está surfeando #TemblorGt,Not labeled,Not labeled,Not related,rt axl90 la tierra está surfeando temblorgt,0,0,2023-01-01 19:00:00
266220104319127553,RT @amigosderafa: #sismo #Xalapa #Veracruz con precaución y tranquilidad por favor,Not applicable,Not applicable,Related - but not informative,rt amigosderafa sismo xalapa veracruz con precaución tranquilidad por favor,2,2,2023-01-01 20:00:00
266220150485835776,"@NewEarthquake: 7.5 earthquake, 49km SW of Champerico, Guatemala. Nov 7 10:35 at epicenter. http://t.co/YSzDJzN8 QUE GRUESO!",NGOs,Other Useful Information,Related and informative,newearthquake 7 5 earthquake 49km sw champerico guatemala nov 7 10 35 epicenter http co yszdjzn8 que grueso,1,4,2023-01-01 21:00:00
266220251119767552,"@AugustoMejiaL: “@ReporteNi: #Temblor M 7.5, 49km SW of Champerico, Guatemala http://t.co/NROIHfx1” // Se sintio feo loco /:",Eyewitness,Infrastructure and utilities,Related and informative,augustomejial reporteni temblor 7 5 49km sw champerico guatemala http co nroihfx1 se sintio feo loco,1,3,2023-01-01 22:00:00
266220305670868992,"#sismo en paseo de la reforma se sintio fuerte! Bolsa Mex y torre 265, evacuando",Not labeled,Not labeled,Not related,sismo en paseo de la reforma se sintio fuerte bolsa mex torre 265 evacuando,0,0,2023-01-01 23:00:00
266220314038501376,"@NewEarthquake: 7.5 earthquake, 49km SW of Champerico, Guatemala. Nov 7 10:35 at epicenter (6m ago, depth 33km). O.o",Media,Other Useful Information,Related and informative,newearthquake 7 5 earthquake 49km sw champerico guatemala nov 7 10 35 epicenter 6m ago depth 33km,1,4,2023-01-02 00:00:00
266220330815737856,"RT @NewEarthquake: 7.5 earthquake, 49km SW of Champerico, Guatemala. Nov 7 10:35 at epicenter (6m ago, depth 33km). http://t.co/brZ8J9F9",Media,Other Useful Information,Related and informative,rt newearthquake 7 5 earthquake 49km sw champerico guatemala nov 7 10 35 epicenter 6m ago depth 33km http co brz8j9f9,1,4,2023-01-02 01:00:00
266220368585449472,RT @PacificNPS: 7.5 Earthquake just struck off Pacific Coast of Guatemala: http://t.co/b0iuoPAz,Media,Other Useful Information,Related and informative,rt pacificnps 7 5 earthquake struck pacific coast guatemala http co b0iuopaz,1,4,2023-01-02 02:00:00
266220393763860482,"RT @NewEarthquake: 7.5 earthquake, 49km SW of Champerico, Guatemala. Nov 7 10:35 at epicenter (6m ago, depth 33km). http://t.co/brZ8J9F9",Outsiders,Other Useful Information,Related and informative,rt newearthquake 7 5 earthquake 49km sw champerico guatemala nov 7 10 35 epicenter 6m ago depth 33km http co brz8j9f9,1,4,2023-01-02 03:00:00
266220431474827265,"RT @uhprensagrafica: Sismo de 7.5 grados Richter es registrado en Champerico, Guatemala a las 10:35 a.m. http://t.co/V6oIBnrE",Media,Other Useful Information,Related and informative,rt uhprensagrafica sismo de 7 5 grados richter es registrado en champerico guatemala las 10 35 http co v6oibnre,1,4,2023-01-02 04:00:00
266220456649035776,"RT @uhprensagrafica: Sismo de 7.5 grados Richter es registrado en Champerico, Guatemala a las 10:35 a.m. http://t.co/V6oIBnrE",Media,Other Useful Information,Related and informative,rt uhprensagrafica sismo de 7 5 grados richter es registrado en champerico guatemala las 10 35 http co v6oibnre,1,4,2023-01-02 05:00:00
266220465046044672,"RT @NewEarthquake: 7.5 earthquake, 49km SW of Champerico, Guatemala. Nov 7 10:35 at epicenter (6m ago, depth 33km). http://t.co/brZ8J9F9",Media,Other Useful Information,Related and informative,rt newearthquake 7 5 earthquake 49km sw champerico guatemala nov 7 10 35 epicenter 6m ago depth 33km http co brz8j9f9,1,4,2023-01-02 06:00:00
266220477641551872,"RT @CNNEE: URGENTE: #Sismo de magnitud 7,5 sacude #Guatemala http://t.co/yDRsOrLf",Media,Other Useful Information,Related and informative,rt cnnee urgente sismo de magnitud 7 5 sacude guatemala http co ydrsorlf,1,4,2023-01-02 07:00:00
266220507001667586,"RT @NewEarthquake: 7.5 earthquake, 49km SW of Champerico, Guatemala. Nov 7 10:35 at epicenter (6m ago, depth 33km). http://t.co/brZ8J9F9",Media,Other Useful Information,Related and informative,rt newearthquake 7 5 earthquake 49km sw champerico guatemala nov 7 10 35 epicenter 6m ago depth 33km http co brz8j9f9,1,4,2023-01-02 08:00:00
266220540526727168,"RT @ItsCarloss_: 7,5° #TemblorGt",Outsiders,Other Useful Information,Related - but not informative,rt itscarloss_ 7 5 temblorgt,2,4,2023-01-02 09:00:00
266220716712669184,RT @SkyAlertMx: Al parecer el sismo fue en la frontera con Guatemala. 7.5 es el nuevo preliminar. #SismoEnVivo,Media,Other Useful Information,Related and informative,rt skyalertmx al parecer el sismo fue en la frontera con guatemala 7 5 es el nuevo preliminar sismoenvivo,1,4,2023-01-02 10:00:00
266220720894390272,RT @noXforU: EIL +++ Sehr starkes #Erdbeben in #Guatemala  (Erste Magnitude - automatisch: 7.5 (49km SW of Champerico),Outsiders,Other Useful Information,Related and informative,rt noxforu eil sehr starkes erdbeben guatemala erste magnitude automatisch 7 5 49km sw champerico,1,4,2023-01-02 11:00:00
266220976759504896,"RT @CNNEE: URGENTE: #Sismo de magnitud 7,5 sacude #Guatemala http://t.co/yDRsOrLf",Media,Other Useful Information,Related and informative,rt cnnee urgente sismo de magnitud 7 5 sacude guatemala http co ydrsorlf,1,4,2023-01-02 12:00:00
266220997718462464,"RT @NewEarthquake: 7.5 earthquake, 49km SW of Champerico, Guatemala. Nov 7 10:35 at epicenter (6m ago, depth 33km). http://t.co/brZ8J9F9",NGOs,Caution and advice,Related and informative,rt newearthquake 7 5 earthquake 49km sw champerico guatemala nov 7 10 35 epicenter 6m ago depth 33km http co brz8j9f9,1,1,2023-01-02 13:00:00
266221073215938561,"RT @CNNMex: Un #temblor de 7.3 grados con epicentro en #Chiapas se siente el sur de #México, #Guatemala y El #Salvador  http://t.co/92nCUNEi",Media,Other Useful Information,Related and informative,rt cnnmex un temblor de 7 3 grados con epicentro en chiapas se siente el sur de méxico guatemala el salvador http co 92ncunei,1,4,2023-01-02 14:00:00
266221106778763265,"RT @SismologicoMEX: #SISMO RECUERDE: NO grite, NO corra, NO empuje, y diríjase a una zona segura. #OAXACA  #MEXICO #EDOMEX #DF #CHIAPAS",Government,Caution and advice,Related - but not informative,rt sismologicomex sismo recuerde grite corra empuje diríjase una zona segura oaxaca mexico edomex df chiapas,2,1,2023-01-02 15:00:00
266221152928661504,RT @ANCALERTS: Magnitude 7.3 earthquake hits off Guatemala's Pacific coast - USGS | via @Reuters,Media,Other Useful Information,Related and informative,rt ancalerts magnitude 7 3 earthquake hits guatemala pacific coast usgs via reuters,1,4,2023-01-02 16:00:00
266221266149711872,RT @CNNEE: El #sismo de #Guatemala también sacudió #ElSalvador y #México: http://t.co/yDRsOrLf,Media,Other Useful Information,Related and informative,rt cnnee el sismo de guatemala también sacudió elsalvador méxico http co ydrsorlf,1,4,2023-01-02 17:00:00
266221291311345664,RT @BBCBreaking: Magnitude 7.5 earthquake strikes off Guatemala's Pacific Coast. No Tsunami warning issued. Details soon http://t.co/E3b ...,Media,Other Useful Information,Related and informative,rt bbcbreaking magnitude 7 5 earthquake strikes guatemala pacific coast tsunami warning issued details soon http co e3b,1,4,2023-01-02 18:00:00
266221299712552960,Impactantes imágenes de la devastación luego del temblor #TemblorGT http://t.co/l59X7nde,Outsiders,Other Useful Information,Related and informative,impactantes imágenes de la devastación luego del temblor temblorgt http co l59x7nde,1,4,2023-01-02 19:00:00
266221299716722688,El #sismo de #Guatemala también sacudió #ElSalvador y #México: http://t.co/vZSVoCCY,Outsiders,Other Useful Information,Related and informative,el sismo de guatemala también sacudió elsalvador méxico http co vzsvoccy,1,4,2023-01-02 20:00:00
266221350056767488,"RT @inocarec: #Sismo en #México de 7.5 grados, no provoca alerta de #tsunami para costas de #Ecuador y #Galápagos.",Outsiders,Other Useful Information,Related and informative,rt inocarec sismo en méxico de 7 5 grados provoca alerta de tsunami para costas de ecuador galápagos,1,4,2023-01-02 21:00:00
266221417153048576,RT @CNNEE: El #sismo de #Guatemala también sacudió #ElSalvador y #México: http://t.co/yDRsOrLf,Media,Other Useful Information,Related and informative,rt cnnee el sismo de guatemala también sacudió elsalvador méxico http co ydrsorlf,1,4,2023-01-02 22:00:00
266221505254408192,RT @Luisaa_Madrid: ¿Quién sintió un aguadamiento con el #TemblorGT? Ü/,Eyewitness,Not applicable,Related - but not informative,rt luisaa_madrid quién sintió un aguadamiento con el temblorgt ü,2,2,2023-01-02 23:00:00
266221740106067968,"RT @INFORMADORCHILE: Sismo se percibe en mexico y Guatemala al momento no hay heridos 7,5 Ricther",Media,Caution and advice,Related and informative,rt informadorchile sismo se percibe en mexico guatemala al momento hay heridos 7 5 ricther,1,1,2023-01-03 00:00:00
266221773652127744,"RT @adnradiochile: Según la USGS un sismo de 7,5 Richter sacudió Centroamérica frente a Guatemala. El Sismológico de México lo cifró en  ...",Media,Caution and advice,Related and informative,rt adnradiochile según la usgs un sismo de 7 5 richter sacudió centroamérica frente guatemala el sismológico de méxico lo cifró en,1,1,2023-01-03 01:00:00
266221790437707777,"RT @elmundoes: ÚLTIMA HORA: Un terremoto de magnitud 7,3 sacude la costa del Pacífico de Guatemala",Media,Other Useful Information,Related and informative,rt elmundoes última hora un terremoto de magnitud 7 3 sacude la costa del pacífico de guatemala,1,4,2023-01-03 02:00:00
266221849166376961,"RT @NewEarthquake: 7.5 earthquake, 49km SW of Champerico, Guatemala. Nov 7 10:35 at epicenter (6m ago, depth 33km). http://t.co/brZ8J9F9",Media,Other Useful Information,Related and informative,rt newearthquake 7 5 earthquake 49km sw champerico guatemala nov 7 10 35 epicenter 6m ago depth 33km http co brz8j9f9,1,4,2023-01-03 03:00:00
266222126007197696,"Strong tremor felt in Guatemala City, El Salvador: GUATEMALA CITY (Reuters) - A strong earthquake shook building... http://t.co/UMauuZrS",Media,Other Useful Information,Related and informative,strong tremor felt guatemala city el salvador guatemala city reuters strong earthquake shook building http co umauuzrs,1,4,2023-01-03 04:00:00
266222151139475458,"RT @CNNMex: Un #temblor de 7.3 grados con epicentro en #Chiapas se siente el sur de #México, #Guatemala y El #Salvador  http://t.co/92nCUNEi",Media,Other Useful Information,Related and informative,rt cnnmex un temblor de 7 3 grados con epicentro en chiapas se siente el sur de méxico guatemala el salvador http co 92ncunei,1,4,2023-01-03 05:00:00
266222230843822081,"RT @CNNEE: ¿Alguno de nuestros usuarios en #Guatemala, #ElSalvador o #México sintió el sismo de 7,5? Comparte tus impresiones: http://t. ...",Media,Other Useful Information,Related - but not informative,rt cnnee alguno de nuestros usuarios en guatemala elsalvador méxico sintió el sismo de 7 5 comparte tus impresiones http,2,4,2023-01-03 06:00:00
266222235054927872,"RT @CNNEE: ¿Alguno de nuestros usuarios en #Guatemala, #ElSalvador o #México sintió el sismo de 7,5? Comparte tus impresiones: http://t. ...",Media,Other Useful Information,Related and informative,rt cnnee alguno de nuestros usuarios en guatemala elsalvador méxico sintió el sismo de 7 5 comparte tus impresiones http,1,4,2023-01-03 07:00:00
266222247642005504,"Sismo en Guatemala, ¿Esta bien toda mi gente de esa zona?",Outsiders,Sympathy and support,Related - but not informative,sismo en guatemala esta bien toda mi gente de esa zona,2,5,2023-01-03 08:00:00
266222256005468160,"RT @CNNEE: URGENTE: #Sismo de magnitud 7,5 sacude #Guatemala http://t.co/yDRsOrLf",Media,Infrastructure and utilities,Related and informative,rt cnnee urgente sismo de magnitud 7 5 sacude guatemala http co ydrsorlf,1,3,2023-01-03 09:00:00
266222264385675265,El epicentro del #sismo que sacudió a la Ciudad de México fue ubicado a 45 km de la población guatemalteca de Champerico,Not applicable,Other Useful Information,Related and informative,el epicentro del sismo que sacudió la ciudad de méxico fue ubicado 45 km de la población guatemalteca de champerico,1,4,2023-01-03 10:00:00
266222276968603648,RT @BBCBreaking: Magnitude 7.5 earthquake strikes off Guatemala's Pacific Coast. No Tsunami warning issued. Details soon http://t.co/E3b ...,Media,Infrastructure and utilities,Related and informative,rt bbcbreaking magnitude 7 5 earthquake strikes guatemala pacific coast tsunami warning issued details soon http co e3b,1,3,2023-01-03 11:00:00
266222386045661184,RT @cnnbrk: USGS: 7.5-magnitude earthquake strikes off  #Guatemala http://t.co/N2BohJRd,Media,Infrastructure and utilities,Related and informative,rt cnnbrk usgs 7 5 magnitude earthquake strikes guatemala http co n2bohjrd,1,3,2023-01-03 12:00:00
266222432195600384,"RT @Falsonrisa: No fué #TemblorGT, es que los mayas están bailando el Gangnam Style.",Outsiders,Not applicable,Related - but not informative,rt falsonrisa fué temblorgt es que los mayas están bailando el gangnam style,2,2,2023-01-03 13:00:00
266222457361420288,"TERREMOTO EN GUATEMALA 7,5 NO HAY ALERTA DE TSUNAMI PARA LAS COSTAS DEL PASIFICO",Outsiders,Caution and advice,Related and informative,terremoto en guatemala 7 5 hay alerta de tsunami para las costas del pasifico,1,1,2023-01-03 14:00:00
266222469944320000,RT @cristiandavid7: Con este #TEMBLORgt es bueno tomar unos #TragosDeCusha,Outsiders,Other Useful Information,Related - but not informative,rt cristiandavid7 con este temblorgt es bueno tomar unos tragosdecusha,2,4,2023-01-03 15:00:00
266222608339587072,"RT @BreakingNews: Magnitude 7.3 earthquake hits off Guatemala's Pacific coast, USGS reports - @Reuters",Media,Other Useful Information,Related and informative,rt breakingnews magnitude 7 3 earthquake hits guatemala pacific coast usgs reports reuters,1,4,2023-01-03 16:00:00
266222620905701376,Luego del #TemblorGT un par de tragos de @Cafe_DeLoAlto bien espeso !!  #cafesdeguatemala,Outsiders,Not applicable,Related - but not informative,luego del temblorgt un par de tragos de cafe_deloalto bien espeso cafesdeguatemala,2,2,2023-01-03 17:00:00
266222671266738177,"RT @CSIC: RT @breakingnews: Magnitude 7.3 earthquake hits off Guatemala's Pacific coast, USGS reports - @Reuters",Media,Other Useful Information,Related and informative,rt csic rt breakingnews magnitude 7 3 earthquake hits guatemala pacific coast usgs reports reuters,1,4,2023-01-03 18:00:00
266222776094957568,RT @cnnbrk: USGS: 7.5-magnitude earthquake strikes off  #Guatemala http://t.co/N2BohJRd,Media,Other Useful Information,Related and informative,rt cnnbrk usgs 7 5 magnitude earthquake strikes guatemala http co n2bohjrd,1,4,2023-01-03 19:00:00
266222914540560384,Recuerden que pueden reportar daños a inmuebles por el #sismo en esta cuenta lo pueden hacer.,Outsiders,Infrastructure and utilities,Related - but not informative,recuerden que pueden reportar daños inmuebles por el sismo en esta cuenta lo pueden hacer,2,3,2023-01-03 20:00:00
266222998409850880,"RT @tvnpanama: Sismo sacude a México, se siente en Guatemala y El Salvador  http://t.co/88rR0s5h  #internacionales",Media,Other Useful Information,Related and informative,rt tvnpanama sismo sacude méxico se siente en guatemala el salvador http co 88rr0s5h internacionales,1,4,2023-01-03 21:00:00
266223040352878595,"RT @INFORMADORCHILE: Sismo se percibe en mexico y Guatemala al momento no hay heridos 7,5 Ricther",Media,Other Useful Information,Related and informative,rt informadorchile sismo se percibe en mexico guatemala al momento hay heridos 7 5 ricther,1,4,2023-01-03 22:00:00
266223115850362880,RT @BBCBreaking: Magnitude 7.5 earthquake strikes off Guatemala's Pacific Coast. No Tsunami warning issued. Details soon http://t.co/E3b ...,Media,Other Useful Information,Related and informative,rt bbcbreaking magnitude 7 5 earthquake strikes guatemala pacific coast tsunami warning issued details soon http co e3b,1,4,2023-01-03 23:00:00
266223124251545601,"RT @BluradioCo: Sismo de magnitud 7,5 en Centroamérica  se sintió en México, Guatemala y El Salvador. #MañanasBLU",Media,Other Useful Information,Related and informative,rt bluradioco sismo de magnitud 7 5 en centroamérica se sintió en méxico guatemala el salvador mañanasblu,1,4,2023-01-04 00:00:00
266223346520297472,RT @djfxtrader: Magnitude 7.5 Quake Hits Off Guatemala's Pacific Coast -USGS,Outsiders,Caution and advice,Related and informative,rt djfxtrader magnitude 7 5 quake hits guatemala pacific coast usgs,1,1,2023-01-04 01:00:00
266223371711295488,RT @Hiper_Paiz: Los mayas estan bailando el ¡OPPA GANGNAM STYLE!  #TemblorGT,Outsiders,Not applicable,Related - but not informative,rt hiper_paiz los mayas estan bailando el oppa gangnam style temblorgt,2,2,2023-01-04 02:00:00
266223384273235968,"Los sismos generan muchas evacuaciones, hasta en Dodo... Chiales, qué fuerte!!! #Sismo 6.3 en el #DF...",Outsiders,Other Useful Information,Related and informative,los sismos generan muchas evacuaciones hasta en dodo chiales qué fuerte sismo 6 3 en el df,1,4,2023-01-04 03:00:00
266223430431551489,Watching the news when the earthquake alarm went off. 7.3 along the border with Guatemala from what I know.,Outsiders,Other Useful Information,Related and informative,watching news earthquake alarm went 7 3 along border guatemala know,1,4,2023-01-04 04:00:00
266223472362004480,"RT @MARN_Oficial_SV: Sismo Hora local 10:35 a.m.Latitud 13.9Localización Frente a costas de Guatemala, Profundidad 33.0Km Magnitud 7.5 I ...",Media,Other Useful Information,Related and informative,rt marn_oficial_sv sismo hora local 10 35 latitud 13 9localización frente costas de guatemala profundidad 33 0km magnitud 7 5,1,4,2023-01-04 05:00:00
266223484944908289,"RT @CNNEE: URGENTE: #Sismo de magnitud 7,5 sacude #Guatemala http://t.co/yDRsOrLf",Media,Infrastructure and utilities,Related and informative,rt cnnee urgente sismo de magnitud 7 5 sacude guatemala http co ydrsorlf,1,3,2023-01-04 06:00:00
266223501705355266,"RT @NewEarthquake: Revised (7.5 -&gt; 7.4): 7.4 earthquake, 24km S of Champerico, Guatemala. Nov 7 10:35 at epicenter (20m ago, depth 42 ...",Media,Other Useful Information,Related and informative,rt newearthquake revised 7 5 gt 7 4 7 4 earthquake 24km champerico guatemala nov 7 10 35 epicenter 20m ago depth 42,1,4,2023-01-04 07:00:00
266223635939868672,"RT @rauldemolina: Sismo de mas de 7 puntos en Guatemala, costa del Pacifico",Outsiders,Caution and advice,Related and informative,rt rauldemolina sismo de mas de 7 puntos en guatemala costa del pacifico,1,1,2023-01-04 08:00:00
266223703040344064,"Vivo cerca del epicentro y nadie me pregunta cómo estoy, ni me quieren culeros. #sismo",Eyewitness,Other Useful Information,Related - but not informative,vivo cerca del epicentro nadie pregunta cómo estoy ni quieren culeros sismo,2,4,2023-01-04 09:00:00
266223724020244481,RT @laradiodelsur: Sismo 7.5 afecta a Guatemala - México,Media,Other Useful Information,Related and informative,rt laradiodelsur sismo 7 5 afecta guatemala méxico,1,4,2023-01-04 10:00:00
266223745004351489,@Reuters: Magnitude 7.3 earthquake hits off Guatemala's Pacific coast - USGS,Media,Other Useful Information,Related and informative,reuters magnitude 7 3 earthquake hits guatemala pacific coast usgs,1,4,2023-01-04 11:00:00
266223845659250689,"Un sismo de 7,5 grados en la escala de Richter se registró en Guatemala. El movimiento sísmico también se sintió en México.",Media,Caution and advice,Related and informative,un sismo de 7 5 grados en la escala de richter se registró en guatemala el movimiento sísmico también se sintió en méxico,1,1,2023-01-04 12:00:00
266223854056267777,RT @Captain_Wingman: RT @cnnbrk: USGS: 7.5-magnitude earthquake strikes off  #Guatemala http://t.co/Beifxsnb,Media,Other Useful Information,Related and informative,rt captain_wingman rt cnnbrk usgs 7 5 magnitude earthquake strikes guatemala http co beifxsnb,1,4,2023-01-04 13:00:00
266223887598108675,"@justinbieber Revised (7.5 -&gt; 7.4): 7.4 earthquake, 24km S of Champerico, Guatemala. Nov 7 10:35 at epicenter (20m ago, depth 42km).",Outsiders,Other Useful Information,Related and informative,justinbieber revised 7 5 gt 7 4 7 4 earthquake 24km champerico guatemala nov 7 10 35 epicenter 20m ago depth 42km,1,4,2023-01-04 14:00:00
266224084726194177,RT @PabLara: Impactantes imágenes de la devastación luego del temblor #TemblorGT http://t.co/l59X7nde,Eyewitness,Other Useful Information,Related and informative,rt pablara impactantes imágenes de la devastación luego del temblor temblorgt http co l59x7nde,1,4,2023-01-04 15:00:00
266224109917192192,RT @biobio: SHOA descarta tsunami en las cosas de Chile tras fuerte sismo en México y Guatemala http://t.co/tsiyCQOd,Media,Other Useful Information,Related and informative,rt biobio shoa descarta tsunami en las cosas de chile tras fuerte sismo en méxico guatemala http co tsiycqod,1,4,2023-01-04 16:00:00
266224239932227584,"@mananeroslared  hola debido al terremoto en Mexico, Guatemala y en gran parte de Centro America se pronostica algun sismo para Chile?..Slds",Outsiders,Other Useful Information,Related - but not informative,mananeroslared hola debido al terremoto en mexico guatemala en gran parte de centro america se pronostica algun sismo para chile slds,2,4,2023-01-04 17:00:00
266224265102249985,RT @UnivisionSATX: Se registro terremoto de 7.4 en la costa de Guatemala y hay reportes de daños y heridos. Tambien la CD. de México reg ...,Media,Other Useful Information,Related and informative,rt univisionsatx se registro terremoto de 7 4 en la costa de guatemala hay reportes de daños heridos tambien la cd de méxico reg,1,4,2023-01-04 18:00:00
266224281875267584,"RT @Facso: Guatemala recién nos ha dado a: Ricardo Arjona, el asesinato de Facundo Cabral y un terremoto de 7.3. Propongo su expulsión d ...",Outsiders,Other Useful Information,Related - but not informative,rt facso guatemala recién nos ha dado ricardo arjona el asesinato de facundo cabral un terremoto de 7 3 propongo su expulsión,2,4,2023-01-04 19:00:00
266224357347569666,"@CesarArcano  Está vez salí sin correr, sin gritar y sin empujar, voy mejorando. #sismo",Eyewitness,Other Useful Information,Related - but not informative,cesararcano está vez salí sin correr sin gritar sin empujar voy mejorando sismo,2,4,2023-01-04 20:00:00
266224420274724865,Ese #temblorgt me hasta el sueño me quito!! jajaja....,Eyewitness,Other Useful Information,Related - but not informative,ese temblorgt hasta el sueño quito jajaja,2,4,2023-01-04 21:00:00
266224479011745792,"RT @CNNEE: El sismo de 7,5 en #Guatemala se produjo a las 10:37 am y tuvo una duración de más de 30 segundos según las autoridades http: ...",Media,Other Useful Information,Related and informative,rt cnnee el sismo de 7 5 en guatemala se produjo las 10 37 tuvo una duración de más de 30 segundos según las autoridades http,1,4,2023-01-04 22:00:00
266224562868469760,"RT @CNNEE: El sismo de 7,5 en #Guatemala se produjo a las 10:37 am y tuvo una duración de más de 30 segundos según las autoridades http: ...",Media,Other Useful Information,Related and informative,rt cnnee el sismo de 7 5 en guatemala se produjo las 10 37 tuvo una duración de más de 30 segundos según las autoridades http,1,4,2023-01-04 23:00:00
