Tweet ID, Tweet Text, Information Source, Information Type, Informativeness,cleaned_text,informativeness_encoded,information_type_encoded,timestamp,datetime,from,to,distance,cost
204034518577975299,RT @pciuccarelli: #terremoto #map http://t.co/DMeBnXEE,Media,Caution and advice,Related and informative,rt pciuccarelli terremoto map http co dmebnxee,2,4,2023-01-01 10:00:00,2023-01-01 10:00:00,313111.0,317853.0,1.031,
204034585670062080,"RT @USGSted: Strong earthquake, NORTHERN ITALY, May-20 02:03 UTC, 261 #terremoto tweets/min,  http://t.co/0FKAcV05",Media,Caution and advice,Related and informative,rt usgsted strong earthquake northern italy may 20 02 03 utc 261 terremoto tweets min http co 0fkacv05,2,4,2023-01-01 11:00:00,2023-01-01 11:00:00,313114.0,313111.0,0.218,
204034644398702592,Oddio #terremoto.  L'ho sentito solo io alle 4 del mattino?,Eyewitness,Sympathy and support,Related - but not informative,oddio terremoto l ho sentito solo io alle 4 del mattino,0,2,2023-01-01 12:00:00,2023-01-01 12:00:00,317852.0,312346.0,3.208,
204035357413605377,10 secondi di forti scosse di terremoto a Vignola di Modena alle 04.00,Eyewitness,Affected individuals,Related and informative,10 secondi di forti scosse di terremoto vignola di modena alle 04 00,2,5,2023-01-01 13:00:00,2023-01-01 13:00:00,316174.0,317852.0,0.557,
204035848147177475,"#terremoto i hate dancing at 4 am, so I never go to clubs. Then you wake up and your bed, doors and whole building are dancing with you. O.o",Eyewitness,Affected individuals,Related - but not informative,terremoto hate dancing 4 never go clubs wake bed doors whole building dancing,0,5,2023-01-01 14:00:00,2023-01-01 14:00:00,317853.0,313132.0,0.751,
204036393436061696,"ilpost Il terremoto in provincia di Modena: Secondo l’agenzia di stampa Reuters, la scossa sarebbe stata di magn... http://t.co/4dBk6gPX",Media,Other Useful Information,Related and informative,ilpost il terremoto provincia di modena secondo l agenzia di stampa reuters la scossa sarebbe stata di magn http co 4dbk6gpx,2,0,2023-01-01 15:00:00,2023-01-01 15:00:00,316085.0,316174.0,1.369,
204036527653785600,RT @Corriereit: #Terremoto avvertito nel Nord sull'asse Emilia-Veneto @Corriereit,Media,Other Useful Information,Related and informative,rt corriereit terremoto avvertito nel nord sull asse emilia veneto corriereit,2,0,2023-01-01 16:00:00,2023-01-01 16:00:00,313132.0,316084.0,1.171,
204036984811945984,Arriva prima su #twitter che da altri parti la notizia del #terremoto. Che scorlo cio'!!,Outsiders,Other Useful Information,Related - but not informative,arriva prima su twitter che da altri parti la notizia del terremoto che scorlo cio,0,0,2023-01-01 17:00:00,2023-01-01 17:00:00,315982.0,316085.0,1.095,
204037194535542784,grazie a twitter non mi sento più sola #terremoto ma sto ancora tremando di paura :/,Eyewitness,Sympathy and support,Related - but not informative,grazie twitter non mi sento più sola terremoto sto ancora tremando di paura,0,2,2023-01-01 18:00:00,2023-01-01 18:00:00,316084.0,315993.0,1.108,
204037236482772992,"【#USGS #alert】 5.9 - NORTHERN ITALY: Date: Sun, 20 May 2012 02:03:53 UTC Lat/Lon:... http://t.co/2xI9nHkc #earthquake #tsunami #zuto",Not labeled,Not labeled,Not related,usgs alert 5 9 northern italy date sun 20 may 2012 02 03 53 utc lat lon http co 2xi9nhkc earthquake tsunami zuto,1,1,2023-01-01 19:00:00,2023-01-01 19:00:00,315993.0,316009.0,0.255,
204037731389669376,@Selenelios #umorismomacabroscadente #terremoto io ho sgridato il cane che dorme sotto il letto..,Not labeled,Not labeled,Not related,selenelios umorismomacabroscadente terremoto io ho sgridato il cane che dorme sotto il letto,1,1,2023-01-01 20:00:00,2023-01-01 20:00:00,316001.0,315982.0,0.17,
204038352146673664,"RT @Reuters: 5.9-magnitude earthquake strikes near Bologna, Italy  (the earthquake had initially registered at magnitude 6.3) http://t.c ...",Media,Caution and advice,Related and informative,rt reuters 5 9 magnitude earthquake strikes near bologna italy earthquake initially registered magnitude 6 3 http c,2,4,2023-01-01 21:00:00,2023-01-01 21:00:00,316009.0,316018.0,0.782,
204038377316683776,"RT @Zebbolo: Magnitudo 5.9 gradi Richter, epicentro a 40km a nord di Bologna. #terremoto",Media,Other Useful Information,Related and informative,rt zebbolo magnitudo 5 9 gradi richter epicentro 40km nord di bologna terremoto,2,0,2023-01-01 22:00:00,2023-01-01 22:00:00,316009.0,316019.0,0.782,
204038679298183168,@diedigi @stefanobandera i 3 fanatici del #terremoto :) #vogliodormire,Outsiders,Not applicable,Related - but not informative,diedigi stefanobandera 3 fanatici del terremoto vogliodormire,0,3,2023-01-01 23:00:00,2023-01-01 23:00:00,316032.0,316001.0,1.493,
204038981292265472,RT @lucad1: #terremoto visto da twitter #norditalia http://t.co/nZTw0OT7,Media,Other Useful Information,Related and informative,rt lucad1 terremoto visto da twitter norditalia http co nztw0ot7,2,0,2023-01-02 00:00:00,2023-01-02 00:00:00,316018.0,316045.0,0.795,
204039077794824192,#terremoto emiliano. Piadina con la scossadella.,Not labeled,Not labeled,Not related,terremoto emiliano piadina con la scossadella,1,1,2023-01-02 01:00:00,2023-01-02 01:00:00,316019.0,316045.0,0.795,
204039362973925376,"RT @ilpost: C’è stato un terremoto nel nord Italia, avvertito a Milano, Bologna, Torino e Verona: magnitudo 6.3:  http://t.co/CetVJuv0",Media,Other Useful Information,Related and informative,rt ilpost c è stato un terremoto nel nord italia avvertito milano bologna torino e verona magnitudo 6 3 http co cetvjuv0,2,0,2023-01-02 02:00:00,2023-01-02 02:00:00,313487.0,316032.0,1.195,
204039388164927488,Pensavo di aver mangiato pesante... Invece no #terremoto,Eyewitness,Other Useful Information,Related - but not informative,pensavo di aver mangiato pesante invece terremoto,0,0,2023-01-02 03:00:00,2023-01-02 03:00:00,317064.0,316032.0,1.195,
204039597850759169,"RT @ElDatoDelDia: #Terremoto de 6.3 azotó el noroeste de Bologna, Italia http://t.co/jv6aRTf3",Media,Other Useful Information,Related and informative,rt eldatodeldia terremoto de 6 3 azotó el noroeste de bologna italia http co jv6artf3,2,0,2023-01-02 04:00:00,2023-01-02 04:00:00,316045.0,316063.0,1.275,
204039669187477504,"RT @gluca: enorme scossa di #terremoto ORA #modena #sanfelice. pare che le case siano ok, interni case distrutti. gente in strada. http: ...",Eyewitness,Infrastructure and utilities,Related and informative,rt gluca enorme scossa di terremoto ora modena sanfelice pare che le case siano ok interni case distrutti gente strada http,2,6,2023-01-02 05:00:00,2023-01-02 05:00:00,316045.0,316064.0,1.275,
204039702746116096,RT @kekkoz: Record di ascolti per la lezione su Estimo e Teorie della Valutazione che stanno dando su Raidue. #terremoto,Not labeled,Not labeled,Not related,rt kekkoz record di ascolti per la lezione su estimo e teorie della valutazione che stanno dando su raidue terremoto,1,1,2023-01-02 06:00:00,2023-01-02 06:00:00,314165.0,313487.0,1.749,
204039874679025664,"RT @Reuters: 5.9-magnitude earthquake strikes near Bologna, Italy  (the earthquake had initially registered at magnitude 6.3) http://t.c ...",Media,Other Useful Information,Related and informative,rt reuters 5 9 magnitude earthquake strikes near bologna italy earthquake initially registered magnitude 6 3 http c,2,0,2023-01-02 07:00:00,2023-01-02 07:00:00,314165.0,317064.0,1.749,
204040742920912897,#terremoto e' per caso caduto il governo? #sischerza,Not labeled,Not labeled,Not related,terremoto e per caso caduto il governo sischerza,1,1,2023-01-02 08:00:00,2023-01-02 08:00:00,315880.0,313487.0,1.749,
204040986203144192,#terremoto #venezia Non ho più avvertito scosse,Eyewitness,Caution and advice,Related - but not informative,terremoto venezia non ho più avvertito scosse,0,4,2023-01-02 09:00:00,2023-01-02 09:00:00,315880.0,317064.0,1.749,
204041334317793280,RT @andreabossi: #terremoto ecco la mappa http://t.co/8F9eJW6n,Outsiders,Other Useful Information,Related and informative,rt andreabossi terremoto ecco la mappa http co 8f9ejw6n,2,0,2023-01-02 10:00:00,2023-01-02 10:00:00,316063.0,316387.0,2.373,
204042043129991169,#terremoto cmq qui a #vicenza ne ho sentite altre 2 piccole. Ora dormo ciao @webeconoscenza @lumaca81 @kiavianello @andreacasadeiVE @robitu,Outsiders,Other Useful Information,Related and informative,terremoto cmq qui vicenza ne ho sentite altre 2 piccole ora dormo ciao webeconoscenza lumaca81 kiavianello andreacasadeive robitu,2,0,2023-01-02 11:00:00,2023-01-02 11:00:00,316063.0,316388.0,2.373,
204044161253519360,"RT @lucauxx: #terremoto: quando ti svegli alle quattro di notte perché trema il letto, prometti solennemente a te stesso che non li sche ...",Eyewitness,Sympathy and support,Related - but not informative,rt lucauxx terremoto quando ti svegli alle quattro di notte perché trema il letto prometti solennemente te stesso che non li sche,0,2,2023-01-02 12:00:00,2023-01-02 12:00:00,316064.0,316387.0,2.373,
204044551357345793,RT @TheUnspecialOne: La stabilità del letto Ikea durante il #terremoto: mi sono svegliato in bagno.,Not labeled,Not labeled,Not related,rt theunspecialone la stabilità del letto ikea durante il terremoto mi sono svegliato bagno,1,1,2023-01-02 13:00:00,2023-01-02 13:00:00,316064.0,316388.0,2.373,
204044601668022272,epicentro #terremoto http://t.co/UqmE4FD0,Media,Other Useful Information,Related and informative,epicentro terremoto http co uqme4fd0,2,0,2023-01-02 14:00:00,2023-01-02 14:00:00,314491.0,314165.0,2.439,
204044790420094976,"Arrivato a casa, mi corico, accendo il decoder vado su #skytg24 per avere aggiornamenti sul #terremoto e il decoder si aggiorna i canali mah",Outsiders,Other Useful Information,Related - but not informative,arrivato casa mi corico accendo il decoder vado su skytg24 per avere aggiornamenti sul terremoto e il decoder si aggiorna canali mah,0,0,2023-01-02 15:00:00,2023-01-02 15:00:00,314491.0,315880.0,2.439,
204045272773427201,Terremoto mi vuoi lasciar dormire sì o no? #terremoto,Eyewitness,Sympathy and support,Related - but not informative,terremoto mi vuoi lasciar dormire sì terremoto,0,2,2023-01-02 16:00:00,2023-01-02 16:00:00,315882.0,314165.0,2.439,
204045440541396992,RT @Zebbolo: Sembra ci siano seri danni a Finale Emilia e Poggio Renatico #terremoto,Media,Caution and advice,Related and informative,rt zebbolo sembra ci siano seri danni finale emilia e poggio renatico terremoto,2,4,2023-01-02 17:00:00,2023-01-02 17:00:00,315882.0,315880.0,2.439,
204045478281744384,"RT @LucaLombroso: Cosa fare (e non fare) in caso di #terremoto, ma molto va fatto prima:es, cosa banale, da anni non ho quadri sul letto ...",Outsiders,Caution and advice,Related and informative,rt lucalombroso cosa fare e non fare caso di terremoto molto va fatto prima es cosa banale da anni non ho quadri sul letto,2,4,2023-01-02 18:00:00,2023-01-02 18:00:00,316387.0,316328.0,1.687,
204045604119261184,Ou ora basta. Me la caco. #terremoto,Not labeled,Not labeled,Not related,ou ora basta la caco terremoto,1,1,2023-01-02 19:00:00,2023-01-02 19:00:00,316387.0,317168.0,1.687,
204045671223930880,Mobbasta #terremoto #bologna. Altra scossa.,Eyewitness,Other Useful Information,Related and informative,mobbasta terremoto bologna altra scossa,2,0,2023-01-02 20:00:00,2023-01-02 20:00:00,316388.0,316328.0,1.687,
204046325518577664,"5.9-magnitude earthquake strikes near Bologna, Italy   Full Article: http://t.co/HLVjrFuY   A 5.9-magnitude earthquake struck near Bologna…",Media,Other Useful Information,Related and informative,5 9 magnitude earthquake strikes near bologna italy full article http co hlvjrfuy 5 9 magnitude earthquake struck near bologna,2,0,2023-01-02 21:00:00,2023-01-02 21:00:00,316388.0,317168.0,1.687,
204047424422023171,"#terremoto. Ma il collegamento su Rai news da Bologna era finto, ché durante quest'ultima non ha fatto un frizzo?",Not labeled,Not labeled,Not related,terremoto il collegamento su rai news da bologna era finto ché durante quest ultima non ha fatto un frizzo,1,1,2023-01-02 22:00:00,2023-01-02 22:00:00,314485.0,314491.0,0.221,
204047562867621890,"#terremoto le llaman a un sismo de 5.6 en Italia, entonces lo que pasa en Chile y Perú que es cataclismo?",Outsiders,Other Useful Information,Related and informative,terremoto le llaman un sismo de 5 6 en italia entonces lo que pasa en chile perú que es cataclismo,2,0,2023-01-02 23:00:00,2023-01-02 23:00:00,314485.0,315882.0,0.221,
204047919375060993,@Woody64_2012 La prima a me è sembrata eterna! #terremoto,Eyewitness,Sympathy and support,Related - but not informative,woody64_2012 la prima è sembrata eterna terremoto,0,2,2023-01-03 00:00:00,2023-01-03 00:00:00,315883.0,314491.0,0.221,
204049387389857792,RT @mpoppel: 5.1-magnitude aftershock hits northern Italy - USGS #terremoto,Outsiders,Other Useful Information,Related and informative,rt mpoppel 5 1 magnitude aftershock hits northern italy usgs terremoto,2,0,2023-01-03 01:00:00,2023-01-03 01:00:00,315883.0,315882.0,0.221,
204049785852923904,#terremoto: Adesso Modena oltre che per i maiali sarà famosa anche per #imaya http://t.co/3ei8Nd3h,Outsiders,Sympathy and support,Related - but not informative,terremoto adesso modena oltre che per maiali sarà famosa anche per imaya http co 3ei8nd3h,0,2,2023-01-03 02:00:00,2023-01-03 02:00:00,316328.0,316314.0,0.294,
204050180079755264,RT @Zebbolo: Danni a Ferrara #terremoto https://t.co/DE239qJe,Media,Infrastructure and utilities,Related and informative,rt zebbolo danni ferrara terremoto https co de239qje,2,6,2023-01-03 03:00:00,2023-01-03 03:00:00,316328.0,317171.0,0.294,
204050721157545985,"Amici di #Bologna e dintorni, spero tutto bene.. #Terremoto previsto dai #Maya.. Quindi, si può stare tranquilli.",Outsiders,Sympathy and support,Related - but not informative,amici di bologna e dintorni spero tutto bene terremoto previsto dai maya quindi si può stare tranquilli,0,2,2023-01-03 04:00:00,2023-01-03 04:00:00,317168.0,316314.0,0.294,
204051270598787072,RT @robertamilano: @GBA_mediamondo e socializzi l'ansia in attesa dell'ansa #terremoto,Outsiders,Sympathy and support,Related - but not informative,rt robertamilano gba_mediamondo e socializzi l ansia attesa dell ansa terremoto,0,2,2023-01-03 05:00:00,2023-01-03 05:00:00,317168.0,317171.0,0.294,
204051719393521664,"RT @cristinasimone: #terremoto Una notizia bruttissima! Crolli nelle fabbriche a Ferrara, degli operai sono rimasti coinvolti!!! http:// ...",Outsiders,Affected individuals,Related and informative,rt cristinasimone terremoto una notizia bruttissima crolli nelle fabbriche ferrara degli operai sono rimasti coinvolti http,2,5,2023-01-03 06:00:00,2023-01-03 06:00:00,314433.0,314485.0,2.939,
204051853636403201,RT @corriereveneto: @DeBortoliF: Altra scossa di assestamento a Milano #terremoto,Outsiders,Other Useful Information,Related and informative,rt corriereveneto debortolif altra scossa di assestamento milano terremoto,2,0,2023-01-03 07:00:00,2023-01-03 07:00:00,314433.0,315883.0,2.939,
204052977697296384,"RT @Corriereit: #terremoto, crolli in fabbriche in provincia di Ferrara. Lesionate chiese e campanili. Aggiornamenti su @Corriereit",Media,Infrastructure and utilities,Related and informative,rt corriereit terremoto crolli fabbriche provincia di ferrara lesionate chiese e campanili aggiornamenti su corriereit,2,6,2023-01-03 08:00:00,2023-01-03 08:00:00,315886.0,314485.0,2.939,
204053179019689987,RT @RominaCabj: nostradamus habia predicho un terremoto en la peninsula italica para el 20 de mayo.. y que paso? hubo un sismo en italia :O,Not applicable,Not applicable,Related - but not informative,rt rominacabj nostradamus habia predicho un terremoto en la peninsula italica para el 20 de mayo que paso hubo un sismo en italia,0,3,2023-01-03 09:00:00,2023-01-03 09:00:00,315886.0,315883.0,2.939,
204053350977773568,questa è l'impressionante immagine della torre di Finale Emilia... http://t.co/vlY6I3c8 #terremoto,Outsiders,Other Useful Information,Related - but not informative,questa è l impressionante immagine della torre di finale emilia http co vly6i3c8 terremoto,0,0,2023-01-03 10:00:00,2023-01-03 10:00:00,316314.0,314460.0,2.861,
204053447455150081,RT @robertociacci: RT @rodolfodue: #terremoto piazza Maggiore affollata alle 5 di mattina http://t.co/9wV2etNQ,Eyewitness,Caution and advice,Related and informative,rt robertociacci rt rodolfodue terremoto piazza maggiore affollata alle 5 di mattina http co 9wv2etnq,2,4,2023-01-03 11:00:00,2023-01-03 11:00:00,316314.0,315866.0,2.861,
204053573284270081,"RT @NewEarthquake: Revised (5.9 -&gt; 6.0): 6.0 earthquake, northern Italy. May 20 4:03am at epicenter (1h:31m ago, 36km NNW of Bologna, ...",Media,Caution and advice,Related and informative,rt newearthquake revised 5 9 gt 6 0 6 0 earthquake northern italy may 20 4 03am epicenter 1h 31m ago 36km nnw bologna,2,4,2023-01-03 12:00:00,2023-01-03 12:00:00,317171.0,314460.0,2.861,
204054844175159296,"RT @FrancescaBibi: Sono a San Felice sul Panaro, epicentro. É stato terribile. #terremoto",Eyewitness,Sympathy and support,Related - but not informative,rt francescabibi sono san felice sul panaro epicentro é stato terribile terremoto,0,2,2023-01-03 13:00:00,2023-01-03 13:00:00,317171.0,315866.0,2.861,
204055427162443776,"#Terremoto de 6.3 azotó el noroeste de Bologna, Italia :/ Bologna!!",Media,Other Useful Information,Related and informative,terremoto de 6 3 azotó el noroeste de bologna italia bologna,2,0,2023-01-03 14:00:00,2023-01-03 14:00:00,314460.0,314446.0,0.259,
204056815498043392,I media sono in crisi perché non sanno usare twitter e su facebook non trovano le foto del #terremoto .,Outsiders,Other Useful Information,Related - but not informative,media sono crisi perché non sanno usare twitter e su facebook non trovano le foto del terremoto,0,0,2023-01-03 15:00:00,2023-01-03 15:00:00,314460.0,315867.0,0.259,
204061466976985088,Vado a chiudere un po gli occhi... #Terremoto,Outsiders,Other Useful Information,Related - but not informative,vado chiudere un po gli occhi terremoto,0,0,2023-01-03 16:00:00,2023-01-03 16:00:00,315866.0,314446.0,0.259,
204062435852812288,RT @FGoria: RT @gluca: aggiornamento epicentro: ogni edificio storico crollato o danneggiato grave. #terremoto gente ok. http://t.co/b5C ...,Eyewitness,Infrastructure and utilities,Related and informative,rt fgoria rt gluca aggiornamento epicentro ogni edificio storico crollato danneggiato grave terremoto gente ok http co b5c,2,6,2023-01-03 17:00:00,2023-01-03 17:00:00,315866.0,315867.0,0.259,
204065388634447872,"RT @andreakondra: Riesco a rimanere aggiornato solo grazie a Twitter sul #terremoto Ok giornalisti, potete cambiare lavoro",Outsiders,Other Useful Information,Related - but not informative,rt andreakondra riesco rimanere aggiornato solo grazie twitter sul terremoto ok giornalisti potete cambiare lavoro,0,0,2023-01-03 18:00:00,2023-01-03 18:00:00,314419.0,314433.0,0.249,
204068815389200384,RT @NathanNemo: RT @massimomasi: Solo SKY sta informando! Vergogna! #terremoto e' la fine dell'informazione pubblica,Outsiders,Sympathy and support,Related - but not informative,rt nathannemo rt massimomasi solo sky sta informando vergogna terremoto e la fine dell informazione pubblica,0,2,2023-01-03 19:00:00,2023-01-03 19:00:00,314419.0,315886.0,0.249,
204070824444043264,RT @SantiContreras: Daños del Terremoto en Italia de 6.0 grados de hace una hora http://t.co/HP6vyMcD,Outsiders,Other Useful Information,Related and informative,rt santicontreras daños del terremoto en italia de 6 0 grados de hace una hora http co hp6vymcd,2,0,2023-01-03 20:00:00,2023-01-03 20:00:00,315887.0,314433.0,0.249,
204077220791201792,RT @gluca: prima era verticale RT @il_letterino: RT @stefanotralli Campanile mortizzuolo #terremoto http://t.co/C17RlPT4 #sanfelicesulpanaro,Eyewitness,Other Useful Information,Related - but not informative,rt gluca prima era verticale rt il_letterino rt stefanotralli campanile mortizzuolo terremoto http co c17rlpt4 sanfelicesulpanaro,0,0,2023-01-03 21:00:00,2023-01-03 21:00:00,315887.0,315886.0,0.249,
204079670252146688,RT @gluca: dall'epicentro: e pensare che qualcuno qui pensa di fare un deposito di gas sotterraneo #terremoto #sanfelicesulpanaro http:/ ...,Eyewitness,Other Useful Information,Related - but not informative,rt gluca dall epicentro e pensare che qualcuno qui pensa di fare un deposito di gas sotterraneo terremoto sanfelicesulpanaro http,0,0,2023-01-03 22:00:00,2023-01-03 22:00:00,313438.0,314419.0,3.248,
204080215494897664,"Ctm, terremoto de 6.3 en Italia, no webeen.",Media,Other Useful Information,Related and informative,ctm terremoto de 6 3 en italia webeen,2,0,2023-01-03 23:00:00,2023-01-03 23:00:00,313438.0,315887.0,3.248,
204081620607709184,Yaaaaaa no me hagan asustar con eso de que Nostradamus dijo que iba pasar lo del terremoto en Italia un 20 de Mayo!!!!!!!!!!,Not applicable,Other Useful Information,Related - but not informative,yaaaaaa hagan asustar con eso de que nostradamus dijo que iba pasar lo del terremoto en italia un 20 de mayo,0,0,2023-01-04 00:00:00,2023-01-04 00:00:00,315891.0,314419.0,3.248,
204083688382799872,"#InstantFollowBack Quake hits northern Italy, one dead http://t.co/s9bzLgdE #TFB #FF #F4F #TFW",Media,Affected individuals,Related and informative,instantfollowback quake hits northern italy one dead http co s9bzlgde tfb ff f4f tfw,2,5,2023-01-04 01:00:00,2023-01-04 01:00:00,315891.0,315887.0,3.248,
204083810042789888,a causa del #terremoto nella zono di ancona i treni per la zona centro-nord hanno ritardi o soppressioni...,Media,Caution and advice,Related and informative,causa del terremoto nella zono di ancona treni per la zona centro nord hanno ritardi soppressioni,2,4,2023-01-04 02:00:00,2023-01-04 02:00:00,313450.0,313438.0,0.313,
204085705847226368,"RT @nytimes: Strong Quake Hits North Italy, at Least Three Dead http://t.co/LGToeFnx",Media,Affected individuals,Related and informative,rt nytimes strong quake hits north italy least three dead http co lgtoefnx,2,5,2023-01-04 03:00:00,2023-01-04 03:00:00,313450.0,315891.0,0.313,
204087073186127872,"RT @epicenterx: Earthquake - Magnitude 4.0 - NORTHERN ITALY - 2012 May 20, 02:37 UTC http://t.co/G6ljbD94",Media,Other Useful Information,Related and informative,rt epicenterx earthquake magnitude 4 0 northern italy 2012 may 20 02 37 utc http co g6ljbd94,2,0,2023-01-04 04:00:00,2023-01-04 04:00:00,315892.0,313438.0,0.313,
204087371011080192,RT @INGVterremoti: #terremoto Ml:2.8 2012-05-20 05:31:17 UTC Lat=44.84 Lon=11.13 Prof=6.0Km Prov=MODENA,Outsiders,Other Useful Information,Related and informative,rt ingvterremoti terremoto ml 2 8 2012 05 20 05 31 17 utc lat 44 84 lon 11 13 prof 6 0km prov modena,2,0,2023-01-04 05:00:00,2023-01-04 05:00:00,315892.0,315891.0,0.313,
204088788664856576,RT @BreakingNewsChi: BREAKING NEWS: Televisión Italiana confirma que ya son 4 los muertos por terremoto en Italia http://t.co/5fXdQ7Ey,Media,Affected individuals,Related and informative,rt breakingnewschi breaking news televisión italiana confirma que ya son 4 los muertos por terremoto en italia http co 5fxdq7ey,2,5,2023-01-04 06:00:00,2023-01-04 06:00:00,314446.0,318665.0,5.476,
204091561083023360,RT @fatimapastrana: Hay leer las profecías de Nostradamus para ver que nos depara.. predijo que el 20 de mayo habría terremoto en Italia ...,Outsiders,Other Useful Information,Related - but not informative,rt fatimapastrana hay leer las profecías de nostradamus para ver que nos depara predijo que el 20 de mayo habría terremoto en italia,0,0,2023-01-04 07:00:00,2023-01-04 07:00:00,314446.0,318666.0,5.476,
204091816960720896,"Quake hits northern Italy, 3 dead: A strong earthquake struck early Sunday near the northern ... http://t.co/ArlGGWXG #CNN #BreakingNews",Media,Affected individuals,Related and informative,quake hits northern italy 3 dead strong earthquake struck early sunday near northern http co arlggwxg cnn breakingnews,2,5,2023-01-04 08:00:00,2023-01-04 08:00:00,315867.0,318665.0,5.476,
204092261561139200,"RT @OVNICANARIAS: Terremoto norte de Italia, 6.0 Magnitud.:    Fecha-Hora Domingo, 20 de mayo 2012 a las 02:03:52 UTC Domingo, 20 ... ht ...",Media,Other Useful Information,Related and informative,rt ovnicanarias terremoto norte de italia 6 0 magnitud fecha hora domingo 20 de mayo 2012 las 02 03 52 utc domingo 20 ht,2,0,2023-01-04 09:00:00,2023-01-04 09:00:00,315867.0,318666.0,5.476,
204093670847291392,"RT @AP: Reports: 3 dead in magnitude-5.9 earthquake that strikes near Bologna, Italy: http://t.co/oMng91FE -JM",Media,Affected individuals,Related and informative,rt ap reports 3 dead magnitude 5 9 earthquake strikes near bologna italy http co omng91fe jm,2,5,2023-01-04 10:00:00,2023-01-04 10:00:00,313493.0,313450.0,2.467,
204094857814343680,"RT @uhprensagrafica: Tres fallecidos deja terremoto de 5,9 en Bologna, #Italia",Outsiders,Affected individuals,Related and informative,rt uhprensagrafica tres fallecidos deja terremoto de 5 9 en bologna italia,2,5,2023-01-04 11:00:00,2023-01-04 11:00:00,313493.0,315892.0,2.467,
204095130448314368,BBC News - Three killed in northern Italy earthquake http://t.co/6YR5DcgO,Media,Affected individuals,Related and informative,bbc news three killed northern italy earthquake http co 6yr5dcgo,2,5,2023-01-04 12:00:00,2023-01-04 12:00:00,318665.0,316414.0,0.571,
204097521189003264,"RT @AC984: #Terremoto Molise 2002, L'Aquila 2009, Emilia 2012. Tutti di 5,9 gradi Richter. #riflessioni",Media,Caution and advice,Related and informative,rt ac984 terremoto molise 2002 l aquila 2009 emilia 2012 tutti di 5 9 gradi richter riflessioni,2,4,2023-01-04 13:00:00,2023-01-04 13:00:00,318666.0,316414.0,0.571,
