Tweet ID, Tweet Text, Information Source, Information Type, Informativeness,cleaned_text,informativeness_encoded,information_type_encoded,timestamp
204039388164927488,Pensavo di aver mangiato pesante... Invece no #terremoto,Eyewitness,Other Useful Information,Related - but not informative,pensavo di aver mangiato pesante invece terremoto,0,0,2023-01-02 03:00:00
204039597850759169,"RT @ElDatoDelDia: #Terremoto de 6.3 azotó el noroeste de Bologna, Italia http://t.co/jv6aRTf3",Media,Other Useful Information,Related and informative,rt eldatodeldia terremoto de 6 3 azotó el noroeste de bologna italia http co jv6artf3,2,0,2023-01-02 04:00:00
204039669187477504,"RT @gluca: enorme scossa di #terremoto ORA #modena #sanfelice. pare che le case siano ok, interni case distrutti. gente in strada. http: ...",Eyewitness,Infrastructure and utilities,Related and informative,rt gluca enorme scossa di terremoto ora modena sanfelice pare che le case siano ok interni case distrutti gente strada http,2,6,2023-01-02 05:00:00
204039702746116096,RT @kekkoz: Record di ascolti per la lezione su Estimo e Teorie della Valutazione che stanno dando su Raidue. #terremoto,Not labeled,Not labeled,Not related,rt kekkoz record di ascolti per la lezione su estimo e teorie della valutazione che stanno dando su raidue terremoto,1,1,2023-01-02 06:00:00
204039874679025664,"RT @Reuters: 5.9-magnitude earthquake strikes near Bologna, Italy  (the earthquake had initially registered at magnitude 6.3) http://t.c ...",Media,Other Useful Information,Related and informative,rt reuters 5 9 magnitude earthquake strikes near bologna italy earthquake initially registered magnitude 6 3 http c,2,0,2023-01-02 07:00:00
204040742920912897,#terremoto e' per caso caduto il governo? #sischerza,Not labeled,Not labeled,Not related,terremoto e per caso caduto il governo sischerza,1,1,2023-01-02 08:00:00
204040986203144192,#terremoto #venezia Non ho più avvertito scosse,Eyewitness,Caution and advice,Related - but not informative,terremoto venezia non ho più avvertito scosse,0,4,2023-01-02 09:00:00
204041334317793280,RT @andreabossi: #terremoto ecco la mappa http://t.co/8F9eJW6n,Outsiders,Other Useful Information,Related and informative,rt andreabossi terremoto ecco la mappa http co 8f9ejw6n,2,0,2023-01-02 10:00:00
204042043129991169,#terremoto cmq qui a #vicenza ne ho sentite altre 2 piccole. Ora dormo ciao @webeconoscenza @lumaca81 @kiavianello @andreacasadeiVE @robitu,Outsiders,Other Useful Information,Related and informative,terremoto cmq qui vicenza ne ho sentite altre 2 piccole ora dormo ciao webeconoscenza lumaca81 kiavianello andreacasadeive robitu,2,0,2023-01-02 11:00:00
204044161253519360,"RT @lucauxx: #terremoto: quando ti svegli alle quattro di notte perché trema il letto, prometti solennemente a te stesso che non li sche ...",Eyewitness,Sympathy and support,Related - but not informative,rt lucauxx terremoto quando ti svegli alle quattro di notte perché trema il letto prometti solennemente te stesso che non li sche,0,2,2023-01-02 12:00:00
204044551357345793,RT @TheUnspecialOne: La stabilità del letto Ikea durante il #terremoto: mi sono svegliato in bagno.,Not labeled,Not labeled,Not related,rt theunspecialone la stabilità del letto ikea durante il terremoto mi sono svegliato bagno,1,1,2023-01-02 13:00:00
204044601668022272,epicentro #terremoto http://t.co/UqmE4FD0,Media,Other Useful Information,Related and informative,epicentro terremoto http co uqme4fd0,2,0,2023-01-02 14:00:00
204044790420094976,"Arrivato a casa, mi corico, accendo il decoder vado su #skytg24 per avere aggiornamenti sul #terremoto e il decoder si aggiorna i canali mah",Outsiders,Other Useful Information,Related - but not informative,arrivato casa mi corico accendo il decoder vado su skytg24 per avere aggiornamenti sul terremoto e il decoder si aggiorna canali mah,0,0,2023-01-02 15:00:00
204045272773427201,Terremoto mi vuoi lasciar dormire sì o no? #terremoto,Eyewitness,Sympathy and support,Related - but not informative,terremoto mi vuoi lasciar dormire sì terremoto,0,2,2023-01-02 16:00:00
204045440541396992,RT @Zebbolo: Sembra ci siano seri danni a Finale Emilia e Poggio Renatico #terremoto,Media,Caution and advice,Related and informative,rt zebbolo sembra ci siano seri danni finale emilia e poggio renatico terremoto,2,4,2023-01-02 17:00:00
204045478281744384,"RT @LucaLombroso: Cosa fare (e non fare) in caso di #terremoto, ma molto va fatto prima:es, cosa banale, da anni non ho quadri sul letto ...",Outsiders,Caution and advice,Related and informative,rt lucalombroso cosa fare e non fare caso di terremoto molto va fatto prima es cosa banale da anni non ho quadri sul letto,2,4,2023-01-02 18:00:00
204045604119261184,Ou ora basta. Me la caco. #terremoto,Not labeled,Not labeled,Not related,ou ora basta la caco terremoto,1,1,2023-01-02 19:00:00
204045671223930880,Mobbasta #terremoto #bologna. Altra scossa.,Eyewitness,Other Useful Information,Related and informative,mobbasta terremoto bologna altra scossa,2,0,2023-01-02 20:00:00
204046325518577664,"5.9-magnitude earthquake strikes near Bologna, Italy   Full Article: http://t.co/HLVjrFuY   A 5.9-magnitude earthquake struck near Bologna…",Media,Other Useful Information,Related and informative,5 9 magnitude earthquake strikes near bologna italy full article http co hlvjrfuy 5 9 magnitude earthquake struck near bologna,2,0,2023-01-02 21:00:00
204047424422023171,"#terremoto. Ma il collegamento su Rai news da Bologna era finto, ché durante quest'ultima non ha fatto un frizzo?",Not labeled,Not labeled,Not related,terremoto il collegamento su rai news da bologna era finto ché durante quest ultima non ha fatto un frizzo,1,1,2023-01-02 22:00:00
204047562867621890,"#terremoto le llaman a un sismo de 5.6 en Italia, entonces lo que pasa en Chile y Perú que es cataclismo?",Outsiders,Other Useful Information,Related and informative,terremoto le llaman un sismo de 5 6 en italia entonces lo que pasa en chile perú que es cataclismo,2,0,2023-01-02 23:00:00
204047919375060993,@Woody64_2012 La prima a me è sembrata eterna! #terremoto,Eyewitness,Sympathy and support,Related - but not informative,woody64_2012 la prima è sembrata eterna terremoto,0,2,2023-01-03 00:00:00
204049387389857792,RT @mpoppel: 5.1-magnitude aftershock hits northern Italy - USGS #terremoto,Outsiders,Other Useful Information,Related and informative,rt mpoppel 5 1 magnitude aftershock hits northern italy usgs terremoto,2,0,2023-01-03 01:00:00
204049785852923904,#terremoto: Adesso Modena oltre che per i maiali sarà famosa anche per #imaya http://t.co/3ei8Nd3h,Outsiders,Sympathy and support,Related - but not informative,terremoto adesso modena oltre che per maiali sarà famosa anche per imaya http co 3ei8nd3h,0,2,2023-01-03 02:00:00
204050180079755264,RT @Zebbolo: Danni a Ferrara #terremoto https://t.co/DE239qJe,Media,Infrastructure and utilities,Related and informative,rt zebbolo danni ferrara terremoto https co de239qje,2,6,2023-01-03 03:00:00
204050721157545985,"Amici di #Bologna e dintorni, spero tutto bene.. #Terremoto previsto dai #Maya.. Quindi, si può stare tranquilli.",Outsiders,Sympathy and support,Related - but not informative,amici di bologna e dintorni spero tutto bene terremoto previsto dai maya quindi si può stare tranquilli,0,2,2023-01-03 04:00:00
204051270598787072,RT @robertamilano: @GBA_mediamondo e socializzi l'ansia in attesa dell'ansa #terremoto,Outsiders,Sympathy and support,Related - but not informative,rt robertamilano gba_mediamondo e socializzi l ansia attesa dell ansa terremoto,0,2,2023-01-03 05:00:00
204051719393521664,"RT @cristinasimone: #terremoto Una notizia bruttissima! Crolli nelle fabbriche a Ferrara, degli operai sono rimasti coinvolti!!! http:// ...",Outsiders,Affected individuals,Related and informative,rt cristinasimone terremoto una notizia bruttissima crolli nelle fabbriche ferrara degli operai sono rimasti coinvolti http,2,5,2023-01-03 06:00:00
204051853636403201,RT @corriereveneto: @DeBortoliF: Altra scossa di assestamento a Milano #terremoto,Outsiders,Other Useful Information,Related and informative,rt corriereveneto debortolif altra scossa di assestamento milano terremoto,2,0,2023-01-03 07:00:00
204052977697296384,"RT @Corriereit: #terremoto, crolli in fabbriche in provincia di Ferrara. Lesionate chiese e campanili. Aggiornamenti su @Corriereit",Media,Infrastructure and utilities,Related and informative,rt corriereit terremoto crolli fabbriche provincia di ferrara lesionate chiese e campanili aggiornamenti su corriereit,2,6,2023-01-03 08:00:00
204053179019689987,RT @RominaCabj: nostradamus habia predicho un terremoto en la peninsula italica para el 20 de mayo.. y que paso? hubo un sismo en italia :O,Not applicable,Not applicable,Related - but not informative,rt rominacabj nostradamus habia predicho un terremoto en la peninsula italica para el 20 de mayo que paso hubo un sismo en italia,0,3,2023-01-03 09:00:00
204053350977773568,questa è l'impressionante immagine della torre di Finale Emilia... http://t.co/vlY6I3c8 #terremoto,Outsiders,Other Useful Information,Related - but not informative,questa è l impressionante immagine della torre di finale emilia http co vly6i3c8 terremoto,0,0,2023-01-03 10:00:00
204053447455150081,RT @robertociacci: RT @rodolfodue: #terremoto piazza Maggiore affollata alle 5 di mattina http://t.co/9wV2etNQ,Eyewitness,Caution and advice,Related and informative,rt robertociacci rt rodolfodue terremoto piazza maggiore affollata alle 5 di mattina http co 9wv2etnq,2,4,2023-01-03 11:00:00
204053573284270081,"RT @NewEarthquake: Revised (5.9 -&gt; 6.0): 6.0 earthquake, northern Italy. May 20 4:03am at epicenter (1h:31m ago, 36km NNW of Bologna, ...",Media,Caution and advice,Related and informative,rt newearthquake revised 5 9 gt 6 0 6 0 earthquake northern italy may 20 4 03am epicenter 1h 31m ago 36km nnw bologna,2,4,2023-01-03 12:00:00
204054844175159296,"RT @FrancescaBibi: Sono a San Felice sul Panaro, epicentro. É stato terribile. #terremoto",Eyewitness,Sympathy and support,Related - but not informative,rt francescabibi sono san felice sul panaro epicentro é stato terribile terremoto,0,2,2023-01-03 13:00:00
204055427162443776,"#Terremoto de 6.3 azotó el noroeste de Bologna, Italia :/ Bologna!!",Media,Other Useful Information,Related and informative,terremoto de 6 3 azotó el noroeste de bologna italia bologna,2,0,2023-01-03 14:00:00
204056815498043392,I media sono in crisi perché non sanno usare twitter e su facebook non trovano le foto del #terremoto .,Outsiders,Other Useful Information,Related - but not informative,media sono crisi perché non sanno usare twitter e su facebook non trovano le foto del terremoto,0,0,2023-01-03 15:00:00
204061466976985088,Vado a chiudere un po gli occhi... #Terremoto,Outsiders,Other Useful Information,Related - but not informative,vado chiudere un po gli occhi terremoto,0,0,2023-01-03 16:00:00
204062435852812288,RT @FGoria: RT @gluca: aggiornamento epicentro: ogni edificio storico crollato o danneggiato grave. #terremoto gente ok. http://t.co/b5C ...,Eyewitness,Infrastructure and utilities,Related and informative,rt fgoria rt gluca aggiornamento epicentro ogni edificio storico crollato danneggiato grave terremoto gente ok http co b5c,2,6,2023-01-03 17:00:00
204065388634447872,"RT @andreakondra: Riesco a rimanere aggiornato solo grazie a Twitter sul #terremoto Ok giornalisti, potete cambiare lavoro",Outsiders,Other Useful Information,Related - but not informative,rt andreakondra riesco rimanere aggiornato solo grazie twitter sul terremoto ok giornalisti potete cambiare lavoro,0,0,2023-01-03 18:00:00
204068815389200384,RT @NathanNemo: RT @massimomasi: Solo SKY sta informando! Vergogna! #terremoto e' la fine dell'informazione pubblica,Outsiders,Sympathy and support,Related - but not informative,rt nathannemo rt massimomasi solo sky sta informando vergogna terremoto e la fine dell informazione pubblica,0,2,2023-01-03 19:00:00
204070824444043264,RT @SantiContreras: Daños del Terremoto en Italia de 6.0 grados de hace una hora http://t.co/HP6vyMcD,Outsiders,Other Useful Information,Related and informative,rt santicontreras daños del terremoto en italia de 6 0 grados de hace una hora http co hp6vymcd,2,0,2023-01-03 20:00:00
204077220791201792,RT @gluca: prima era verticale RT @il_letterino: RT @stefanotralli Campanile mortizzuolo #terremoto http://t.co/C17RlPT4 #sanfelicesulpanaro,Eyewitness,Other Useful Information,Related - but not informative,rt gluca prima era verticale rt il_letterino rt stefanotralli campanile mortizzuolo terremoto http co c17rlpt4 sanfelicesulpanaro,0,0,2023-01-03 21:00:00
204079670252146688,RT @gluca: dall'epicentro: e pensare che qualcuno qui pensa di fare un deposito di gas sotterraneo #terremoto #sanfelicesulpanaro http:/ ...,Eyewitness,Other Useful Information,Related - but not informative,rt gluca dall epicentro e pensare che qualcuno qui pensa di fare un deposito di gas sotterraneo terremoto sanfelicesulpanaro http,0,0,2023-01-03 22:00:00
204080215494897664,"Ctm, terremoto de 6.3 en Italia, no webeen.",Media,Other Useful Information,Related and informative,ctm terremoto de 6 3 en italia webeen,2,0,2023-01-03 23:00:00
204081620607709184,Yaaaaaa no me hagan asustar con eso de que Nostradamus dijo que iba pasar lo del terremoto en Italia un 20 de Mayo!!!!!!!!!!,Not applicable,Other Useful Information,Related - but not informative,yaaaaaa hagan asustar con eso de que nostradamus dijo que iba pasar lo del terremoto en italia un 20 de mayo,0,0,2023-01-04 00:00:00
204083688382799872,"#InstantFollowBack Quake hits northern Italy, one dead http://t.co/s9bzLgdE #TFB #FF #F4F #TFW",Media,Affected individuals,Related and informative,instantfollowback quake hits northern italy one dead http co s9bzlgde tfb ff f4f tfw,2,5,2023-01-04 01:00:00
204083810042789888,a causa del #terremoto nella zono di ancona i treni per la zona centro-nord hanno ritardi o soppressioni...,Media,Caution and advice,Related and informative,causa del terremoto nella zono di ancona treni per la zona centro nord hanno ritardi soppressioni,2,4,2023-01-04 02:00:00
204085705847226368,"RT @nytimes: Strong Quake Hits North Italy, at Least Three Dead http://t.co/LGToeFnx",Media,Affected individuals,Related and informative,rt nytimes strong quake hits north italy least three dead http co lgtoefnx,2,5,2023-01-04 03:00:00
204087073186127872,"RT @epicenterx: Earthquake - Magnitude 4.0 - NORTHERN ITALY - 2012 May 20, 02:37 UTC http://t.co/G6ljbD94",Media,Other Useful Information,Related and informative,rt epicenterx earthquake magnitude 4 0 northern italy 2012 may 20 02 37 utc http co g6ljbd94,2,0,2023-01-04 04:00:00
204087371011080192,RT @INGVterremoti: #terremoto Ml:2.8 2012-05-20 05:31:17 UTC Lat=44.84 Lon=11.13 Prof=6.0Km Prov=MODENA,Outsiders,Other Useful Information,Related and informative,rt ingvterremoti terremoto ml 2 8 2012 05 20 05 31 17 utc lat 44 84 lon 11 13 prof 6 0km prov modena,2,0,2023-01-04 05:00:00
204088788664856576,RT @BreakingNewsChi: BREAKING NEWS: Televisión Italiana confirma que ya son 4 los muertos por terremoto en Italia http://t.co/5fXdQ7Ey,Media,Affected individuals,Related and informative,rt breakingnewschi breaking news televisión italiana confirma que ya son 4 los muertos por terremoto en italia http co 5fxdq7ey,2,5,2023-01-04 06:00:00
204091561083023360,RT @fatimapastrana: Hay leer las profecías de Nostradamus para ver que nos depara.. predijo que el 20 de mayo habría terremoto en Italia ...,Outsiders,Other Useful Information,Related - but not informative,rt fatimapastrana hay leer las profecías de nostradamus para ver que nos depara predijo que el 20 de mayo habría terremoto en italia,0,0,2023-01-04 07:00:00
204091816960720896,"Quake hits northern Italy, 3 dead: A strong earthquake struck early Sunday near the northern ... http://t.co/ArlGGWXG #CNN #BreakingNews",Media,Affected individuals,Related and informative,quake hits northern italy 3 dead strong earthquake struck early sunday near northern http co arlggwxg cnn breakingnews,2,5,2023-01-04 08:00:00
204092261561139200,"RT @OVNICANARIAS: Terremoto norte de Italia, 6.0 Magnitud.:    Fecha-Hora Domingo, 20 de mayo 2012 a las 02:03:52 UTC Domingo, 20 ... ht ...",Media,Other Useful Information,Related and informative,rt ovnicanarias terremoto norte de italia 6 0 magnitud fecha hora domingo 20 de mayo 2012 las 02 03 52 utc domingo 20 ht,2,0,2023-01-04 09:00:00
204093670847291392,"RT @AP: Reports: 3 dead in magnitude-5.9 earthquake that strikes near Bologna, Italy: http://t.co/oMng91FE -JM",Media,Affected individuals,Related and informative,rt ap reports 3 dead magnitude 5 9 earthquake strikes near bologna italy http co omng91fe jm,2,5,2023-01-04 10:00:00
204094857814343680,"RT @uhprensagrafica: Tres fallecidos deja terremoto de 5,9 en Bologna, #Italia",Outsiders,Affected individuals,Related and informative,rt uhprensagrafica tres fallecidos deja terremoto de 5 9 en bologna italia,2,5,2023-01-04 11:00:00
204095130448314368,BBC News - Three killed in northern Italy earthquake http://t.co/6YR5DcgO,Media,Affected individuals,Related and informative,bbc news three killed northern italy earthquake http co 6yr5dcgo,2,5,2023-01-04 12:00:00
204097521189003264,"RT @AC984: #Terremoto Molise 2002, L'Aquila 2009, Emilia 2012. Tutti di 5,9 gradi Richter. #riflessioni",Media,Caution and advice,Related and informative,rt ac984 terremoto molise 2002 l aquila 2009 emilia 2012 tutti di 5 9 gradi richter riflessioni,2,4,2023-01-04 13:00:00
204099568009355265,"RT @cnni: Quake hits northern Italy, one dead http://t.co/dmCMwbCf",Media,Affected individuals,Related and informative,rt cnni quake hits northern italy one dead http co dmcmwbcf,2,5,2023-01-04 14:00:00
204101208015769600,Three killed in Italy earthquake: An earthquake in northern Italy kills at least three people and causes thousan... http://t.co/sOC3O9OE,Media,Affected individuals,Related and informative,three killed italy earthquake earthquake northern italy kills least three people causes thousan http co soc3o9oe,2,5,2023-01-04 15:00:00
204101451268624385,RT @CNN: At least 3 dead after earthquake rocks northern Italy http://t.co/wrolmWMv,Media,Affected individuals,Related and informative,rt cnn least 3 dead earthquake rocks northern italy http co wrolmwmv,2,5,2023-01-04 16:00:00
204102357242478592,chi ha notizie #terremoto su Mirandola?,Outsiders,Other Useful Information,Related - but not informative,chi ha notizie terremoto su mirandola,0,0,2023-01-04 17:00:00
204102638265057280,"...che nottata del cazzo, si può dire? #terremoto #paura",Outsiders,Sympathy and support,Related - but not informative,che nottata del cazzo si può dire terremoto paura,0,2,2023-01-04 18:00:00
204103489721344002,La calamità naturale sarà a carico del cittadino. In caso di #terremoto [...] non sarà più lo Stato a pagare i danni http://t.co/OgDnWKIt,Not applicable,Other Useful Information,Related and informative,la calamità naturale sarà carico del cittadino caso di terremoto non sarà più lo stato pagare danni http co ogdnwkit,2,0,2023-01-04 19:00:00
204103783289061376,Earthquake in our area (34 km NE Modena) http://t.co/KL0bIxgT We're fine but some deaths reported &amp; u can't tell what will happen next.,Eyewitness,Affected individuals,Related and informative,earthquake area 34 km ne modena http co kl0bixgt fine deaths reported amp u tell happen next,2,5,2023-01-04 20:00:00
204104420844257280,"A Finale crolla una torre del Trecento San Felice, semidistrutta la chiesa - Il Resto Del Carlino - Modena: http://t.co/iQY86ClT",Media,Infrastructure and utilities,Related and informative,finale crolla una torre del trecento san felice semidistrutta la chiesa il resto del carlino modena http co iqy86clt,2,6,2023-01-04 21:00:00
204105960145428480,RT @BBCWorld: Three killed in Italy earthquake http://t.co/KiokyFRU,Media,Affected individuals,Related and informative,rt bbcworld three killed italy earthquake http co kiokyfru,2,5,2023-01-04 22:00:00
204106400555741186,RT @skande: La chiesa di Mirabello crollata! http://t.co/yfxCU8kz #terremoto #Ferrara via @ImVolva,Eyewitness,Infrastructure and utilities,Related and informative,rt skande la chiesa di mirabello crollata http co yfxcu8kz terremoto ferrara via imvolva,2,6,2023-01-04 23:00:00
204109651128750080,RT @ManuAhia: E anche oggi non è un buongiorno... Il #terremoto è la prova che la natura si ribella alle atrocità dell'uomo...,Outsiders,Other Useful Information,Related - but not informative,rt manuahia e anche oggi non è un buongiorno il terremoto è la prova che la natura si ribella alle atrocità dell uomo,0,0,2023-01-05 00:00:00
204110343205683200,“@newsfromitaly: #Earthquake hits northern #Italy 3 deaths confirmed http://t.co/ks7KAPUs #Itl #News” i've heard 4 so far :(,Media,Affected individuals,Related and informative,newsfromitaly earthquake hits northern italy 3 deaths confirmed http co ks7kapus itl news heard 4 far,2,5,2023-01-05 01:00:00
204111114953424896,Ultimamente lo scorrere degli avvenimenti mi ricorda sempre che devo ringraziare se sono ancora viva. #brindisi #terremoto,Outsiders,Sympathy and support,Related - but not informative,ultimamente lo scorrere degli avvenimenti mi ricorda sempre che devo ringraziare se sono ancora viva brindisi terremoto,0,2,2023-01-05 02:00:00
204111366599094273,RT @1Dneews: An #earthquake hit northern Italy at 4:03am. It killed at least 4 people and caused lots of panic and damages. #prayforitaly,Media,Affected individuals,Related and informative,rt 1dneews earthquake hit northern italy 4 03am killed least 4 people caused lots panic damages prayforitaly,2,5,2023-01-05 03:00:00
204111974794133504,Buongiorno miei cari. Anche se in ritardo apprendo la notizia del #Terremoto e penso agli amici che vivono in zona Ditemi che state bene !,Outsiders,Sympathy and support,Related - but not informative,buongiorno miei cari anche se ritardo apprendo la notizia del terremoto e penso agli amici che vivono zona ditemi che state bene,0,2,2023-01-05 04:00:00
204114898211442688,"RT @EliOfficial_: Può essere che con il #terremoto le due torri, qui a Bologna, si sono raddrizzate ahahah(?)",Government,Not applicable,Related - but not informative,rt eliofficial_ può essere che con il terremoto le due torri qui bologna si sono raddrizzate ahahah,0,3,2023-01-05 05:00:00
204116064211173377,RT @frafacchinetti: 059-200200 è il numero unico della protezione civile per assistenza zona #Modena #terremoto. Ritwittate e mettetelo  ...,Outsiders,Caution and advice,Related and informative,rt frafacchinetti 059 200200 è il numero unico della protezione civile per assistenza zona modena terremoto ritwittate e mettetelo,2,4,2023-01-05 06:00:00
204117351896059904,RT @alfoadd: Sono un po' scosso. #terremoto,Eyewitness,Sympathy and support,Related - but not informative,rt alfoadd sono un po scosso terremoto,0,2,2023-01-05 07:00:00
204120027828465665,Terremoto en Italia? Como? Ui que mal :S,Outsiders,Sympathy and support,Related - but not informative,terremoto en italia como ui que mal,0,2,2023-01-05 08:00:00
