Tweet ID, Tweet Text, Information Source, Information Type, Informativeness,cleaned_text,informativeness_encoded,information_type_encoded
378050491474657280,RT @ShanaCordon: Evacuation bags are ready by the front door. Now hoping for some rest. Be safe &amp; well #Boulder friends. #boulderflood #cowx,Eyewitness,Sympathy and support,Related and informative,rt shanacordon evacuation bags ready front door hoping rest safe amp well boulder friends boulderflood cowx,2,1
378051825254952960,"I GET 5078 REALL FOLLOWERS! http://t.co/qrF5dpD3ak  ✈#BestRapper,#boulderflood,#PutinsFavoriteFlicks,#Remember911,#in http://t.co/Qi1ROyZilU",Not labeled,Not labeled,Not related,get 5078 reall followers http co qrf5dpd3ak bestrapper boulderflood putinsfavoriteflicks remember911 http co qi1royzilu,0,0
378053515563659264,"GO=&gt;http://t.co/b1BmzMHtsK #BestRapper,#boulderflood,#PutinsFavoriteFlicks,#Remember911,#ini http://t.co/yrSTbef6x8",Not labeled,Not labeled,Not related,go gt http co b1bmzmhtsk bestrapper boulderflood putinsfavoriteflicks remember911 ini http co yrstbef6x8,0,0
378053637177475072,Anyone wanna go skinny dipping? #boulderflood,Not labeled,Not labeled,Not related,anyone wan na go skinny dipping boulderflood,0,0
378054652215824384,"#Breaking: Jamestown, Colorado, is under mandatory evacuation order due to flash flooding - @dailycamera http://t.co/bN3gBLKHQg",Media,Caution and advice,Related and informative,breaking jamestown colorado mandatory evacuation order due flash flooding dailycamera http co bn3gblkhqg,2,4
378054979380334592,"The weather is crazy over here..we have rivers now, &amp; some students are evacuating the dorms while others went mud sliding xD #boulderflood",Eyewitness,Affected individuals,Related and informative,weather crazy rivers amp students evacuating dorms others went mud sliding xd boulderflood,2,5
378055482704814082,Damnit @twitter take care of the spammers using #BoulderFlood,Outsiders,Other Useful Information,Related - but not informative,damnit twitter take care spammers using boulderflood,1,2
378056556413079552,RT @NWSBoulder Significant flooding at the Justice Center in #boulderflood #COwx,Media,Infrastructure and utilities,Related and informative,rt nwsboulder significant flooding justice center boulderflood cowx,2,3
378056971686932480,RT @TimesCall: #Westminster and #Thornton swift-water dive teams en route to #Boulder in case they are needed. #boulderflood #cowx,Outsiders,Donations and volunteering,Related and informative,rt timescall westminster thornton swift water dive teams en route boulder case needed boulderflood cowx,2,6
378057261081714688,"#russelladler #news Jamestown, Colorado, is under mandatory evacuation order due to flash flooding - @dailycamera http://t.co/yyqbHZajQz",Media,Caution and advice,Related and informative,russelladler news jamestown colorado mandatory evacuation order due flash flooding dailycamera http co yyqbhzajqz,2,4
378058611638796288,RT @TxStormChasers: RT @odog: Sleeping above ground tonight. Stay safe #boulderflood #boulder http://t.co/MgacEwLoKC #cowx,Eyewitness,Sympathy and support,Related and informative,rt txstormchasers rt odog sleeping ground tonight stay safe boulderflood boulder http co mgacewlokc cowx,2,1
378059840569880576,HOLY SHIT. Boulder creek water volume for the last year. Be careful. #boulder #boulderflood http://t.co/TfBOR1iUfF http://t.co/2qEYyqHbwk,Outsiders,Caution and advice,Related - but not informative,holy shit boulder creek water volume last year careful boulder boulderflood http co tfbor1iuff http co 2qeyyqhbwk,1,4
378061807681695744,"#Boulder #Colorado has like 340 days of sunshine a year. Now the #BoulderFlood ? That just proves if we are gonna do it, we do it big!",Outsiders,Other Useful Information,Related and informative,boulder colorado like 340 days sunshine year boulderflood proves gon na big,2,2
378066689885077504,Links for information on #Boulderflood from @BoulderOEM @CUBoulder @NWSBoulder @bouldercolorado #cowx  http://t.co/6QwHS0KLQ5,Media,Other Useful Information,Related and informative,links information boulderflood boulderoem cuboulder nwsboulder bouldercolorado cowx http co 6qwhs0klq5,2,2
378067142844747776,#socy2044  will there be looting? Or an increase in crime this weekend?#boulderflood,Outsiders,Other Useful Information,Related and informative,socy2044 looting increase crime weekend boulderflood,2,2
378069365855621120,RT @TxStormChasers: Scanner: Highway 66 going into Lyons is underwater from the west at the Diamond Shamrock. #cowx  #boulderflood,Media,Infrastructure and utilities,Related and informative,rt txstormchasers scanner highway 66 going lyons underwater west diamond shamrock cowx boulderflood,2,3
378069734916251648,rain again picking up in dwtn bldr #boulderflood,Eyewitness,Other Useful Information,Related and informative,rain picking dwtn bldr boulderflood,2,2
378071202931032064,For updates on additional evacuation points throughout Boulder County for #boulderflood visit http://t.co/zbOLD3UJEQ,Media,Caution and advice,Related and informative,updates additional evacuation points throughout boulder county boulderflood visit http co zbold3ujeq,2,4
378071806902407168,"GO=&gt;http://t.co/Says6bwdOX ★RT★FOLLOWME★IFOLLOWYOU✔#boulderflood,#BestRapper,#Remember911,#PutinsFavoriteFlicks,#init http://t.co/AGYCYdTaIX",Not labeled,Not labeled,Not related,go gt http co says6bwdox rt followme ifollowyou boulderflood bestrapper remember911 putinsfavoriteflicks init http co agycydtaix,0,0
378072872280788992,RT @dailycamera: VIDEO: Flooding at 28th St underpass in #Boulder tonight http://t.co/JhQBnOZWiF #boulderflood,Media,Infrastructure and utilities,Related and informative,rt dailycamera video flooding 28th st underpass boulder tonight http co jhqbnozwif boulderflood,2,3
378075674088448001,"Flash floods wash away homes, kill at least one near Boulder, Colorado - U.S. News http://t.co/P5mHLfbnLR via @NBCnews",Media,Affected individuals,Related and informative,flash floods wash away homes kill least one near boulder colorado u news http co p5mhlfbnlr via nbcnews,2,5
378078203228585985,RT @USATODAY: #BREAKING: Severe floods strike Colorado http://t.co/JkvGm4hDu8,Media,Other Useful Information,Related and informative,rt usatoday breaking severe floods strike colorado http co jkvgm4hdu8,2,2
378078320690081792,"NEW  F O L L O W E R S=&gt;http://t.co/0CJzDlNh5b   ✔#boulderflood,#BestRapper,#initialsofsomeonespecial,#cowx,#RedEye,S http://t.co/81QZvCKE5c",Not labeled,Not labeled,Not related,new f l l w e r gt http co 0cjzdlnh5b boulderflood bestrapper initialsofsomeonespecial cowx redeye http co 81qzvcke5c,0,0
378079067255238656,At least 1 dead in Colo. flooding: Severe flooding in Jamestown in Colorado's Boulder County killed one person... http://t.co/4IwenaofFy,Outsiders,Affected individuals,Related and informative,least 1 dead colo flooding severe flooding jamestown colorado boulder county killed one person http co 4iwenaoffy,2,5
378079650250907648,RT @denverpost: UPDATE: Massive flooding has destroyed multiple homes in Boulder County: http://t.co/b2SOQOEIWb #COwx #BoulderFlood,Media,Infrastructure and utilities,Related and informative,rt denverpost update massive flooding destroyed multiple homes boulder county http co b2soqoeiwb cowx boulderflood,2,3
378081462223777793,"S/O to @CUBoulder, @dailycamera, and @bouldercounty for being on their game tonight. Thanks for the updates and alerts! #BoulderFlood",Outsiders,Caution and advice,Related - but not informative,cuboulder dailycamera bouldercounty game tonight thanks updates alerts boulderflood,1,4
378082263302299649,Did you know? Via @bouldercolorado: #Boulder is the #1 flash flood risk community in Colorado. #Boulderflood http://t.co/BIuwhpDQfL #COwx,Media,Other Useful Information,Related and informative,know via bouldercolorado boulder 1 flash flood risk community colorado boulderflood http co biuwhpdqfl cowx,2,2
378082875687464960,"RT @__yungsavvy: GO=&gt;http://t.co/lAcESTnam4 ★RT★FOLLOW ME★IFOLLOWYOU✔#boulderflood,#BestRapper,#initialsofsomeonespecial,#cowx,#RedEye http…",Not labeled,Not labeled,Not related,rt __yungsavvy go gt http co lacestnam4 rt follow ifollowyou boulderflood bestrapper initialsofsomeonespecial cowx redeye http,0,0
378084154937585664,RT @Kacyyy: @9NEWS our new front yard pond #boulderflood http://t.co/Lg7vETN7Pd,Eyewitness,Other Useful Information,Related - but not informative,rt kacyyy 9news new front yard pond boulderflood http co lg7vetn7pd,1,2
378086243705184256,RT @Muffissness: RT @LouiseMase Can't believe a few hours ago it was just a bit of heavy rain.. Escalated ridiculously quickly #boulderflood,Media,Affected individuals,Related - but not informative,rt muffissness rt louisemase believe hours ago bit heavy rain escalated ridiculously quickly boulderflood,1,5
378086805771268096,One Dead as Flash Flooding Hits Parts of Colorado http://t.co/K4XbG0R6gJ,Media,Affected individuals,Related and informative,one dead flash flooding hits parts colorado http co k4xbg0r6gj,2,5
378088110170451969,Flooding in Colorado kills 1:        http://t.co/5iROFQunkN,Media,Affected individuals,Related and informative,flooding colorado kills 1 http co 5irofqunkn,2,5
378088743527124992,"GO=&gt;http://t.co/Q8TxiJlUWc ♥AND♥RT♥IF♥WANT♥NEW♥FOLLOWERS✔#boulderflood,#BestRapper,#cowx,#initialsofsomeonespecial, http://t.co/tMD9MnLG4B",Not labeled,Not labeled,Not related,go gt http co q8txijluwc rt want new followers boulderflood bestrapper cowx initialsofsomeonespecial http co tmd9mnlg4b,0,0
378095349547552768,T'storms crossing I-25 toward #Longmont. Strong storm sitting over #Brighton tracking NE. #9wx forecast on #9News now http://t.co/uqO7mgWQoj,Media,Other Useful Information,Related and informative,storms crossing 25 toward longmont strong storm sitting brighton tracking ne 9wx forecast 9news http co uqo7mgwqoj,2,2
378097819992592384,#BREAKING: @CUBoulderPolice say Approx. 400-500 #CUBoulder Family Housing residents evacuated.  #boulderflood #9NewsMornings,Government,Affected individuals,Related and informative,breaking cuboulderpolice say approx 400 500 cuboulder family housing residents evacuated boulderflood 9newsmornings,2,5
378101922013532160,BREAKING NEWS: US 36 is now open from Sheridan to McCaslin #9wx #cotraf #boulderflood,Media,Infrastructure and utilities,Related and informative,breaking news us 36 open sheridan mccaslin 9wx cotraf boulderflood,2,3
378101930414710784,RT @JeremyHubbard: Another great pic of #Boulderflood from Instagram. #Boulder @KDVR brandash's photo http://t.co/Ng3nnDaDpg,Outsiders,Other Useful Information,Related - but not informative,rt jeremyhubbard another great pic boulderflood instagram boulder kdvr brandash photo http co ng3nndadpg,1,2
378102945448853505,RT @Greeblemonkey: The original of the photo that is floating everywhere for #boulderflood @brandash's photo http://t.co/Mxz914VLJZ,Media,Other Useful Information,Related and informative,rt greeblemonkey original photo floating everywhere boulderflood brandash photo http co mxz914vljz,2,2
378105671729684482,"RT @AP: Heavy rains cause flash flooding in Colorado, collapsing homes and leaving at least one person dead: http://t.co/8SuXHamB9g #Boulder",Media,Affected individuals,Related and informative,rt ap heavy rains cause flash flooding colorado collapsing homes leaving least one person dead http co 8suxhamb9g boulder,2,5
378109257842827264,"RT @nicollefagan: Rivalries aside, keep those affected by the #BoulderFlood in your thoughts and prayers. Hopefully no more lives are taken…",Outsiders,Sympathy and support,Related - but not informative,rt nicollefagan rivalries aside keep affected boulderflood thoughts prayers hopefully lives taken,1,1
378111510205464576,"RT @breakingstorm: Extremely dangerous and life threatening situation in Boulder, Colorado, area as flash flooding continues - @usNWSgov ht…",Media,Other Useful Information,Related and informative,rt breakingstorm extremely dangerous life threatening situation boulder colorado area flash flooding continues usnwsgov ht,2,2
378112919499579392,One person killed and homes destroyed after flash floods wreak havoc in Colorado http://t.co/mLSFP2d6GM,Media,Affected individuals,Related and informative,one person killed homes destroyed flash floods wreak havoc colorado http co mlsfp2d6gm,2,5
378113326342885376,"GET NEW F O L L O WERS? Visit http://t.co/gyDr3CksAf  #boulderflood,#BestRapper,#initialsofsomeonespecial,#cowx,#musi http://t.co/B0NUdMDayP",Not labeled,Not labeled,Not related,get new f l l wers visit http co gydr3cksaf boulderflood bestrapper initialsofsomeonespecial cowx musi http co b0nudmdayp,0,0
378115570287542273,#DEVELOPING | 1 Dead as Flash Flooding Hits Parts of Colorado http://t.co/RDMF3TkiQH [via @AP],Media,Affected individuals,Related and informative,developing 1 dead flash flooding hits parts colorado http co rdmf3tkiqh via ap,2,5
378118359511887872,Everyone stay safe in the #BoulderFlood! Especially those having to be evacuated. It's getting dangerous.,Outsiders,Sympathy and support,Related and informative,everyone stay safe boulderflood especially evacuated getting dangerous,2,1
378120104312991744,"GO=&gt;http://t.co/Xvxx1KW39m #boulderflood,#BestRapper,#initialsofsomeonespecial,#cowx,#music, http://t.co/FHOoVObeFy",Not labeled,Not labeled,Not related,go gt http co xvxx1kw39m boulderflood bestrapper initialsofsomeonespecial cowx music http co fhoovobefy,0,0
378122012742668288,One person #killed and homes #destroyed after flash floods wreak havoc in #Colorado - Sep 12 @ 7:44 AM ET http://t.co/V3o4BAZiFI,Media,Affected individuals,Related and informative,one person killed homes destroyed flash floods wreak havoc colorado sep 12 7 44 et http co v3o4bazifi,2,5
378122033697402880,"RT @reedtimmerTVN: LIFE THREATENING flash #flooding in Colorado Foothills including Colorado Springs, Fort Collins, and Boulder areas http:…",Media,Other Useful Information,Related and informative,rt reedtimmertvn life threatening flash flooding colorado foothills including colorado springs fort collins boulder areas http,2,2
378122948064067584,RT @breakingstorm: 2nd death related to Colorado flooding reported - @9NEWS; for more: http://t.co/DfOjwyccDP,Media,Affected individuals,Related and informative,rt breakingstorm 2nd death related colorado flooding reported 9news http co dfojwyccdp,2,5
378127377240293376,"Visit=&gt;http://t.co/CbecmqI2y4  AND★RT★IF★YOU★WANT★FOLLOWERS★#boulderflood,#BestRapper,#initialsofsomeonespecial,#cowx http://t.co/iLZ0Tr5P8G",Not labeled,Not labeled,Not applicable,visit gt http co cbecmqi2y4 rt want followers boulderflood bestrapper initialsofsomeonespecial cowx http co ilz0tr5p8g,3,0
378127477928783872,Student captures flash flooding on University of Colorado campus http://t.co/VMQc9BBU43,Outsiders,Infrastructure and utilities,Related and informative,student captures flash flooding university colorado campus http co vmqc9bbu43,2,3
378128681677234176,#Colorado flooding kills two. @ryanparkerdp  http://t.co/Pqi3EpjGj3 …,Media,Affected individuals,Related and informative,colorado flooding kills two ryanparkerdp http co pqi3epjgj3,2,5
378129197576642562,"RT &amp; VISIT 4 GAIN FOLLOWERS=&gt;http://t.co/PFVY23FTBV  ★#boulderflood,#BestRapper,#initialsofsomeonespecial,#cowx,#musi http://t.co/za8uubIZAH",Not labeled,Not labeled,Not related,rt amp visit 4 gain followers gt http co pfvy23ftbv boulderflood bestrapper initialsofsomeonespecial cowx musi http co za8uubizah,0,0
378130011292979200,RT @ryanparkerdp: STRESS: OEM warns DO NOT leave your home if you do not have to. DO NOT DRIVE in Boulder. Period. #boulderflood,Media,Caution and advice,Related and informative,rt ryanparkerdp stress oem warns leave home drive boulder period boulderflood,2,4
378130057396371456,"I GET 8036 REALL FOLLOWERS! http://t.co/cn38YSxOWS  ✈#boulderflood,#BestRapper,#initialsofsomeonespecial,#cowx,#music http://t.co/1tgnsWiOXm",Not labeled,Not labeled,Not related,get 8036 reall followers http co cn38ysxows boulderflood bestrapper initialsofsomeonespecial cowx music http co 1tgnswioxm,0,0
378133446410784768,"JUST IN: A second person has died in Colorado's flash flooding, officials say. http://t.co/RjJiXKrbuS #cowx",Media,Affected individuals,Related and informative,second person died colorado flash flooding officials say http co rjjixkrbus cowx,2,5
378133551272562688,RT @NewsBreaker: More on deadly Colorado flooding reported by @Kelly7News with @7newsNOW.,Media,Caution and advice,Related and informative,rt newsbreaker deadly colorado flooding reported kelly7news 7newsnow,2,4
378133932937445376,"GO=&gt;http://t.co/t4wnarC1fo #boulderflood,#BestRapper,#initialsofsomeonespecial,#cowx,#music, http://t.co/XPpsCjZdvM",Not labeled,Not labeled,Not related,go gt http co t4wnarc1fo boulderflood bestrapper initialsofsomeonespecial cowx music http co xppscjzdvm,0,0
378134704710766592,"RT @abc7newsBayArea: UPDATE: Flash flooding in Boulder County, Colorado has left two people dead. http://t.co/ntQm6jaDBR",Media,Affected individuals,Related and informative,rt abc7newsbayarea update flash flooding boulder county colorado left two people dead http co ntqm6jadbr,2,5
378135161881128960,"RT &amp; VISIT 4 GAIN FOLLOWERS=&gt;http://t.co/aG6g9SCYwu  ★#boulderflood,#BestRapper,#initialsofsomeonespecial,#cowx,#musi http://t.co/BPS31hFNqE",Not labeled,Not labeled,Not related,rt amp visit 4 gain followers gt http co ag6g9scywu boulderflood bestrapper initialsofsomeonespecial cowx musi http co bps31hfnqe,0,0
378135338050260992,"I GET 9524 REALL FOLLOWERS! http://t.co/gCqVdKlSSK  ✈#boulderflood,#BestRapper,#initialsofsomeonespecial,#cowx,#music http://t.co/cK3Ubq0KFx",Not labeled,Not labeled,Not related,get 9524 reall followers http co gcqvdklssk boulderflood bestrapper initialsofsomeonespecial cowx music http co ck3ubq0kfx,0,0
378137582007496704,#Preachit #lightbulb #patrickstar #patrick #meme  #rain #colorado #boulderflood #itsbad http://t.co/yOtcXNNxB3,Not labeled,Not labeled,Not applicable,preachit lightbulb patrickstar patrick meme rain colorado boulderflood itsbad http co yotcxnnxb3,3,0
378137695240732672,"@_fl0ss: Boulder, Colorado feels God's wrath! Rejoice, for the rapture cometh. Let all #atheist sodomites drown! #boulderflood #cowx Harsh",Outsiders,Not applicable,Related - but not informative,_fl0ss boulder colorado feels god wrath rejoice rapture cometh let atheist sodomites drown boulderflood cowx harsh,1,7
378138974520238080,"GO=&gt;http://t.co/RYysuBUj6Y ★RT★FOLLOWME★IFOLLOWYOU✔#boulderflood,#BestRapper,#initialsofsomeonespecial,#cowx,#music,T http://t.co/DI8TqUvTTk",Not labeled,Not labeled,Not applicable,go gt http co ryysubuj6y rt followme ifollowyou boulderflood bestrapper initialsofsomeonespecial cowx music http co di8tquvttk,3,0
378139188421357568,"VISIT=&gt;http://t.co/92jE0nMU6S  ☀RT☀FOR☀NEW☀FOLLOWERS☀✔#boulderflood,#BestRapper,#initialsofsomeonespecial,#cowx,#musi http://t.co/w0rD7CWawk",Not labeled,Not labeled,Not related,visit gt http co 92je0nmu6s rt new followers boulderflood bestrapper initialsofsomeonespecial cowx musi http co w0rd7cwawk,0,0
378139846935457792,“@MelissaBuntcake: This is 287 and Dillon Rd... Cars submerged after road gives way http://t.co/V2yIGBxfzt #BoulderFlood”. Awful!,Eyewitness,Infrastructure and utilities,Related and informative,melissabuntcake 287 dillon rd cars submerged road gives way http co v2yigbxfzt boulderflood awful,2,3
378140266366267392,@Ericccxminaj 1 Dead as Flash Flooding Hits Parts of Colo.: Flash flooding in Colorado's Boulder County has left one person...  @MJJPEACE,Outsiders,Affected individuals,Related and informative,ericccxminaj 1 dead flash flooding hits parts colo flash flooding colorado boulder county left one person mjjpeace,2,5
378141524623912960,RT @TWCBreaking: RT @140elect: Roads torn up #BoulderFlood http://t.co/NIcLiXMe97 #coflood,Media,Infrastructure and utilities,Related and informative,rt twcbreaking rt 140elect roads torn boulderflood http co niclixme97 coflood,2,3
378143340769714176,RT @140elect: Large blocks of cement ripped off roads in #BoulderFlood http://t.co/drNnFiMJbZ,Eyewitness,Infrastructure and utilities,Related and informative,rt 140elect large blocks cement ripped roads boulderflood http co drnnfimjbz,2,3
378143550510088192,I'll show the doppler radar from Boulder Colorado in just a minute...major flooding...and bridge washed away.  Amazing live pictures.,Eyewitness,Other Useful Information,Related - but not informative,show doppler radar boulder colorado minute major flooding bridge washed away amazing live pictures,1,2
378144624243507200,"RT @fishnette Not going anywhere for a while in my hood. At Lakebriar off Linden, Twomile Creek. http://t.co/8fdCzD8kHV #coflood",Eyewitness,Infrastructure and utilities,Related and informative,rt fishnette going anywhere hood lakebriar linden twomile creek http co 8fdczd8khv coflood,2,3
378145781846257664,"GO=&gt;http://t.co/iHVoTGrXSl ★RT★FOLLOWME★IFOLLOWYOU✔#boulderflood,#BestRapper,#initialsofsomeonespecial,#cowx,#music,T http://t.co/th7lJCSjKF",Not labeled,Not labeled,Not related,go gt http co ihvotgrxsl rt followme ifollowyou boulderflood bestrapper initialsofsomeonespecial cowx music http co th7ljcsjkf,0,0
378147442786439168,So Stupid! RT @TwitchyTeam 'Not smart': Life-threatening #BoulderFlood? Boulder college students go tubing [video] http://t.co/erUR8X0M0i,Outsiders,Other Useful Information,Related and informative,stupid rt twitchyteam smart life threatening boulderflood boulder college students go tubing video http co erur8x0m0i,2,2
378149112123633664,"VISIT=&gt;http://t.co/yicTFXHkpO  ☀RT☀FOR☀NEW☀FOLLOWERS☀✔#boulderflood,#BestRapper,#initialsofsomeonespecial,#cowx,#musi http://t.co/DesHtugB7b",Not labeled,Not labeled,Not related,visit gt http co yictfxhkpo rt new followers boulderflood bestrapper initialsofsomeonespecial cowx musi http co deshtugb7b,0,0
378149443507204096,"Two dead, several structures destroyed in Colo. flooding: Hundreds of University of Colorado-Boulder students ... http://t.co/q9lLbHkzuV",Media,Affected individuals,Related and informative,two dead several structures destroyed colo flooding hundreds university colorado boulder students http co q9llbhkzuv,2,5
378149984551448578,"RT @jeffcosheriffco: #COFLOOD hashtags: #BoulderFlood #Waldoflood #CCCF #COWX Any others? When in doubt, turn around, seek higher ground, d…",Not labeled,Not labeled,Not related,rt jeffcosheriffco coflood hashtags boulderflood waldoflood cccf cowx others doubt turn around seek higher ground,0,0
378150852793749504,RT @thegooglecar: At least one dead in Colorado flash flooding http://t.co/lRZTeyzG7M #Environment,Media,Affected individuals,Related and informative,rt thegooglecar least one dead colorado flash flooding http co lrzteyzg7m environment,2,5
378151544849305600,"RT @dailycamera: If you're looking to volunteer or donate to help clean-up, @boulderoem says stay home and wait #boulderflood",Media,Donations and volunteering,Related and informative,rt dailycamera looking volunteer donate help clean boulderoem says stay home wait boulderflood,2,6
378151578399559680,Colorado flash floods kill two http://t.co/2h5uyh5arY #news,Media,Affected individuals,Related and informative,colorado flash floods kill two http co 2h5uyh5ary news,2,5
378152455005282306,"RT @MarciKrivonen: Wow. RT @HemaMullur: Two trucks, one car submerged after road collapse at Hwy 287 and Dillon. #cowx #boulderflood http:/…",Outsiders,Infrastructure and utilities,Related and informative,rt marcikrivonen wow rt hemamullur two trucks one car submerged road collapse hwy 287 dillon cowx boulderflood http,2,3
378155642667540480,"GO=&gt;http://t.co/3lahYesOET … #boulderflood,#BestRapper,#initialsofsomeonespecial,#cowx,#music, pic.twitter.com/s9CtGiMxdK@weHeartRANZ",Not labeled,Not labeled,Not related,go gt http co 3lahyesoet boulderflood bestrapper initialsofsomeonespecial cowx music pic twitter com s9ctgimxdk weheartranz,0,0
378155923698483202,Jamie's fine. Class canceled today at #CUBoulder. RT Flash floods kill at least 2 in Colorado http://t.co/i62gtcNMK2 via @USATODAY,Eyewitness,Affected individuals,Related and informative,jamie fine class canceled today cuboulder rt flash floods kill least 2 colorado http co i62gtcnmk2 via usatoday,2,5
378158079579127808,RT @HemaMullur: Two trucks and one car in the water after a road collapse at Hwy 287 and Dillon. #cowx #boulderflood @KDVR http://t.co/X27J…,Media,Infrastructure and utilities,Related and informative,rt hemamullur two trucks one car water road collapse hwy 287 dillon cowx boulderflood kdvr http co x27j,2,3
378159971210649600,"Severe flash flooding in the Boulder, #Colorado area last night. One person died (KUSA). #cowx #flashflood http://t.co/53qZmj8dxZ",Media,Affected individuals,Related and informative,severe flash flooding boulder colorado area last night one person died kusa cowx flashflood http co 53qzmj8dxz,2,5
378161380462833664,RT @BBCNewsUS: Flooding from fast-moving storm in Colorado kills two people and leads to the evacuation of hundreds of homes http://t.co/fx…,Media,Affected individuals,Related and informative,rt bbcnewsus flooding fast moving storm colorado kills two people leads evacuation hundreds homes http co fx,2,5
378164870157721600,Yousa punk bitch if you don't know about Boulder. This flood don't know what it's dealin' wit! #boulderflood,Outsiders,Sympathy and support,Related - but not informative,yousa punk bitch know boulder flood know dealin wit boulderflood,1,1
378167080530354176,GET NEW FOLLOWERS&gt;http://t.co/GS8vfflf9S #BestRapper #initialsofsomeonespecial #throwbackthursday #BB15 #boulderflood http://t.co/avkuMM5UVE,Not labeled,Not labeled,Not related,get new followers gt http co gs8vfflf9s bestrapper initialsofsomeonespecial throwbackthursday bb15 boulderflood http co avkumm5uve,0,0
378168267505823744,"GO=&gt;http://t.co/X6hQoSlfVx #boulderflood,#BestRapper,#initialsofsomeonespecial,#cowx,#music, http://t.co/UEiWm3iHip",Not labeled,Not labeled,Not related,go gt http co x6hqoslfvx boulderflood bestrapper initialsofsomeonespecial cowx music http co ueiwm3ihip,0,0
378168804380917761,RT @DenverChannel: PLEASE RT: New evac center at Silver Creek High School at 4901 Nelson Road in Longmont.#boulderflood -@dailycamera,Media,Infrastructure and utilities,Related and informative,rt denverchannel please rt new evac center silver creek high school 4901 nelson road longmont boulderflood dailycamera,2,3
