Tweet ID, Tweet Text, Information Source, Information Type, Informativeness,cleaned_text,informativeness_encoded,information_type_encoded,timestamp
396319390729138176,RT @katemather: En route to #LAX. Updates as they come @LANow.,Media,Not applicable,Related - but not informative,rt katemather en route lax updates come lanow,2,6,2023-01-02 07:00:00
396319441031811072,RT @thinkprogress: Early reports indicate there were two victims down in Terminal 3 at LAX shooting http://t.co/GORdwvqYdS,Media,Affected individuals,Related and informative,rt thinkprogress early reports indicate two victims terminal 3 lax shooting http co gordwvqyds,3,2,2023-01-02 08:00:00
396319445259284481,RT @thinkprogress: REPORT: Shooting at Los Angeles airport http://t.co/A9Ad45coky,Media,Affected individuals,Related and informative,rt thinkprogress report shooting los angeles airport http co a9ad45coky,3,2,2023-01-02 09:00:00
396319692694233088,RT @CaptDaveOnAir: Reports of man with rifle opened fire in terminal 3 at #LAX,Outsiders,Affected individuals,Related and informative,rt captdaveonair reports man rifle opened fire terminal 3 lax,3,2,2023-01-02 10:00:00
396319856275906560,"How did he get a rifle past security? He SHOT his way through, obviously. #LAX",Outsiders,Other Useful Information,Related - but not informative,get rifle past security shot way obviously lax,2,1,2023-01-02 11:00:00
396320019857944576,Reported: Shots fired at LAX...wounded shown leaving airport http://t.co/t5znwUcrMb,Media,Affected individuals,Related and informative,reported shots fired lax wounded shown leaving airport http co t5znwucrmb,3,2,2023-01-02 12:00:00
396320032461836289,"RT @LATimescitybeat: Frightening scene at LAX, with TSA agent shot, suspect wounded, according to sources. http://t.co/t29Dw05cXQ",Media,Affected individuals,Related and informative,rt latimescitybeat frightening scene lax tsa agent shot suspect wounded according sources http co t29dw05cxq,3,2,2023-01-02 13:00:00
396320065982705665,#LAX: Passengers at Terminal 3 of Los Angeles airport evacuated shortly after 9 am local time http://t.co/EqIBSayi5g http://t.co/3Lmnjdv6Wq,Media,Affected individuals,Related and informative,lax passengers terminal 3 los angeles airport evacuated shortly 9 local time http co eqibsayi5g http co 3lmnjdv6wq,3,2,2023-01-02 14:00:00
396320086950019072,RT @EdJoyce: Los Angeles Airport Police Friday confirmed a shooting took place in Terminal 3 at LAX. Via @CBSLA  http://t.co/ow4OlbjxZS #br…,Media,Affected individuals,Related and informative,rt edjoyce los angeles airport police friday confirmed shooting took place terminal 3 lax via cbsla http co ow4olbjxzs br,3,2,2023-01-02 15:00:00
396320099537137664,RT @GeekNation: Early reports of a shooting at LAX. Terminal being evacuated and all flights postponed.  #LAX,Media,Caution and advice,Related and informative,rt geeknation early reports shooting lax terminal evacuated flights postponed lax,3,5,2023-01-02 16:00:00
396320158261592065,RT @NBCNews: More: Two victims shot by suspect in LAX reportedly using a rifle,Media,Affected individuals,Related and informative,rt nbcnews two victims shot suspect lax reportedly using rifle,3,2,2023-01-02 17:00:00
396320305083211776,"My dad and my uncle spend so much time at the airport, I'm so thankful they were both home and safe during the LAX shooting",Outsiders,Sympathy and support,Related - but not informative,dad uncle spend much time airport thankful home safe lax shooting,2,3,2023-01-02 18:00:00
396320422507315200,RT @Mediaite: WATCH LIVE: Terminal 3 Evacuated After Shooting Incident Reported at LAX Airport http://t.co/nCkHRaYmZs via @mediaite,Media,Other Useful Information,Related and informative,rt mediaite watch live terminal 3 evacuated shooting incident reported lax airport http co nckhraymzs via mediaite,3,1,2023-01-02 19:00:00
396320472864129024,"RT @msnbc: BREAKING: Reports of shots fired at LAX Airport, says senior government official. Stay with @msnbc for the latest.",Media,Affected individuals,Related and informative,rt msnbc breaking reports shots fired lax airport says senior government official stay msnbc latest,3,2,2023-01-02 20:00:00
396320724509790208,RT @TheAtlanticWire: Live: Shooting reported at Los Angeles International Airport http://t.co/CFOXiFrCOv,Media,Infrastructure and utilities,Related and informative,rt theatlanticwire live shooting reported los angeles international airport http co cfoxifrcov,3,4,2023-01-02 21:00:00
396320976155475968,RT @PzFeed: BREAKING NEWS: AT LEAST 2 PEOPLE SHOT AT LAX AIRPORT TERMINAL 3. SUSPECT USED A RIFLE. MAJOR CRIME SCENE.,Media,Affected individuals,Related and informative,rt pzfeed breaking news least 2 people shot lax airport terminal 3 suspect used rifle major crime scene,3,2,2023-01-02 22:00:00
396320992936460288,RT @nbcnightlynews: BREAKING: Shooting reported at Los Angeles Int'l Airport Terminal 3; WATCH LIVE coverage via @NBCLA http://t.co/x1nQ14V…,Media,Caution and advice,Related and informative,rt nbcnightlynews breaking shooting reported los angeles int l airport terminal 3 watch live coverage via nbcla http co x1nq14v,3,5,2023-01-02 23:00:00
396321081021435905,RT @LANow: LAX shooting: 1 TSA agent has been shot and a suspect has been wounded according to sources. http://t.co/6LqVr2AoG4,Media,Affected individuals,Related and informative,rt lanow lax shooting 1 tsa agent shot suspect wounded according sources http co 6lqvr2aog4,3,2,2023-01-03 00:00:00
396321135538606080,KTLA news reporting shooting victim at LAX appears to be TSA agent. Anchor: Not clear motive or number of suspects. Rapidly unfolding #LAX,Media,Affected individuals,Related and informative,ktla news reporting shooting victim lax appears tsa agent anchor clear motive number suspects rapidly unfolding lax,3,2,2023-01-03 01:00:00
396321395581272064,RT @LAX_Official: Airport officials confirm police incident began at 9:30 a.m. @ Terminal 3 at LAX. More info to come.,Government,Other Useful Information,Related and informative,rt lax_official airport officials confirm police incident began 9 30 terminal 3 lax info come,3,1,2023-01-03 02:00:00
396321684992434176,RT @News1130radio: UPDATE: There are unconfirmed reports a TSA agent was shot at #LAX. Terminals evacuated.,Media,Affected individuals,Related and informative,rt news1130radio update unconfirmed reports tsa agent shot lax terminals evacuated,3,2,2023-01-03 03:00:00
396321693368856576,Thoughts and prayers to any possible victims at LAX,Outsiders,Sympathy and support,Related - but not informative,thoughts prayers possible victims lax,2,3,2023-01-03 04:00:00
396321722754142208,"RT @BBCBreaking: Police responding to incident at Terminal 3 of Los Angeles #LAX airport in US, @LAX_Official says",Media,Other Useful Information,Related and informative,rt bbcbreaking police responding incident terminal 3 los angeles lax airport us lax_official says,3,1,2023-01-03 05:00:00
396321735340867585,Thoughts and prayers go out to everyone involved in the ongoing shooting at the LAX Airport. Unfortunate  situation! #StayStrong,Outsiders,Sympathy and support,Related - but not informative,thoughts prayers go everyone involved ongoing shooting lax airport unfortunate situation staystrong,2,3,2023-01-03 06:00:00
396321789858836480,RT @IglooMediaBase: Shots fired at the LAX international airport which is now being evacuated,Media,Caution and advice,Related and informative,rt igloomediabase shots fired lax international airport evacuated,3,5,2023-01-03 07:00:00
396322108625936384,RT @LAX_Official: Airport officials confirm police incident began at 9:30 a.m. @ Terminal 3 at LAX. More info to come.,Government,Other Useful Information,Related and informative,rt lax_official airport officials confirm police incident began 9 30 terminal 3 lax info come,3,1,2023-01-03 08:00:00
396322142184169472,RT @USATODAY: MT @911LAPD: “@CHPsouthern: Avoid #LAX at this time. Century Blvd. closed prior to airport entrance. Call airline for info” #…,Media,Infrastructure and utilities,Related and informative,rt usatoday mt 911lapd chpsouthern avoid lax time century blvd closed prior airport entrance call airline info,3,4,2023-01-03 09:00:00
396322255434960897,"RT @kron4news: BREAKING: LAPD say shots were fired at #LAX, multiple people injured. http://t.co/SIXzgjJ2S8",Media,Affected individuals,Related and informative,rt kron4news breaking lapd say shots fired lax multiple people injured http co sixzgjj2s8,3,2,2023-01-03 10:00:00
396322267988107264,Just heard the news about #LAX. This is insane.,Outsiders,Sympathy and support,Related - but not informative,heard news lax insane,2,3,2023-01-03 11:00:00
396322683257774081,RT @RickMontanez: #BREAKING: Witness on-air now on @abc7 says he heard three shots at #LAX. Live coverage on @abc30's website. http://t.co/…,Eyewitness,Affected individuals,Related and informative,rt rickmontanez breaking witness air abc7 says heard three shots lax live coverage abc30 website http co,3,2,2023-01-03 12:00:00
396322691629977600,Shooting Prompts Evacuation Of Terminal 3 At #LAX http://t.co/Ysrnvk8nlP #NEWS,Media,Infrastructure and utilities,Related and informative,shooting prompts evacuation terminal 3 lax http co ysrnvk8nlp news,3,4,2023-01-03 13:00:00
396322989416800258,RT @PzFeed: SHOOTING AT LAX AIRPORT: -AT LEAST 2 PEOPLE SHOT -8-10 SHOTS FIRED -SUSPECT HAD A RIFLE -TERMINAL 3 EVACUATED,Media,Affected individuals,Related and informative,rt pzfeed shooting lax airport least 2 people shot 8 10 shots fired suspect rifle terminal 3 evacuated,3,2,2023-01-03 14:00:00
396323056534421504,Trying to find out what happened at #LAX. Apparently there was a shooting,Outsiders,Other Useful Information,Related - but not informative,trying find happened lax apparently shooting,2,1,2023-01-03 15:00:00
396323064935227393,RT @W7VOA: #LAX is NOT shut down. You can listen to various tower/ground control traffic here: http://t.co/A5NzFx7Jee,Media,Infrastructure and utilities,Related and informative,rt w7voa lax shut listen various tower ground control traffic http co a5nzfx7jee,3,4,2023-01-03 16:00:00
396323215934386176,@piersmorgan so gun control again today? #LAXshooting,Outsiders,Other Useful Information,Related - but not informative,piersmorgan gun control today laxshooting,2,1,2023-01-03 17:00:00
396323396264660993,Hope u r not trying to fly in or out of #LAX right now...shots fired at security check point right… http://t.co/07Kh3H0M6D,Eyewitness,Sympathy and support,Related and informative,hope u r trying fly lax right shots fired security check point right http co 07kh3h0m6d,3,3,2023-01-03 18:00:00
396323475981598720,So my friends were at the lax airport when the jolting happened like an hour ago whaaaaat,Not labeled,Not labeled,Not related,friends lax airport jolting happened like hour ago whaaaaat,0,0,2023-01-03 19:00:00
396323685671264256,"CNN Airport officials said a police incident began about 9:30 a.m. at Terminal 3 at #LAX, airport spokeswoman @News12LI",Media,Affected individuals,Related and informative,cnn airport officials said police incident began 9 30 terminal 3 lax airport spokeswoman news12li,3,2,2023-01-03 20:00:00
396323723428368384,"RT @ABC: Condition of victims at LAX unknown, says LAPD - live coverage: http://t.co/dseRaZYiuP",Media,Affected individuals,Related and informative,rt abc condition victims lax unknown says lapd live coverage http co dserazyiup,3,2,2023-01-03 21:00:00
396323748581617664,The was a shooting in the LAX airport,Outsiders,Other Useful Information,Related - but not informative,shooting lax airport,2,1,2023-01-03 22:00:00
396323811521736704,RT @RobertTaylors: Shooting Reported at Los Angeles International Airport: There are reports of a shooting incident Friday mornin... http:/…,Media,Other Useful Information,Related and informative,rt roberttaylors shooting reported los angeles international airport reports shooting incident friday mornin http,3,1,2023-01-03 23:00:00
396323983475609600,RT @ScottHanson: Shooting at LAX.  Terrible.  Hope the authorities got shooter immediately.  Many @nflnetwork colleagues flying back to LAX…,Outsiders,Sympathy and support,Related - but not informative,rt scotthanson shooting lax terrible hope authorities got shooter immediately many nflnetwork colleagues flying back lax,2,3,2023-01-04 00:00:00
396324021211762688,RT @grasswire: #LAX UPDATE: Several people have been shot according to LAPD police scanner. Citywide tactical alert declared,Government,Affected individuals,Related and informative,rt grasswire lax update several people shot according lapd police scanner citywide tactical alert declared,3,2,2023-01-04 01:00:00
396324054774599680,RT @nypost: TSA person yells there is someone shooting. We sprint into runway - #LAX eyewitness accounts from @jforstrom...,Media,Affected individuals,Related and informative,rt nypost tsa person yells someone shooting sprint runway lax eyewitness accounts jforstrom,3,2,2023-01-04 02:00:00
396324151243587584,Wow another shooting in an airport in LA,Outsiders,Sympathy and support,Related - but not informative,wow another shooting airport la,2,3,2023-01-04 03:00:00
396324285478084608,LA Airport 'Shooting' Prompts Evacuation http://t.co/EBTBxUNWmO,Media,Caution and advice,Related and informative,la airport shooting prompts evacuation http co ebtbxunwmo,3,5,2023-01-04 04:00:00
396324432278716416,RT @Michael_Tonge: Prayers up.. Jeez. #laxshooting,Outsiders,Sympathy and support,Related - but not informative,rt michael_tonge prayers jeez laxshooting,2,3,2023-01-04 05:00:00
396324432287121408,RT @SandraFluke: Frightening shooting here in #LosAngeles @ #LAX. Victims need our prayers now.,Outsiders,Sympathy and support,Related and informative,rt sandrafluke frightening shooting losangeles lax victims need prayers,3,3,2023-01-04 06:00:00
396324470022864896,"RT @BradLtv: #LAX UPDATE: Ground stop now in effect for traffic arriving at Los Angeles Int'l Airport, FAA says -@nbcnightlynews",Government,Infrastructure and utilities,Related and informative,rt bradltv lax update ground stop effect traffic arriving los angeles int l airport faa says nbcnightlynews,3,4,2023-01-04 07:00:00
396324549710839809,RT @CBSEveningNews: NOW: We're on the air for a @CBSNews special report on the #LAXShooting. @JeffGlor anchors.,Media,Other Useful Information,Related - but not informative,rt cbseveningnews air cbsnews special report laxshooting jeffglor anchors,2,1,2023-01-04 08:00:00
396324570682372096,@BloombergNews reports FAA has suspended flights into LAX. #LAXShooting,Media,Infrastructure and utilities,Related and informative,bloombergnews reports faa suspended flights lax laxshooting,3,4,2023-01-04 09:00:00
396324683924008961,"If you #Follow #LAX make sure you are RT official guidance; verify x 2, tweet once.",Not labeled,Not labeled,Not related,follow lax make sure rt official guidance verify x 2 tweet,0,0,2023-01-04 10:00:00
396324780393385984,"RT @TheSportsStreet: Breaking: (Non Sports Relating): Shooting at LAX airport, wow.",Media,Affected individuals,Related - but not informative,rt thesportsstreet breaking non sports relating shooting lax airport wow,2,2,2023-01-04 11:00:00
396324801360322560,2nd shooter-WTF?? @LAScanner: LAX *Update: Report of 2nd suspected shooter in custody. LAFD reports total of 4 GSW patients at this time.,Outsiders,Affected individuals,Related and informative,2nd shooter wtf lascanner lax update report 2nd suspected shooter custody lafd reports total 4 gsw patients time,3,2,2023-01-04 12:00:00
396324805554622464,Reports: TSA agent and alleged gunman wounded in shooting at Los Angeles Airport. #LAX http://t.co/b2JGQEhgSO,Media,Affected individuals,Related and informative,reports tsa agent alleged gunman wounded shooting los angeles airport lax http co b2jgqehgso,3,2,2023-01-04 13:00:00
396324830725033985,#FAA halts flights heading into #LAX (@KTVU),Government,Infrastructure and utilities,Related and informative,faa halts flights heading lax ktvu,3,4,2023-01-04 14:00:00
396324943991808000,RT @NBCNews: Sources: Suspect opened fire with rifle at document checkpoint in Terminal 3 at LAX,Media,Other Useful Information,Related and informative,rt nbcnews sources suspect opened fire rifle document checkpoint terminal 3 lax,3,1,2023-01-04 15:00:00
396324956537368576,#BREAKING NEWS: CBS REPORTS A SECOND ARMED MAN IN CUSTODY AT #LAX AIRPORT.,Media,Other Useful Information,Related and informative,breaking news cbs reports second armed man custody lax airport,3,1,2023-01-04 16:00:00
396325015273996288,"RT @ABC Full story: Several people shot at LAX, one suspect in custody http://t.co/3fl59B4Gg1",Media,Affected individuals,Related and informative,rt abc full story several people shot lax one suspect custody http co 3fl59b4gg1,3,2,2023-01-04 17:00:00
396325057204465664,Shooting at LAX Terminal 3. #LAX #Shooting,Media,Other Useful Information,Related and informative,shooting lax terminal 3 lax shooting,3,1,2023-01-04 18:00:00
396325078201565184,@PoliticsCork: BREAKING: This is the current scene at LAX airport more images to follow. #CP http://t.co/3TROKlcFNh,Media,Other Useful Information,Related and informative,politicscork breaking current scene lax airport images follow cp http co 3troklcfnh,3,1,2023-01-04 19:00:00
396325107569672192,RT @HarrisonAmy: Thinking of anyone in LAX airport or in the area. Hope people are keeping safe.,Outsiders,Sympathy and support,Related - but not informative,rt harrisonamy thinking anyone lax airport area hope people keeping safe,2,3,2023-01-04 20:00:00
396325115949883392,RT @Telegraph: Watch live: Los Angeles International Airport evacuated after shots fired http://t.co/CeCBbTFdzF #LAX,Media,Infrastructure and utilities,Related and informative,rt telegraph watch live los angeles international airport evacuated shots fired http co cecbbtfdzf lax,3,4,2023-01-04 21:00:00
396325174641172480,LAX airport evacuated after shooting \\ Circa \\  http://t.co/tGhJAaBj8M,Media,Infrastructure and utilities,Related and informative,lax airport evacuated shooting circa http co tghjaabj8m,3,4,2023-01-04 22:00:00
396325174657552384,RT @NBCNews: Sources: Suspect opened fire with rifle at document checkpoint in Terminal 3 at LAX,Media,Affected individuals,Related and informative,rt nbcnews sources suspect opened fire rifle document checkpoint terminal 3 lax,3,2,2023-01-04 23:00:00
396325199827988480,LAX shooting: Gunman opens fire inside Los Angeles Internationa Airport Terminal 3 http://t.co/ig60g3z1W4 #BreakingNews,Media,Affected individuals,Related and informative,lax shooting gunman opens fire inside los angeles internationa airport terminal 3 http co ig60g3z1w4 breakingnews,3,2,2023-01-05 00:00:00
396325208203988992,RT @NBCNews: Sources: Suspect opened fire with rifle at document checkpoint in Terminal 3 at LAX,Media,Affected individuals,Related and informative,rt nbcnews sources suspect opened fire rifle document checkpoint terminal 3 lax,3,2,2023-01-05 01:00:00
396325233394581504,"#CCOT Shooting at LAX. 2 suspects in custody. 3 victims, per CBS news! Suspects in custody wearing camouflage clothing targeted TSA agents!",Media,Affected individuals,Related and informative,ccot shooting lax 2 suspects custody 3 victims per cbs news suspects custody wearing camouflage clothing targeted tsa agents,3,2,2023-01-05 02:00:00
396325480846352384,"@topenews not several injured is top news, but stars evacuated. Joke journalism #lax",Media,Affected individuals,Related - but not informative,topenews several injured top news stars evacuated joke journalism lax,2,2,2023-01-05 03:00:00
396325518573703168,"LAX Shooting: Officials Confirm 'Incident' At Airport, Witnesses Hear Gunshots: http://t.co/PZojzPXpHf",Media,Other Useful Information,Related and informative,lax shooting officials confirm incident airport witnesses hear gunshots http co pzojzpxphf,3,1,2023-01-05 04:00:00
396325535376101376,RT @nbcnightlynews: LATEST: Suspect pulled out rifle and shot document checker at TSA checkpoint at LAX - @PeteWilliamsNBC reports,Media,Affected individuals,Related and informative,rt nbcnightlynews latest suspect pulled rifle shot document checker tsa checkpoint lax petewilliamsnbc reports,3,2,2023-01-05 05:00:00
396325573099651072,RT @BuzzFeed: There Are Reports Of A Shooting At Los Angeles International Airport http://t.co/9TgunRXajQ,Media,Other Useful Information,Related and informative,rt buzzfeed reports shooting los angeles international airport http co 9tgunrxajq,3,1,2023-01-05 06:00:00
396325640246288384,"BREAKING: Incident reported at #LAX #shooting terminal, airport being evacuated. http://t.co/KjTgC4ATM9",Media,Infrastructure and utilities,Related and informative,breaking incident reported lax shooting terminal airport evacuated http co kjtgc4atm9,3,4,2023-01-05 07:00:00
396325644428394496,@AlArabiya_Eng: #BreakingNews: Shooting at Los Angeles Airport wounds three http://t.co/Qdd4jGcB9v via @AlArabiya_Eng,Media,Affected individuals,Related and informative,alarabiya_eng breakingnews shooting los angeles airport wounds three http co qdd4jgcb9v via alarabiya_eng,3,2,2023-01-05 08:00:00
396325661213982720,BREAKING: Reports of Shooting at LAX airport http://t.co/9kPRc4qxih ^nk,Media,Affected individuals,Related and informative,breaking reports shooting lax airport http co 9kprc4qxih nk,3,2,2023-01-05 09:00:00
396325740871827456,RT @RT_com: #LAX UPDATE: At least two people shot in Los Angeles airport  http://t.co/eUIMXsS0KA,Media,Affected individuals,Related and informative,rt rt_com lax update least two people shot los angeles airport http co euimxss0ka,3,2,2023-01-05 10:00:00
396325766038056962,Thoughts are with all those affected by #LAXShooting - just senseless!,Outsiders,Sympathy and support,Related - but not informative,thoughts affected laxshooting senseless,2,3,2023-01-05 11:00:00
396325774455627776,RT @NBCNews: Sources: Suspect opened fire with rifle at document checkpoint in Terminal 3 at LAX,Media,Affected individuals,Related and informative,rt nbcnews sources suspect opened fire rifle document checkpoint terminal 3 lax,3,2,2023-01-05 12:00:00
396325778641543168,RT @911LAPD: #LAPD Central Bureau is now also on TACTICAL ALERT due to the incident @LAX_Official #LAX #poltwt,Government,Other Useful Information,Related and informative,rt 911lapd lapd central bureau also tactical alert due incident lax_official lax poltwt,3,1,2023-01-05 13:00:00
396325787043106816,Shootings at Los Angeles International Airport inside Terminal 3 this morning; at least one TSA employee among... http://t.co/ZB8l4ZUekF,Media,Affected individuals,Related and informative,shootings los angeles international airport inside terminal 3 morning least one tsa employee among http co zb8l4zuekf,3,2,2023-01-05 14:00:00
396325912871849984,crazy shooting at #LAX,Outsiders,Other Useful Information,Related - but not informative,crazy shooting lax,2,1,2023-01-05 15:00:00
