Tweet ID, Tweet Text, Information Source, Information Type, Informativeness,cleaned_text,informativeness_encoded,information_type_encoded,timestamp
293803277689180160,Queensland flood victims join action against Government: -- Delivered by Feed43 service http://t.co/vQXafWmL,Outsiders,Affected individuals,Related and informative,queensland flood victims join action government delivered feed43 service http co vqxafwml,2,3,2023-01-01 10:00:00
293846957166833664,Current centre of Ex-TC Oswald is 40km WNW of Cooktown and moving in a SSE direction at about 18 kilometres per hour. #bigwet #qld,Media,Caution and advice,Related and informative,current centre ex tc oswald 40km wnw cooktown moving sse direction 18 kilometres per hour bigwet qld,2,4,2023-01-01 11:00:00
293904771461562368,RT @QPSmedia: #bigwet Bruce H'Way Tully to Silky Oak closed.,Media,Infrastructure and utilities,Related and informative,rt qpsmedia bigwet bruce h way tully silky oak closed,2,5,2023-01-01 12:00:00
293905736172457984,RT @QPSmedia: #bigwet Bruce H'Way Tully to Silky Oak closed.,Media,Infrastructure and utilities,Related and informative,rt qpsmedia bigwet bruce h way tully silky oak closed,2,5,2023-01-01 13:00:00
293925403238748161,"#QLD  Police: #bigwet Bruce H'Way near Mobil Service Station &amp; Butler St, Tully... http://t.co/pNxFvjoC",Government,Caution and advice,Related and informative,qld police bigwet bruce h way near mobil service station amp butler st tully http co pnxfvjoc,2,4,2023-01-01 14:00:00
293961394578128896,PLEASE be patient &amp; drive carefully - it's better to arrive home from work a little late today than not make it at all. #bigwet #cairns,Outsiders,Caution and advice,Related - but not informative,please patient amp drive carefully better arrive home work little late today make bigwet cairns,1,4,2023-01-01 15:00:00
293965794398859265,23/16:03 EST Flood Warning - Coastal Rivers - North (QLD) http://t.co/ca0eFXz0 #BIGWET #QLD UPDATED ITEM http://t.co/jlvcwuUY,Eyewitness,Caution and advice,Related and informative,23 16 03 est flood warning coastal rivers north qld http co ca0efxz0 bigwet qld updated item http co jlvcwuuy,2,4,2023-01-01 16:00:00
293978649948979201,RT @tsvnq: Water across several parts of Hugh Street. Avoid if possible. #townsville #nq #bigwet,Eyewitness,Caution and advice,Related and informative,rt tsvnq water across several parts hugh street avoid possible townsville nq bigwet,2,4,2023-01-01 17:00:00
293980021461241856,Can we keep him? MT @Henry_B68: You know the#bigwet is here when you find frogs in your home. http://t.co/xDNY12RP,Not labeled,Not labeled,Not related,keep mt henry_b68 know bigwet find frogs home http co xdny12rp,0,0,2023-01-01 18:00:00
294162075255726080,"Weather in Australia is stupid! Heat wave and fires in one place, flooding in another and heavy rain in another!",Outsiders,Other Useful Information,Related - but not informative,weather australia stupid heat wave fires one place flooding another heavy rain another,1,1,2023-01-01 19:00:00
294213803581796352,It isn't over just yet: http://t.co/dKdwavUJ #FNQ #BigWet,Not labeled,Not labeled,Not related,yet http co dkdwavuj fnq bigwet,0,0,2023-01-01 20:00:00
294218337645367297,"Ex-Cyclone Oswald flooding continues. Pic from Ingham, Queensland http://t.co/ybN2M4h5",Media,Other Useful Information,Related and informative,ex cyclone oswald flooding continues pic ingham queensland http co ybn2m4h5,2,1,2023-01-01 21:00:00
294219100979343360,"#QLD 24/08:19 EST Flood Warning - Macintyre, Weir &amp; Border Rivers (QLD): #QLD 24/08:19 EST Flood Warning - Macin... http://t.co/238a3NrE",Media,Caution and advice,Related and informative,qld 24 08 19 est flood warning macintyre weir amp border rivers qld qld 24 08 19 est flood warning macin http co 238a3nre,2,4,2023-01-01 22:00:00
294225799316373504,RT @PeterDoherty7: MAP: New Bureau of Meteorology projection for rainfall across Australia Day Long Weekend #bigwet http://t.co/Vg35sGd2,Media,Caution and advice,Related and informative,rt peterdoherty7 map new bureau meteorology projection rainfall across australia day long weekend bigwet http co vg35sgd2,2,4,2023-01-01 23:00:00
294240391300005889,Latest road closures from Rockhampton Regional Council #bigwet https://t.co/YFdzUxnc,Media,Infrastructure and utilities,Related and informative,latest road closures rockhampton regional council bigwet https co yfdzuxnc,2,5,2023-01-02 00:00:00
294318355005968384,"just saw the news, queensland is starting to flood, in between bushfires, cyclones, snow storms, and floods are... http://t.co/SjeaqMox",Outsiders,Infrastructure and utilities,Related and informative,saw news queensland starting flood bushfires cyclones snow storms floods http co sjeaqmox,2,5,2023-01-02 01:00:00
294365138268614656,@AlisonFairleigh have you bunkered down Ali? #Bigwet,Not labeled,Not labeled,Not applicable,alisonfairleigh bunkered ali bigwet,3,0,2023-01-02 02:00:00
294366161687150592,"RT @QPSmedia: The Bruce Highway has now been closed at 12 Mile Creek, Raglan. #bigwet #qldtraffic",Media,Infrastructure and utilities,Related and informative,rt qpsmedia bruce highway closed 12 mile creek raglan bigwet qldtraffic,2,5,2023-01-02 03:00:00
294383769383739392,"Police: The Burnett Highway, six kilometres south of Mt Morgan has water over it. Proceed with caution. #qldtraffic #bigwet ...",Government,Caution and advice,Related and informative,police burnett highway six kilometres south mt morgan water proceed caution qldtraffic bigwet,2,4,2023-01-02 04:00:00
294404577304907776,RT @QLDOnline: Up to 14 luxury yachts &amp; houseboats have been washed ashore in the Whitsundays #qld #tcoswald #bigwet,Outsiders,Other Useful Information,Related and informative,rt qldonline 14 luxury yachts amp houseboats washed ashore whitsundays qld tcoswald bigwet,2,1,2023-01-02 05:00:00
294405693010755584,RT @QLDOnline: Up to 14 luxury yachts &amp; houseboats have been washed ashore in the Whitsundays #qld #tcoswald #bigwet,Media,Other Useful Information,Related and informative,rt qldonline 14 luxury yachts amp houseboats washed ashore whitsundays qld tcoswald bigwet,2,1,2023-01-02 06:00:00
294579706265751552,"RT @BreakfastNews: RT @abcnews As ex-cyclone Oswald brings flood chaos to Queensland, follow our live coverage: http://t.co/yf9espR6",Media,Other Useful Information,Related and informative,rt breakfastnews rt abcnews ex cyclone oswald brings flood chaos queensland follow live coverage http co yf9espr6,2,1,2023-01-02 07:00:00
294592310157647875,RT @PeterDoherty7: 20 swift water rescues in Central QLD overnight + more happening NOW. 280 SES jobs in past 24 hours. #bigwet @7NewsBr ...,Media,Affected individuals,Related and informative,rt peterdoherty7 20 swift water rescues central qld overnight happening 280 ses jobs past 24 hours bigwet 7newsbr,2,3,2023-01-02 08:00:00
294603387343892483,Ok there's huge flooding in Qld??! I'm only hearing this via twitter. Next stop - ABC News,Outsiders,Other Useful Information,Related - but not informative,ok huge flooding qld hearing via twitter next stop abc news,1,1,2023-01-02 09:00:00
294609615847571456,Queensland floods as cyclone sweeps past http://t.co/Ipo3Gqa1,Outsiders,Other Useful Information,Related and informative,queensland floods cyclone sweeps past http co ipo3gqa1,2,1,2023-01-02 10:00:00
294626745422864384,@PrinceofSydney floods in queensland? I think I heard that somewhere today. Hope Ʊ r good?,Outsiders,Caution and advice,Related - but not informative,princeofsydney floods queensland think heard somewhere today hope ʊ r good,1,4,2023-01-02 11:00:00
294629513646718976,Pacific motorway already heavily congested #bigwet #longweekend #bnetraffic,Media,Infrastructure and utilities,Related and informative,pacific motorway already heavily congested bigwet longweekend bnetraffic,2,5,2023-01-02 12:00:00
294629744337629184,RT @autALERT: #QLDFLOOD #queensland Premier Campbell Newman: ** PARENTS REMINDED TO KEEP CHILDREN AWAY FROM CREEKS and #STORM WATER DRAI ...,Media,Caution and advice,Related - but not informative,rt autalert qldflood queensland premier campbell newman parents reminded keep children away creeks storm water drai,1,4,2023-01-02 13:00:00
294648903926681600,RT @QldSES: RT @rrcouncil: If you have your car at the #Rockhampton Airport please move it asap! the car park is likely to flood. #BigWet,Government,Caution and advice,Related and informative,rt qldses rt rrcouncil car rockhampton airport please move asap car park likely flood bigwet,2,4,2023-01-02 14:00:00
294649323357102080,RT @resourceafflict: More news on our #NCCARF report RT: @ozmining News: Queensland mines were not ready for floods http://t.co/h3xrd0bG ...,Media,Caution and advice,Related and informative,rt resourceafflict news nccarf report rt ozmining news queensland mines ready floods http co h3xrd0bg,2,4,2023-01-02 15:00:00
294673100845490177,The State Govt has ordered SEQ Water to release water from WIvenhoe to reassure residents. http://t.co/ZG7Qlk8L #bigwet,Media,Other Useful Information,Related and informative,state govt ordered seq water release water wivenhoe reassure residents http co zg7qlk8l bigwet,2,1,2023-01-02 16:00:00
294675231556124672,Rescues underway as central Qld floods - Herald Sun http://t.co/xoqPNlTn,Media,Donations and volunteering,Related and informative,rescues underway central qld floods herald sun http co xoqpnltn,2,6,2023-01-02 17:00:00
294677202899968001,RT @TripleMBrisbane: Want to know when the #BigWet will affect you? Sign up to Brisbane's Early Warning Alert Service:  http://t.co/FBkx ...,Media,Caution and advice,Related and informative,rt triplembrisbane want know bigwet affect sign brisbane early warning alert service http co fbkx,2,4,2023-01-02 18:00:00
294686245781647360,i wonder if queensland is going to have another one of those times where it floods for a whole week before school starts,Outsiders,Other Useful Information,Related - but not informative,wonder queensland going another one times floods whole week school starts,1,1,2023-01-02 19:00:00
294706311365537792,Twenty rescued as floods sweep northeast Australia http://t.co/ClwzTf52,Media,Affected individuals,Related and informative,twenty rescued floods sweep northeast australia http co clwztf52,2,3,2023-01-02 20:00:00
294716738371743744,Wow! So much water on the roads #bigwet,Eyewitness,Other Useful Information,Related - but not informative,wow much water roads bigwet,1,1,2023-01-02 21:00:00
294720559403651072,VIDEO: Tropical storm strikes Queensland: Tropical Storm Oswald's heavy rains have caused record amounts of flooding to Queensland.,Media,Other Useful Information,Related and informative,video tropical storm strikes queensland tropical storm oswald heavy rains caused record amounts flooding queensland,2,1,2023-01-02 22:00:00
294720815243612160,VIDEO: Tropical storm strikes Queensland: Tropical Storm Oswald's heavy rains have caused record amounts of flooding to Queensland.,Outsiders,Other Useful Information,Related and informative,video tropical storm strikes queensland tropical storm oswald heavy rains caused record amounts flooding queensland,2,1,2023-01-02 23:00:00
294748434739630080,"RT @AJEnglish: RT @AJEWeather The remains of Tropical Cyclone #Oswald trigger widespread flooding in #Queensland, #Australia: http://t.c ...",Media,Other Useful Information,Related and informative,rt ajenglish rt ajeweather remains tropical cyclone oswald trigger widespread flooding queensland australia http c,2,1,2023-01-03 00:00:00
294752738095554561,can we please just have one nice Australia Day. Past two years were floods and now cyclone warning yay -.-,Outsiders,Not applicable,Related - but not informative,please one nice australia day past two years floods cyclone warning yay,1,2,2023-01-03 01:00:00
294763987239854080,BANANA SHIRE - CALLIDE CREEK - Get to higher ground now http://t.co/MESU3ZVy #bigwet #qldfloods #qld,Media,Caution and advice,Related and informative,banana shire callide creek get higher ground http co mesu3zvy bigwet qldfloods qld,2,4,2023-01-03 02:00:00
294765144850984960,RT @tegangeorge: “@cycloneupdate: Emergency flood alert for Callide Crk - residents to move to higher ground #bigwet #qld”,Media,Caution and advice,Related and informative,rt tegangeorge cycloneupdate emergency flood alert callide crk residents move higher ground bigwet qld,2,4,2023-01-03 03:00:00
294767623667855360,Left it too late to build an Ark. #Bigwet,Eyewitness,Other Useful Information,Related - but not informative,left late build ark bigwet,1,1,2023-01-03 04:00:00
294839698591981568,RT @AJEWeather: #Queensland hit by flash flooding. Brisbane is next in line: http://t.co/dE6XG4vh,Media,Other Useful Information,Related and informative,rt ajeweather queensland hit flash flooding brisbane next line http co de6xg4vh,2,1,2023-01-03 05:00:00
294872292545155072,"Hey @optus,,, no service in Boyne/Tannum Qld... Too wet and windy ?? #bigwet #flatmatestelstrabroadbandworking #howtocontactwifey??",Eyewitness,Infrastructure and utilities,Related and informative,hey optus service boyne tannum qld wet windy bigwet flatmatestelstrabroadbandworking howtocontactwifey,2,5,2023-01-03 06:00:00
294873852838825984,"No Evey. Australia is being 'attacked' by floods, not slugs.",Not labeled,Not labeled,Not related,evey australia attacked floods slugs,0,0,2023-01-03 07:00:00
294888574833270784,Record floods in #Queensland #Australia #bigwet “@QldFire: A flooding EMERGENCY ALERT has been issued for Gladstone.  http://t.co/LaADffQO”,Media,Caution and advice,Related and informative,record floods queensland australia bigwet qldfire flooding emergency alert issued gladstone http co laadffqo,2,4,2023-01-03 08:00:00
294890223207337984,Live coverage: SE Qld on flood alert - ABC Online: http://t.co/KzizYnK4.auLive coverage: SE Qld on flood alertABC... http://t.co/ISCcbNw9,Media,Caution and advice,Related and informative,live coverage se qld flood alert abc online http co kzizynk4 aulive coverage se qld flood alertabc http co isccbnw9,2,4,2023-01-03 09:00:00
294896032305799168,RT @QPSmedia: A heads up for boaties in SEQ if you haven’t already now is the time to check those moorings or anchors! #bigwet,Media,Caution and advice,Related and informative,rt qpsmedia heads boaties seq already time check moorings anchors bigwet,2,4,2023-01-03 10:00:00
294930530435223553,BOM update: 26/07:59 EST Flood Warning - Fitzroy River (QLD) http://t.co/eTrDwncv,Media,Caution and advice,Related and informative,bom update 26 07 59 est flood warning fitzroy river qld http co etrdwncv,2,4,2023-01-03 11:00:00
294936935150006272,QPS Facebook page has changed URL since two years ago.  Good resource for #bigwet #qldfloods information.  New page: http://t.co/RiCfeTa6,Outsiders,Other Useful Information,Related and informative,qps facebook page changed url since two years ago good resource bigwet qldfloods information new page http co ricfeta6,2,1,2023-01-03 12:00:00
294942723297918976,"HAPPY AUSTRALIA DAY! My favourite holiday of the Year! Even with the Bush fires, cyclones, heat waves and floods;... http://t.co/7AJVtAgL",Not labeled,Not labeled,Not related,happy australia day favourite holiday year even bush fires cyclones heat waves floods http co 7ajvtagl,0,0,2023-01-03 13:00:00
294949572579586048,Fires / floods / cyclones - Happy 'Australia Day' Aussies.,Outsiders,Other Useful Information,Related - but not informative,fires floods cyclones happy australia day aussies,1,1,2023-01-03 14:00:00
294949673251270658,RT @benwillbond: To all you guys down under. Happy Australia Day! Hearing some terrible news of floods and fires so sending best wishes.,Outsiders,Sympathy and support,Related - but not informative,rt benwillbond guys happy australia day hearing terrible news floods fires sending best wishes,1,7,2023-01-03 15:00:00
294959261455372288,"Update. We have two road crashes, Peachester Road, QFRS responding Horsecamp Road Swiftwater incident #bigwet",Government,Affected individuals,Related and informative,update two road crashes peachester road qfrs responding horsecamp road swiftwater incident bigwet,2,3,2023-01-03 16:00:00
294960435843719169,"RT @OKCStormWatcher: Emergency flood alerts issued for towns in Queensland, Australia; residents urged to get to higher ground - @SBSNew ...",Media,Caution and advice,Related and informative,rt okcstormwatcher emergency flood alerts issued towns queensland australia residents urged get higher ground sbsnew,2,4,2023-01-03 17:00:00
294965200564662272,#australiaday #flag #aussie #australia #aussiepride #iphone5 #hdr2 #water #rain #bigwet http://t.co/jxX4ZyRH,Not labeled,Not labeled,Not applicable,australiaday flag aussie australia aussiepride iphone5 hdr2 water rain bigwet http co jxx4zyrh,3,0,2023-01-03 18:00:00
294976487440920576,#leimo http://t.co/6AQgXb47 Qld residents prepare for storm tides: EMERGENCY flood alerts ha... http://t.co/IxyvDzD8 @Leimo @crowealexand,Outsiders,Caution and advice,Related and informative,leimo http co 6aqgxb47 qld residents prepare storm tides emergency flood alerts ha http co ixyvdzd8 leimo crowealexand,2,4,2023-01-03 19:00:00
294978668491599872,RT @belungerer: @Boopio can we borrow him? there's a leak in Wivenhoe Dam he would bung nicely :) #Qldfloods,Eyewitness,Other Useful Information,Related and informative,rt belungerer boopio borrow leak wivenhoe dam would bung nicely qldfloods,2,1,2023-01-03 20:00:00
294981885501796352,RT @Pollytics: Qld coastal cities face a 1 in 100 year flood. Haven't had one of them for at least 3 years. But as you were - no climate ...,Media,Caution and advice,Related and informative,rt pollytics qld coastal cities face 1 100 year flood one least 3 years climate,2,4,2023-01-03 21:00:00
294998411080507392,"FLOOD WARNING FOR THE CONNORS, ISAAC, DON, DAWSON AND FITZROY RIVERS #bigwet http://t.co/ywY0omEf Issued at 12:29... http://t.co/byTXn2uu",Media,Caution and advice,Related and informative,flood warning connors isaac dawson fitzroy rivers bigwet http co ywy0omef issued 12 29 http co bytxn2uu,2,4,2023-01-03 22:00:00
294999522558504960,Reports of Road Traffic Crash ▶ Possible Entrapment ▶ Canando St &amp; Daguilar Hwy Woodford http://t.co/tCt8ViF8 #bigwet,Media,Caution and advice,Related and informative,reports road traffic crash possible entrapment canando st amp daguilar hwy woodford http co tct8vif8 bigwet,2,4,2023-01-03 23:00:00
295000478855593985,Reports of Road Traffic Crash ▶ Nr Keefton Rd Bruce Hwy Gympie http://t.co/M7tmbxka #bigwet http://t.co/AZkjE1Zs,Media,Infrastructure and utilities,Related and informative,reports road traffic crash nr keefton rd bruce hwy gympie http co m7tmbxka bigwet http co azkje1zs,2,5,2023-01-04 00:00:00
295005935670280193,RT @etuqldnt: ETU members @ Stanwell Power Station keeping the lights on in difficult conditions http://t.co/2rOFyyyI #qldpol #bigwet #q ...,Government,Infrastructure and utilities,Related and informative,rt etuqldnt etu members stanwell power station keeping lights difficult conditions http co 2rofyyyi qldpol bigwet q,2,5,2023-01-04 01:00:00
295010478063759362,RT @BOMQld: BOM update: 26/12:42 EST Flood Warning - Burnett River (QLD) http://t.co/D4KNydUa,Government,Caution and advice,Related and informative,rt bomqld bom update 26 12 42 est flood warning burnett river qld http co d4knydua,2,4,2023-01-04 02:00:00
295017344139419648,Homes spared from flooding for now - Sydney Morning Herald http://t.co/M4rcPw0Y #qld,Media,Infrastructure and utilities,Related and informative,homes spared flooding sydney morning herald http co m4rcpw0y qld,2,5,2023-01-04 03:00:00
295018027815165952,Yeaa buddy #straya #sausagerolls #triplej #hottest100 #brisbane #bigwet #bbq  #australiaday #nofilter http://t.co/TWrVSIfp,Not labeled,Not labeled,Not related,yeaa buddy straya sausagerolls triplej hottest100 brisbane bigwet bbq australiaday nofilter http co twrvsifp,0,0,2023-01-04 04:00:00
295019969798868992,BREAKING: @theqldpremier Premier says Situation has deteriorated in Central Qld. Gladstone has been Disaster Declared #bigwet,Government,Caution and advice,Related and informative,breaking theqldpremier premier says situation deteriorated central qld gladstone disaster declared bigwet,2,4,2023-01-04 05:00:00
295019986576084992,Premier Newman: weather situation has deteriorated. #bigwet,Government,Caution and advice,Related and informative,premier newman weather situation deteriorated bigwet,2,4,2023-01-04 06:00:00
295020468925239297,"Newman says Bundaberg has been hit by a tornado. Buildings damaged, power lines down. Disaster declared. #bigwet",Outsiders,Infrastructure and utilities,Related and informative,newman says bundaberg hit tornado buildings damaged power lines disaster declared bigwet,2,5,2023-01-04 07:00:00
295020598957051904,Disaster declared in #bundaberg region after damage from #minitornado #bigwet,Outsiders,Other Useful Information,Related and informative,disaster declared bundaberg region damage minitornado bigwet,2,1,2023-01-04 08:00:00
295024369598607361,RT @GloomyMushroom: Wow a mini tornado in Queensland and flooding. Can that now be declared as the unluckiest state in Australia now?,Eyewitness,Other Useful Information,Related - but not informative,rt gloomymushroom wow mini tornado queensland flooding declared unluckiest state australia,1,1,2023-01-04 09:00:00
295024600318873601,RT @SimonPalan: QLD premier Campbell Newman on @ABCNews24 I'm determined to ensure that this flooding won't be similar to the flooding  ...,Media,Other Useful Information,Related and informative,rt simonpalan qld premier campbell newman abcnews24 determined ensure flooding similar flooding,2,1,2023-01-04 10:00:00
295039045497655296,@ABCFarNorth why do the ABC presenters continually refer to rain fall using inches? How long has Aust. been metric? Catch up time!#bigwet,Media,Not applicable,Related - but not informative,abcfarnorth abc presenters continually refer rain fall using inches long aust metric catch time bigwet,1,2,2023-01-04 11:00:00
295040974848159745,BURNETT HEADS - REMAIN INDOORS - Tornadoes / Waterspouts in your region NOW #qld #qldfloods #bigwet,Media,Caution and advice,Related and informative,burnett heads remain indoors tornadoes waterspouts region qld qldfloods bigwet,2,4,2023-01-04 12:00:00
295045731205672960,RT @QPSmedia: Confirmed tornado at BURNETT HEADS. Residents should REMAIN INDOORS. #bigwet,Media,Caution and advice,Related and informative,rt qpsmedia confirmed tornado burnett heads residents remain indoors bigwet,2,4,2023-01-04 13:00:00
295050860843651072,RT @mackiemarsellos: Trampoline stuck in the top of power pole. Unbelievable #Bargara #bigwet http://t.co/cCV6LYbD,Eyewitness,Infrastructure and utilities,Related and informative,rt mackiemarsellos trampoline stuck top power pole unbelievable bargara bigwet http co ccv6lybd,2,5,2023-01-04 14:00:00
295052341411999745,"Sheer genius, satire on the flood of patriotic nonsense put out for Australia Day.  Watch and laugh! http://t.co/XbhZLpd8",Not labeled,Not labeled,Not related,sheer genius satire flood patriotic nonsense put australia day watch laugh http co xbhzlpd8,0,0,2023-01-04 15:00:00
295058347676274688,RT @QPSmedia: Residents in the Bundaberg area need to REMAIN INSIDE. Tornado activity can be unpredictable &amp; destructive. #bigwet #t ...,Media,Caution and advice,Related and informative,rt qpsmedia residents bundaberg area need remain inside tornado activity unpredictable amp destructive bigwet,2,4,2023-01-04 16:00:00
295061992513880064,RT @cycloneupdate: Attention Media. STOP referring to Tornadoes as Mini they either ARE a Tornado or they ARE NOT a Tornado. #bigwet # ...,Eyewitness,Other Useful Information,Related - but not informative,rt cycloneupdate attention media stop referring tornadoes mini either tornado tornado bigwet,1,1,2023-01-04 17:00:00
295067088589058048,"Of wtf, Queensland, your call centre doesn't help us the fuck out, why are we getting slammed with YOUR flood calls!?",Outsiders,Not applicable,Related and informative,wtf queensland call centre help us fuck getting slammed flood calls,2,2,2023-01-04 18:00:00
295073547825577985,Tonight in 7 News: Bundaberg a disaster zone as a string of tornadoes rip through the area  #bigwet,Media,Other Useful Information,Related and informative,tonight 7 news bundaberg disaster zone string tornadoes rip area bigwet,2,1,2023-01-04 19:00:00
295074235691442176,RT @abcwidebay: You'll find a gallery of photos from across the Wide Bay here #Bargara #bigwet http://t.co/7VGjyENc @abcnews,Media,Other Useful Information,Related and informative,rt abcwidebay find gallery photos across wide bay bargara bigwet http co 7vgjyenc abcnews,2,1,2023-01-04 20:00:00
295075074569023488,"RT @ErgonEnergy: Bundaberg, the Bargara and Burnett Heads coastal area could be without power for up to 48hrs #bigwet",Media,Infrastructure and utilities,Related and informative,rt ergonenergy bundaberg bargara burnett heads coastal area could without power 48hrs bigwet,2,5,2023-01-04 21:00:00
295076387386191872,RT @QPSmedia: Keep up-to-date with the 2 Severe Weather Warnings current for Qld. #bigwet #tornado http://t.co/7DIJumMV,Government,Caution and advice,Related and informative,rt qpsmedia keep date 2 severe weather warnings current qld bigwet tornado http co 7dijummv,2,4,2023-01-04 22:00:00
295082720781021185,RT @qpsmedia: BOM: Radar suggests strong possibility of tornado 30km W of Maryborough moving SSW at 50km/h #bigwet #tornado,Media,Caution and advice,Related and informative,rt qpsmedia bom radar suggests strong possibility tornado 30km w maryborough moving ssw 50km h bigwet tornado,2,4,2023-01-04 23:00:00
295084197155074048,RT @cycloneupdate: 6:20PM EST Police: REPORTS OF ANOTHER TORNADO AT BURNETT HEADS. RESIDENTS REMAIN INSIDE. #bigwet #tornado,Government,Caution and advice,Related and informative,rt cycloneupdate 6 20pm est police reports another tornado burnett heads residents remain inside bigwet tornado,2,4,2023-01-05 00:00:00
295085275087003648,Severe Weather Warning issued for #Scenicrim #bigwet http://t.co/S3OVXd0D,Media,Caution and advice,Related and informative,severe weather warning issued scenicrim bigwet http co s3ovxd0d,2,4,2023-01-05 01:00:00
295088479543648256,Amazed &amp; shocked at flood images from home on SM. v relieved @jeanieparadise seems to have been spared tornadoes at her place too.#qldflood,Outsiders,Affected individuals,Related - but not informative,amazed amp shocked flood images home sm v relieved jeanieparadise seems spared tornadoes place qldflood,1,3,2023-01-05 02:00:00
295089276490764288,"@LisaGaglione72 lol we are getting 300mm plus, even more tomorrow, in some parts of qld there has been tornados, flooding its crazy",Eyewitness,Affected individuals,Related and informative,lisagaglione72 lol getting 300mm plus even tomorrow parts qld tornados flooding crazy,2,3,2023-01-05 03:00:00
295094800355586048,RT @SummersAnne: QLD premier Campbell Newman I'm determined to ensure that this flooding won't be similar to the flooding of 2011. Kin ...,Media,Other Useful Information,Related and informative,rt summersanne qld premier campbell newman determined ensure flooding similar flooding 2011 kin,2,1,2023-01-05 04:00:00
295109748876005376,RT @QPSmedia: Non-essential travel on the Sunshine Coast tomorrow morning should be cancelled. #bigwet,Media,Caution and advice,Related and informative,rt qpsmedia non essential travel sunshine coast tomorrow morning cancelled bigwet,2,4,2023-01-05 05:00:00
295120154956820480,Police: Fast stream rises are continuing across the Baffle Creek catchment. Major flooding is rising at Mim... http://t.co/DlWcSq0c #qld,Media,Caution and advice,Related and informative,police fast stream rises continuing across baffle creek catchment major flooding rising mim http co dlwcsq0c qld,2,4,2023-01-05 06:00:00
295123149656297472,RT @shelleylloydabc: Queensland's rainfall outlook in one animated map http://t.co/9SjKKYDt @abcnews #bigwet,Media,Other Useful Information,Related and informative,rt shelleylloydabc queensland rainfall outlook one animated map http co 9sjkkydt abcnews bigwet,2,1,2023-01-05 07:00:00
295129688593006592,RT @QldSES: Help us update our #bigwet Google map. Send your flood and weather photos to us as a private message or tweet to... http://t ...,NGOs,Other Useful Information,Related and informative,rt qldses help us update bigwet google map send flood weather photos us private message tweet http,2,1,2023-01-05 08:00:00
295130586153095168,Come on ex tc Oswald show us what you've got. Strange on/off winds through the house with the windows all shut! #bigwet #tornado,Eyewitness,Other Useful Information,Related - but not informative,come ex tc oswald show us got strange winds house windows shut bigwet tornado,1,1,2023-01-05 09:00:00
295139872346345473,RT @joshbavas: This new satellite image shows the sheer size of the system moving across Queensland right now. #bigwet http://t.co/mOgO8dw4,Media,Other Useful Information,Related and informative,rt joshbavas new satellite image shows sheer size system moving across queensland right bigwet http co mogo8dw4,2,1,2023-01-05 10:00:00
